Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source
MARINE INVERTEBRATES,Tonicella lineata,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,Low intertidal,,,,,,VIC - 2016 Marine Bioblitz
MARINE INVERTEBRATES,Tonicella lineata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
MARINE INVERTEBRATES,Tresus capax,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,49.059442,-123.624488,,,,,2014-06-01,,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Tresus capax,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
MARINE INVERTEBRATES,Tresus nuttallii,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,Low intertidal,,,,,,VIC - 2016 Marine Bioblitz
MARINE INVERTEBRATES,Tresus nuttallii,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Tresus nuttallii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
MARINE INVERTEBRATES,Tubulanus polymorphus,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Tubulanus polymorphus,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,Mid intertidal,,,,,,VIC - 2016 Marine Bioblitz
MARINE INVERTEBRATES,Tubulanus polymorphus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
MARINE INVERTEBRATES,Urticina coriacea,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,High intertidal,,,,,,VIC - 2016 Marine Bioblitz
MARINE INVERTEBRATES,Urticina piscivora,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Urticina piscivora,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
MARINE INVERTEBRATES,Virgularia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
MARINE INVERTEBRATES,Zirfaea pilsbryi,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,Mid intertidal,,juveniles also found in low intertidal,,,,VIC - 2016 Marine Bioblitz
MARINE INVERTEBRATES,Zirfaea pilsbryi,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Zirfaea pilsbryi,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
TERRESTRIAL ARTHROPODS,Adalia bipunctata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Anax junius,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Bombus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Callibaetis sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Callophrys gryneus rosneri,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,reported as Callophrys rosneri; cf Callophrys gryneus plicataria ,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Celastrina ladon,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Copepoda,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Culex sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Cybister fimbriolatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Dytiscus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Enallagma annexum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Gerris sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Halesochila taylori,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Hyalella sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Ischnura cervula,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Libellula quadrimaculata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Monochamus scutellatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Omus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Pachydiplax longipennis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Papilio eurymedon,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Papilio rutulus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Plathemis lydia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Polygonia satyrus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Ranatra sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Rhionaeschna californica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Rhionaeschna multicolor,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,reported as Aeshna multicolour,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Sympetrum illotum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Tipula sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Tropisternus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL ARTHROPODS,Tyria jacobaeae,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL INVERTEBRATES,Ariolimax columbianus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL INVERTEBRATES,Arion ater,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL INVERTEBRATES,Haplotrema vancouverense,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,reported as Haplotrema vancouverensis,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL INVERTEBRATES,Monadenia fidelis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL INVERTEBRATES,Sphaerium sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,2016,,,,,,,,VIC - 2016 Bioblitz terrestrial and freshwater checklist
TERRESTRIAL MAMMALS,Lasionycteris noctivagans,Canada,British Columbia,Gulf Islands,Valdes Island,Livingston,49.058062,-123.621091,,,,,2019-05-19,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Lasionycteris noctivagans,Canada,British Columbia,Gulf Islands,Valdes Island,W_Cliff_lookout,49.058877,-123.652623,,,,,2019-05-18,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Lasionycteris noctivagans,Canada,British Columbia,Gulf Islands,Valdes Island,Westman/deJong,49.0580555555556,-123.623888888889,,,,,2019-05-18,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Lasionycteris noctivagans,Canada,British Columbia,Gulf Islands,Valdes Island,Wetland,49.052149,-123.616213,,,,,2019-05-19,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Lasiurus cinereus,Canada,British Columbia,Gulf Islands,Valdes Island,Wetland,49.052149,-123.616213,,,,,2019-05-19,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Myotis californicus,Canada,British Columbia,Gulf Islands,Valdes Island,W_Cliff_lookout,49.058877,-123.652623,,,,,2019-05-18,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Myotis californicus,Canada,British Columbia,Gulf Islands,Valdes Island,Wetland,49.052149,-123.616213,,,,,2019-05-19,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Myotis lucifugus,Canada,British Columbia,Gulf Islands,Valdes Island,Wetland,49.052149,-123.616213,,,,,2019-05-19,,,,,,,,VIC - 2019 Bat records
TERRESTRIAL MAMMALS,Myotis yumanensis,Canada,British Columbia,Gulf Islands,Valdes Island,Wetland,49.052149,-123.616213,,,,,2019-05-19,,,,,,,,VIC - 2019 Bat records
TUNICATES,Aplidium californicum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
TUNICATES,Cnemidocarpa finmarkiensis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
TUNICATES,Cnemidocarpa finmarkiensis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,Low intertidal,,,,,,VIC - 2016 Marine Bioblitz
TUNICATES,Halocynthia aurantium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
VASCULAR PLANTS,Abies grandis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Acer macrophyllum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Achillea millefolium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Achlys triphylla,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Acmispon parviflorus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Lotus micranthus,,VIC - Plant Species Checklist
VASCULAR PLANTS,Adenocaulon bicolor,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Allium acuminatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Allium cernuum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Alnus rubra,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Amelanchier alnifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Anaphalis margaritacea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Arbutus menziesii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Arctostaphylos columbiana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Arctostaphylos uva-ursi,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Argentina pacifica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Potentilla anserina ssp. pacifica,,VIC - Plant Species Checklist
VASCULAR PLANTS,Athyrium filix-femina,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Bellis perennis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Berberis nervosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Mahonia nervosa,,VIC - Plant Species Checklist
VASCULAR PLANTS,Brodiaea coronaria,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Bromus pacificus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Bromus pacifica,,VIC - Plant Species Checklist
VASCULAR PLANTS,Calypso bulbosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Camassia leichtlinii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Campanula scouleri,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Carex obnupta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Castilleja miniata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cerastium arvense,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cerastium fontanum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Cerastium fontanum ssp. trivale,,VIC - Plant Species Checklist
VASCULAR PLANTS,Chimaphila umbellata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Circaea alpina,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cirsium arvense,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cirsium vulgare,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Claytonia perfoliata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Montia perfoliata,,VIC - Plant Species Checklist
VASCULAR PLANTS,Claytonia sibirica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Climacium dendroides,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Clinopodium douglasii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as syn. Satureja douglasii,,VIC - Plant Species Checklist
VASCULAR PLANTS,Collinsia grandiflora,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Collomia heterophylla,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Corallorhiza maculata ssp. maculata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Corallorhiza mertensiana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cryptogramma crispa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cynosurus echinatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cytisus scoparius,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Dactylis glomerata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Daucus carota,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Digitalis purpurea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Elymus glaucus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Epilobium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,Epilobium (ciliatum?),,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Equisetum arvense,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Eriophyllum lanatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Erodium cicutarium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Erythranthe guttata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Mimulus guttatus,,VIC - Plant Species Checklist
VASCULAR PLANTS,Festuca idahoensis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Festuca occidentalis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Fragaria vesca,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Fragaria virginiana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Frangula purshiana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Rhamnus purshiana,,VIC - Plant Species Checklist
VASCULAR PLANTS,Fritillaria affinis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Fritillaria lanceolata,,VIC - Plant Species Checklist
VASCULAR PLANTS,Galium aparine,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Galium triflorum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Gaultheria shallon,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Geranium molle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Geranium robertianum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Geum macrophyllum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Goodyera oblongifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Heuchera sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Hieracium albiflorum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Holodiscus discolor,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Hylocomium splendens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Hypochaeris radicata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Jacobaea vulgaris,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Senecio jacobaea,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juncus effusus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juncus ensifolius,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juncus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juniperus scopulorum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Kindbergia oregana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lemna sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Leptosiphon bicolor,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Linanthus bicolor,,VIC - Plant Species Checklist
VASCULAR PLANTS,Leucanthemum vulgare,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Leymus mollis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Elymus mollis,,VIC - Plant Species Checklist
VASCULAR PLANTS,Linnaea borealis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lonicera ciliosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lonicera hispidula,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
