Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Common name
Nucella lamellosa,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,77,53,wrinkled dogwinkle
Ceratostoma foliatum,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,leafy hornmouth
Euspira lewisii,2009-01-02T14:08:00,collors (small)?,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,Lewis's moonsnail
Cadlina luteomarginata,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,yellow-rimmed nudibranch
Acanthodoris hudsoni,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,Hudson's dorid
Acanthodoris nanaimoensis,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,Nanaimo nudibranch
Tritonia tetraquetra,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,pink tritonia
Dirona albolineata,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,frosted nudibranch
Scyra acutifrons,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,sharpnose crab
Lopholithodes mandtii,2009-01-02T14:08:00,small,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,Puget Sound king crab
Cryptolithodes typicus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,butterfly crab
Pagurus beringanus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,Bering hermit
Pagurus kennerlyi,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,bluespine hermit
Elassochirus tenuimanus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,widehand hermit
Balanus glandula/Balanus crenatus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,77,53,common acorn barnacles
Balanus nubilus,2009-01-02T14:08:00,clusters,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,giant acorn barnacle
Pisaster brevispinus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,giant pink star
Evasterias troschelii,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,mottled star
Orthasterias koehleri,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,many,open,77,53,rainbow star
Dermasterias imbricata,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,leather star
Mediaster aequalis,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,vermilion star
Hippasteria phrygiana,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,spiny red star
Henricia leviuscula leviuscula,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,blood star
Pycnopodia helianthoides,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,sunflower star
Crossaster papposus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,rose star
Solaster dawsoni,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,morning sun star
Solaster stimpsoni,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,striped sun star
Gorgonocephalus eucnemis,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,basket star
Florometra serratissima,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,feather star
Mesocentrotus franciscanus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,77,53,red sea urchin
Strongylocentrotus droebachiensis,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,green sea urchin
Apostichopus californicus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,giant sea cucumber
Corella willmeriana,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,transparent tunicate
Cnemidocarpa finmarkiensis,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,broadbase tunicate
Halocynthia aurantium,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,Pacific sea peach
Didemnum/Trididemnum complex,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,white glove leather
Rhinogobiops nicholsii,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,blackeye goby
Ronquilus jordani,2009-01-02T14:08:00,juv,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,northern ronquil
Embiotoca lateralis,2009-01-02T14:08:00,in school,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,striped seaperch
Sebastes caurinus,2009-01-02T14:08:00,large,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,copper rockfish
Sebastes maliger,2009-01-02T14:08:00,large,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,quillback rockfish
Hexagrammos decagrammus,2009-01-02T14:08:00,mostly females,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,kelp greenling
Ophiodon elongatus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,lingcod
Oxylebius pictus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,painted greenling
Artedius harringtoni,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,few,open,77,53,scalyhead sculpin
Jordania zonope,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,some,open,77,53,longfin sculpin
Scorpaenichthys marmoratus,2009-01-02T14:08:00,"small, red",wreck of the Del Norte,49.03,-123.58667,1,open,77,53,cabezon
Pleuronichthys coenosus,2009-01-02T14:08:00,,wreck of the Del Norte,49.03,-123.58667,1,open,77,53,C-O sole
Ulva spp. / U. lactuca,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,sea lettuces
Fucus gardneri,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,rockweed
Costaria costata,2009-02-21T12:43:00,small,Josef Point,49.1287,-123.7029,some,open,91,60,seersucker kelp
Laminaria bongardiana,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,dark-brown wrack kelp
Sargassum muticum,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,wireweed
Pterygophora californica,2009-02-21T12:43:00,lush,Josef Point,49.1287,-123.7029,abundant,open,91,60,old growth kelp
Neoagarum fimbriatum,2009-02-21T12:43:00,snall,Josef Point,49.1287,-123.7029,some,open,91,60,fringed sea colander kelp
Hildenbrandia spp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,red rock crust
Microcladia borealis,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,coarse sea lace
filamentous red algae,2009-02-21T12:43:00,several types,Josef Point,49.1287,-123.7029,abundant,open,91,60,filamentous red algae
Clathromorphum etc.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,crustose corallines
"Bossiella spp., Calliarthron spp.",2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,leaf coral seaweed
undetermined bladed red algae,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,bladed red algae
Ceramium pacificum,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,hairy pottery seaweed
Callophyllis spp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,beautiful leaf seaweed
Chondracanthus exasperatus,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,Turkish towel
Cryptopleura ruprechtiana,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,very abundant,open,91,60,ruffled red seaweed
Hymenena spp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,black-lined red seaweed
Rhodymenia californica,2009-02-21T12:43:00,?species,Josef Point,49.1287,-123.7029,some,open,91,60,California rose seaweed
Pterochondria woodii,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,cartilage-wing seaweed
Constantinea subulifera,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,giant cup and saucer seaweed
Membranoptera platyphylla,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,feather-veined red seaweed
Rhodoptilum plumosum,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,plumose red braid
Sarcodiotheca furcata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,furcated fleshy red seaweed
Griffithsia pacifica?,2009-02-21T12:43:00,small,Josef Point,49.1287,-123.7029,some,open,91,60,"seaweed C, orange-coloured red alga"
Craniella villosa,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,tennis ball sponge
Cliona californiana,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,yellow boring sponge
Xestospongia hispida,2009-02-21T12:43:00,"large, flat",Josef Point,49.1287,-123.7029,some,open,91,60,hard gnarled clump sponge
Myxilla lacunosa,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,sulphur sponge
Halichondria bowerbanki,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,Bowerbank's crumb of bread sponge
Adocia sp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,pale orange carpet sponge
Clathria pennata,2009-02-21T12:43:00,large patches,Josef Point,49.1287,-123.7029,some,open,91,60,red velvety sponge 1
undetermined sponge D,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,sponge D
undetermined sponge M,2009-02-21T12:43:00,"large, like this but??",Josef Point,49.1287,-123.7029,very many,open,91,60,sponge M
Metridium farcimen,2009-02-21T12:43:00,"small, white",Josef Point,49.1287,-123.7029,abundant,open,91,60,giant plumose anemone
Urticina grebelnyi,2009-02-21T12:43:00,mostly tan,Josef Point,49.1287,-123.7029,abundant,open,91,60,painted anemone
Balanophyllia elegans,2009-02-21T12:43:00,"scattered, in certain spots",Josef Point,49.1287,-123.7029,many,open,91,60,orange cup coral
Ptilosarcus gurneyi,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,orange sea pen
Stylantheca papillosa,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,encrusting hydrocoral
Aglaophenia spp.,2009-02-21T12:43:00,"colonies, short",Josef Point,49.1287,-123.7029,very many,open,91,60,ostrich-plume hydroid
Abietinaria spp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,coarse sea fir hydroids
Selaginopsis sp.,2009-02-21T12:43:00,very tall,Josef Point,49.1287,-123.7029,some,open,91,60,fish-bone hydroid
Plumularia setacea,2009-02-21T12:43:00,on kelp stipes mostly,Josef Point,49.1287,-123.7029,abundant,open,91,60,glassy plume hydroid
Garveia annulata,2009-02-21T12:43:00,short but large colonies,Josef Point,49.1287,-123.7029,abundant,open,91,60,orange hydroid
Pinauay crocea,2009-02-21T12:43:00,straggly,Josef Point,49.1287,-123.7029,few,open,91,60,bushy pink-mouth hydroid
Orthopyxis sp.,2009-02-21T12:43:00,small,Josef Point,49.1287,-123.7029,many,open,91,60,spider web hydroid
Lafoea dumosa,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,muff hydroid
undetermined hydroid A,2009-02-21T12:43:00,very short on kelp but maybe not this one,Josef Point,49.1287,-123.7029,many,open,91,60,hydroid A
Aequorea spp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,water jellies
Serpula columbiana,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,red-trumpet calcareous tubeworm
Pileolaria spp.,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,dwarf calcareous worm
Dodecaceria fewkesi,2009-02-21T12:43:00,huge mounds,Josef Point,49.1287,-123.7029,abundant,open,91,60,fringed filament-worm
Eudistylia polymorpha,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,polymorph feather-duster
Pista elongata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,basket-top spaghetti-worm
Heteropora pacifica,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,northern staghorn bryozoan
Diaperoforma californica,2009-02-21T12:43:00,"small, flat",Josef Point,49.1287,-123.7029,some,open,91,60,southern staghorn bryozoan
undetermined encrusting bryozoan N,2009-02-21T12:43:00,??,Josef Point,49.1287,-123.7029,some,open,91,60,encrusting bryozoan N
Tonicella lineata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,lined chiton
Mopalia kennerlyi,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,northern hairy chiton
Mopalia hindsii,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,some,open,91,60,Hind's mopalia
Lepidozona mertensii,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,Merten's chiton
Cryptochiton stelleri,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,giant Pacific chiton
Crassadoma gigantea,2009-02-21T12:43:00,medium,Josef Point,49.1287,-123.7029,very many,open,91,60,giant rock scallop
Entodesma navicula,2009-02-21T12:43:00,small,Josef Point,49.1287,-123.7029,few,open,91,60,rock entodesma
Acmaea mitra,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,whitecap limpet
Diodora aspera,2009-02-21T12:43:00,various sizes,Josef Point,49.1287,-123.7029,many,open,91,60,rough keyhole limpet
Haliotis kamtschatkana,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,few,open,91,60,northern abalone
Nucella canaliculata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,channelled dogwinkle
Ceratostoma foliatum,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,leafy hornmouth
Ocinebrina lurida,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,lurid rocksnail
Calliostoma ligatum,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,blue topsnail
Doris nobilis,2009-02-21T12:43:00,mostly small,Josef Point,49.1287,-123.7029,some,open,91,60,noble sea lemon
Cadlina luteomarginata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,yellow-rimmed nudibranch
Acanthodoris hudsoni,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,Hudson's dorid
Acanthodoris nanaimoensis,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,Nanaimo nudibranch
Dirona albolineata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,frosted nudibranch
Flabellina verrucosa,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,red-gilled nudibranch
Pandalus danae,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,coonstripe shrimp
Cancer oregonensis,2009-02-21T12:43:00,in barnacles,Josef Point,49.1287,-123.7029,some,open,91,60,pygmy rock crab
Cancer productus,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,1,open,91,60,red rock crab
Pugettia producta,2009-02-21T12:43:00,shallow on kelp,Josef Point,49.1287,-123.7029,very many,open,91,60,northern kelp crab
Pugettia gracilis,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,few,open,91,60,graceful kelp crab
Scyra acutifrons,2009-02-21T12:43:00,mostly large males,Josef Point,49.1287,-123.7029,very many,open,91,60,sharpnose crab
Oedignathus inermis,2009-02-21T12:43:00,"spectacular, including 1 female with eggs",Josef Point,49.1287,-123.7029,abundant,open,91,60,granular claw crab
Pagurus caurinus,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,greenmark hermit
Pagurus beringanus,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,Bering hermit
Balanus nubilus,2009-02-21T12:43:00,massive mounds of medium size ones over first half of dive,Josef Point,49.1287,-123.7029,very abundant,open,91,60,giant acorn barnacle
Pisaster ochraceus,2009-02-21T12:43:00,all depths,Josef Point,49.1287,-123.7029,abundant,open,91,60,purple star or ochre star
Evasterias troschelii,2009-02-21T12:43:00,mostly brownish yellow,Josef Point,49.1287,-123.7029,very many,open,91,60,mottled star
Orthasterias koehleri,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,rainbow star
Dermasterias imbricata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,many,open,91,60,leather star
Henricia leviuscula leviuscula,2009-02-21T12:43:00,"large, various colours",Josef Point,49.1287,-123.7029,very many,open,91,60,blood star
Pycnopodia helianthoides,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,sunflower star
Solaster stimpsoni,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,few,open,91,60,striped sun star
Ophiopholis aculeata,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,very many,open,91,60,daisy brittle star
Mesocentrotus franciscanus,2009-02-21T12:43:00,large,Josef Point,49.1287,-123.7029,very many,open,91,60,red sea urchin
Strongylocentrotus droebachiensis,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,green sea urchin
Apostichopus californicus,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,giant sea cucumber
Cucumaria miniata,2009-02-21T12:43:00,feeding,Josef Point,49.1287,-123.7029,very many,open,91,60,red sea cucumber
Eupentacta quinquesemita,2009-02-21T12:43:00,feeding,Josef Point,49.1287,-123.7029,very many,open,91,60,stiff-footed sea cucumber
Psolus chitonoides,2009-02-21T12:43:00,feeding,Josef Point,49.1287,-123.7029,many,open,91,60,creeping pedal sea cucumber
Metandrocarpa taylori,2009-02-21T12:43:00,covered bottom on 2nd half of dive,Josef Point,49.1287,-123.7029,very abundant,open,91,60,orange social tunicate
Pycnoclavella stanleyi,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,abundant,open,91,60,yellow social ascidian
Rhinogobiops nicholsii,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,some,open,91,60,blackeye goby
Chirolophis nugator,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,mosshead warbonnet
Embiotoca lateralis,2009-02-21T12:43:00,schools of adults,Josef Point,49.1287,-123.7029,few,open,91,60,striped seaperch
Sebastes caurinus,2009-02-21T12:43:00,small,Josef Point,49.1287,-123.7029,few,open,91,60,copper rockfish
Hexagrammos decagrammus,2009-02-21T12:43:00,mostly scrapping males,Josef Point,49.1287,-123.7029,very many,open,91,60,kelp greenling
Ophiodon elongatus,2009-02-21T12:43:00,very small,Josef Point,49.1287,-123.7029,1,open,91,60,lingcod
Artedius harringtoni,2009-02-21T12:43:00,including one male with about 15 egg masses of all colours on scallop,Josef Point,49.1287,-123.7029,very many,open,91,60,scalyhead sculpin
Jordania zonope,2009-02-21T12:43:00,,Josef Point,49.1287,-123.7029,few,open,91,60,longfin sculpin
Scorpaenichthys marmoratus,2009-02-21T12:43:00,#NAME?,Josef Point,49.1287,-123.7029,1,open,91,60,cabezon
Ulva spp. / U. lactuca,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,sea lettuces
Fucus gardneri,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,rockweed
Costaria costata,2009-02-28T11:13:00,small,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,seersucker kelp
Saccharina latissima,2009-02-28T11:13:00,small,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,sugar wrack kelp
Cystoseira geminata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,northern bladder chain
Sargassum muticum,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,wireweed
Pterygophora californica,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,old growth kelp
Nereocystis luetkeana,2009-02-28T11:13:00,small,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,bull kelp
Neoagarum fimbriatum,2009-02-28T11:13:00,small,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,fringed sea colander kelp
undetermined diatom,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,diatom
Hildenbrandia spp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,red rock crust
Neorhodomela larix,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,black pine
Microcladia borealis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,coarse sea lace
filamentous red algae,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,filamentous red algae
Clathromorphum etc.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,crustose corallines
"Bossiella, Calliarthron, Corallina, Serraticardia",2009-02-28T11:13:00,"tall, lush",wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,articulated coralline algae
undetermined bladed red algae,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,bladed red algae
Ceramium pacificum,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,hairy pottery seaweed
Callophyllis spp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,beautiful leaf seaweed
Chondracanthus exasperatus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,Turkish towel
Mazzaella splendens,2009-02-28T11:13:00,small,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,iridescent seaweed
Cryptopleura lobulifera,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,hidden-ribbed red seaweed
Hymenena spp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,black-lined red seaweed
Sparlingia pertusa,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,red eyelet silk
Constantinea simplex,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,cup and saucer seaweed
Delesseria decipiens,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,winged rib
Membranoptera platyphylla,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,feather-veined red seaweed
Gloiocladia laciniata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,blue branching seaweed
Griffithsia pacifica?,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,"seaweed C, orange-coloured red alga"
Leucilla nuttingi,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,stalked vase sponge
Cliona californiana,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,yellow boring sponge
Myxilla lacunosa,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,sulphur sponge
Adocia sp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,pale orange carpet sponge
Clathria pennata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,red velvety sponge 1
Metridium farcimen,2009-02-28T11:13:00,mostly white,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,giant plumose anemone
Urticina grebelnyi,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,painted anemone
Pachycerianthus fimbriatus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,tube-dwelling anemone
Epizoanthus scotinus,2009-02-28T11:13:00,huge patch along a long over hang,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,orange zoanthid
Balanophyllia elegans,2009-02-28T11:13:00,spectacular,wreck of the Del Norte,49.03,-123.58667,very abundant,open,71,50,orange cup coral
Alcyonium sp.?,2009-02-28T11:13:00,out and feeding,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,orange soft coral
Ptilosarcus gurneyi,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,orange sea pen
Stylantheca papillosa,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,encrusting hydrocoral
Plumularia setacea,2009-02-28T11:13:00,short,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,glassy plume hydroid
Clavactinia milleri,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,hedge-hog hydroid
Pinauay crocea,2009-02-28T11:13:00,small clusters,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,bushy pink-mouth hydroid
Tubularia indivisa,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,giant pink-mouth hydroid
Similiclava nivea,2009-02-28T11:13:00,colonies,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,white hydroid
Orthopyxis sp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,spider web hydroid
Aequorea spp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,water jellies
Arctonoe vittata,2009-02-28T11:13:00,on Orthasterias,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,red-banded commensal scaleworm
Serpula columbiana,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,red-trumpet calcareous tubeworm
Pileolaria spp.,2009-02-28T11:13:00,colonies,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,dwarf calcareous worm
Dodecaceria fewkesi,2009-02-28T11:13:00,large,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,fringed filament-worm
Schizobranchia insignis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,split-branch feather-duster
Myxicola infundibulum,2009-02-28T11:13:00,solitary,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,slime-tube feather-duster
Pista elongata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,basket-top spaghetti-worm
Schizoporella japonica,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,orange encrusting bryozoan
Crisia spp.,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,white tuft bryozoans
Diaperoforma californica,2009-02-28T11:13:00,"small, light",wreck of the Del Norte,49.03,-123.58667,some,open,71,50,southern staghorn bryozoan
Tonicella lineata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,lined chiton
Tonicella insignis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,white-line chiton
Mopalia hindsii,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,Hind's mopalia
Lepidozona mertensii,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,Merten's chiton
