id,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,taxon_id,latitude,longitude,private_latitude,private_longitude
27276533,2019-06-19,karenelisabethharris,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42421728/square.jpeg?1560964564,,Malacosoma californica,Western Tent Caterpillar,359294,48.9731063843,-123.5612030029,,
27386070,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42605003/square.jpg?1561137414,10,Nadata gibbosa,White-dotted Prominent,82204,48.872954,-123.346604,,
27386647,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42606037/square.jpg?1561138000,21,Panthea virginarius,Western Panthea Moth,226911,48.872948,-123.34658,,
27386843,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42606463/square.jpg?1561138273,43,Iridopsis emasculatum,,362442,48.872916,-123.346534,,
27397708,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42624529/square.jpg?1561151662,10,Pheucticus melanocephalus,Black-headed Grosbeak,10274,48.872947,-123.346588,,
27397927,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42624958/square.jpg?1561151964,21,Poecile rufescens,Chestnut-backed Chickadee,144820,48.872949,-123.346627,,
27398425,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42625579/square.jpg?1561152448,21,Haemorhous purpureus,Purple Finch,199841,48.872948,-123.346633,,
27398747,2019-06-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42626072/square.jpg?1561152824,21,Sitta canadensis,Red-breasted Nuthatch,14823,48.872907,-123.346583,,
27421024,2019-06-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42665489/square.jpeg?1561189236,61,Progne subis,Purple Martin,11867,48.8767327763,-123.3150765936,,
27421025,2019-06-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42665493/square.jpeg?1561189245,61,Columba livia,Rock Pigeon,3017,48.8767327763,-123.3150765936,,
27458719,2019-06-19,kg-,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42724796/square.jpeg?1561235909,5,Phoca vitulina,Harbor Seal,41708,48.859,-123.334,,
27469833,2019-06-19,katiekushneryk,Katie Kushneryk,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42743581/square.jpeg?1561246669,1349,Phoca vitulina,Harbor Seal,41708,48.8623842828,-123.3422012767,,
27515631,2019-06-22,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42819448/square.jpg?1561312212,43,Dryobates villosus,Hairy Woodpecker,792990,48.872939,-123.346567,,
27516534,2019-05-04,fmgee,Scott Gilmore,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42820746/square.jpeg?1561312879,247,Plectrura spinicauda,Thorn-tailed Longhorn Beetle,363755,48.97922443,-123.5573082073,,
27516535,2019-05-04,fmgee,Scott Gilmore,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42820775/square.jpeg?1561312886,247,Ctenicera angularis,,456282,48.97922443,-123.5573082073,,
27516552,2019-05-04,fmgee,Scott Gilmore,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42820910/square.jpeg?1561312956,247,Namunaria pacifica,,458175,48.97922443,-123.5573082073,,
27530146,2019-06-23,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42843494/square.jpg?1561325766,10,Haemorhous purpureus,Purple Finch,199841,48.872962,-123.346606,,
27530453,2019-06-23,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42844067/square.jpg?1561326101,21,Poecile rufescens,Chestnut-backed Chickadee,144820,48.872941,-123.346593,,
27530869,2019-06-23,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42844501/square.jpg?1561326379,43,Haemorhous purpureus,Purple Finch,199841,48.872949,-123.346659,,
27531221,2019-06-23,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42845027/square.jpg?1561326694,43,Pheucticus melanocephalus,Black-headed Grosbeak,10274,48.872975,-123.346571,,
27531474,2019-06-23,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42845600/square.jpg?1561327012,21,Junco hyemalis,Dark-eyed Junco,10094,48.872931,-123.346569,,
27531937,2019-06-23,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42846355/square.jpg?1561327448,43,Haemorhous purpureus,Purple Finch,199841,48.872953,-123.34666,,
27597437,2019-06-24,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42956297/square.jpg?1561417122,21,Spinus tristis,American Goldfinch,145310,48.872962,-123.34659,,
27616800,2019-06-24,kathboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/42988835/square.jpg?1561442843,122,Sphyrapicus ruber,Red-breasted Sapsucker,18464,48.9399545521,-123.4797114261,,
27659855,2019-06-25,cheffley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43058004/square.jpg?1561500915,16,Buprestis aurulenta,Golden Buprestid Beetle,215596,48.8699085966,-123.3195233647,,
27778700,2018-08-20,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43256222/square.jpeg?1561672795,93,Andrena prunorum,Prunus Miner,57667,48.8622682866,-123.3729062189,,
27797190,2019-06-27,flyleaf,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43287815/square.jpg?1561699559,177,Monadenia fidelis,Pacific Sideband,62803,48.8686774703,-123.363811332,,
27833342,2019-06-26,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/43347177/square.jpeg?1561756883,175,Psyllobora vigintimaculata,Twenty-spotted Lady Beetle,118967,48.8898540164,-123.3837182075,,
27833586,2019-06-28,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/43347552/square.jpeg?1561757170,,Harmonia axyridis,Asian Lady Beetle,48484,48.8862228394,-123.390296936,,
28011505,2019-07-01,sarahs77,,research,false,https://static.inaturalist.org/photos/43636600/square.jpg?1562007277,32,Mopalia hindsii,Hind's Chiton,51725,48.8621116667,-123.3231716667,,
28033356,2019-07-01,sarahs77,,research,false,https://static.inaturalist.org/photos/43672870/square.jpg?1562031572,189,Apostichopus californicus,giant California sea cucumber,202640,48.86195,-123.3208783333,,
28033699,2019-07-01,sarahs77,,research,false,https://static.inaturalist.org/photos/43673209/square.jpg?1562031786,8,Strongylocentrotus droebachiensis,Green Sea Urchin,120070,48.8729166667,-123.3108666667,,
28033849,2019-07-01,sarahs77,,research,false,https://static.inaturalist.org/photos/43673596/square.jpg?1562032015,24,Pisaster ochraceus,Ochre Sea Star,49699,48.8730083333,-123.3107916667,,
28034587,2019-06-30,sarahs77,,research,false,https://static.inaturalist.org/photos/43675002/square.jpg?1562032773,48,Mopalia muscosa,Mossy Chiton,117633,48.8937866667,-123.4029216667,,
28034680,2019-07-01,sarahs77,,research,false,https://static.inaturalist.org/photos/43675067/square.jpg?1562032833,128,Cucumaria miniata,Orange Sea Cucumber,117695,48.8619033333,-123.3206333333,,
28035249,2019-06-30,sarahs77,,research,false,https://static.inaturalist.org/photos/43675687/square.jpg?1562033293,48,Banasa dimidiata,Green Burgundy Stink Bug,363224,48.89458,-123.4087366667,,
28067859,2019-06-29,jgrant,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43727878/square.jpg?1562088566,6,Cancer productus,Red Rock Crab,47826,48.897655,-123.40175,,
28137590,2019-07-03,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43841189/square.jpg?1562187978,1256,Cycloneda polita,Western Polished Lady Beetle,55492,48.8970062688,-123.3409321219,,
28146872,2019-07-03,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43855992/square.jpg?1562198634,43,Bombus sitkensis,Sitka Bumble Bee,142269,48.873171,-123.346588,,
28195882,2019-07-04,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43935888/square.jpg?1562274581,21,Anax junius,Common Green Darner,67731,48.873689,-123.346708,,
28196075,2019-07-04,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43936246/square.jpg?1562274816,10,Bombus vancouverensis vancouverensis,Vancouver Island Bumble Bee,1020322,48.873652,-123.346598,,
28196433,2019-07-04,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/43936856/square.jpg?1562275215,21,Bombus sitkensis,Sitka Bumble Bee,142269,48.873674,-123.346614,,
28244312,2019-07-05,randimuldercdc,Randi Mulder,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44014860/square.jpg?1562351914,1547,Munida quadrispina,,334674,48.9007194837,-123.4483696978,,
28282194,2019-06-10,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44077369/square.jpg?1562407606,20,Cathartes aura,Turkey Vulture,4756,48.8934440587,-123.3559003191,,
28367604,2019-07-07,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44216029/square.jpg?1562513363,21,Bombus vosnesenskii,Yellow-faced Bumble Bee,57689,48.870318,-123.320472,,
28367872,2019-07-07,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44216524/square.jpg?1562513641,10,Bombus flavifrons,Yellow-Fronted Bumble Bee,119308,48.870311,-123.320394,,
28369030,2019-07-07,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44218323/square.jpg?1562514655,10,Bombus flavifrons,Yellow-Fronted Bumble Bee,119308,48.871066,-123.319932,,
28440215,2019-07-07,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44331245/square.jpeg?1562599812,,Pipilo maculatus,Spotted Towhee,9420,48.9516388889,-123.5191555556,,
28440255,2019-07-07,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44333843/square.jpeg?1562601626,,Spizella passerina,Chipping Sparrow,9135,48.9520583333,-123.5182583333,,
28459333,2019-07-08,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44470920/square.jpg?1562711528,65,Callizzia amorata,Gray Scoopwing,174566,48.89758,-123.3402166667,,
28517108,2019-07-09,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44459879/square.jpg?1562703104,21,Smerinthus ophthalmica,Southwestern Eyed Sphinx,486567,48.872929,-123.346587,,
28569061,2019-07-10,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44543653/square.jpg?1562783580,,Monadenia fidelis,Pacific Sideband,62803,48.8774388889,-123.3352361111,,
28604514,2019-01-01,caitlin135,Caitlin Robinson,research,false,https://static.inaturalist.org/photos/44602057/square.jpg?1562839928,2641,Ixodes pacificus,Western Black-legged Tick,60599,49.0051226151,-123.5767213132,,
28648303,2019-07-11,trudi_smith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44672611/square.jpg?1562893383,10,Tyria jacobaeae,Cinnabar moth,51781,48.8782756683,-123.31728559,,
28673317,2019-07-11,kcullen,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44712470/square.jpg?1562943779,14967,Megaptera novaeangliae,Humpback Whale,41566,48.8822639,-123.3510011,,
28673874,2019-07-11,kcullen,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44713493/square.jpg?1562944436,14967,Orcinus orca,Orca,41521,48.9076079282,-123.3976923047,,
28828742,2019-07-14,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/44964118/square.jpg?1563143308,65,Pyrausta perrubralis,,326104,48.897575,-123.3402033333,,
28876994,2019-07-15,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45039623/square.jpg?1563211609,43,Campaea perlata,Pale Beauty,81681,48.872935,-123.346616,,
28913718,2019-07-15,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/45098426/square.jpeg?1563249271,6,Coquillettidia perturbans,Cattail Mosquito,259061,48.932167071,-123.452959821,,
28977431,2019-07-03,kboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45200024/square.jpg?1563329891,35,Plathemis lydia,Common Whitetail,84549,48.9398972293,-123.4796526009,,
28977493,2019-07-03,kboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45200351/square.jpg?1563330118,35,Misumena vatia,Goldenrod Crab Spider,55746,48.9398972293,-123.4796526009,,
28977555,2019-06-27,kboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45200461/square.jpg?1563330190,35,Monadenia fidelis,Pacific Sideband,62803,48.9398972293,-123.4796526009,,
28986375,2018-05-14,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45215822/square.jpeg?1563349876,152,Phidippus johnsoni,Johnson's Jumping Spider,58421,48.8685622382,-123.3779603359,,
29010497,2018-05-14,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45253873/square.jpeg?1563387416,205,Andrena transnigra,Black-banded Mining Bee,213600,48.8690590327,-123.3789341168,,
29010505,2018-05-14,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45254133/square.jpeg?1563387570,205,Osmia lignaria propinqua,Western Blue Orchard Bee,361607,48.8690590327,-123.3789341168,,
29026388,2019-07-17,shaanaroeste,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45281199/square.jpeg?1563406937,,Antrodiaetus pacificus,Pacific Foldingdoor Spider,199276,48.9277839661,-123.4677658081,,
29027916,2019-07-15,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45284124/square.jpg?1563408995,,Bombus sitkensis,Sitka Bumble Bee,142269,48.8710722222,-123.3199472222,,
29062954,2019-07-18,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45340808/square.jpg?1563467967,174,Haplotrema vancouverense,Robust Lancetooth Snail,220933,48.880323,-123.335554,,
29079284,2019-07-18,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45368498/square.jpg?1563484273,21,Evergestis funalis,,453340,48.872966,-123.346588,,
29079749,2019-07-18,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45369056/square.jpg?1563484597,21,Polistes dominula,European Paper Wasp,84640,48.872962,-123.34669,,
29080522,2019-07-18,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45370345/square.jpg?1563485527,21,Bombus flavifrons,Yellow-Fronted Bumble Bee,119308,48.872948,-123.346605,,
29116093,2019-07-19,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45426650/square.jpg?1563550743,,Bombus sitkensis,Sitka Bumble Bee,142269,48.8703111111,-123.3203583333,,
29117004,2019-07-19,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45428172/square.jpg?1563551694,10,Caripeta aequaliaria,Western Conifer Looper,216122,48.872942,-123.346561,,
29117265,2019-07-19,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45428581/square.jpg?1563551957,10,Schizura ipomaeae,Morning-glory Prominent,204014,48.872974,-123.346571,,
29194676,2019-07-20,maggpie,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45551125/square.jpg?1563652935,10,Arctia caja,Garden Tiger,68330,48.8949893089,-123.3496585117,,
29246170,2019-07-19,kboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45633652/square.jpg?1563723053,,Polyphylla decemlineata,Ten-lined June Beetle,84612,48.866564,-123.348375,,
29246759,2019-07-20,kboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45634427/square.jpg?1563723482,35,Spilosoma virginica,Virginian Tiger Moth,60839,48.9398972293,-123.4796526009,,
29268921,2019-07-06,lorinca,Lorin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45669049/square.jpg?1563740781,150,Strix varia,Barred Owl,19893,48.8775082861,-123.3604600796,,
29275504,2019-07-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45679914/square.jpg?1563745845,10,Apis mellifera,Western Honey Bee,47219,48.873069,-123.346403,,
29275731,2019-07-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45680250/square.jpg?1563746052,10,Papilio rutulus,Western Tiger Swallowtail,47226,48.873053,-123.346405,,
29275998,2019-07-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45680717/square.jpg?1563746306,10,Bombus vosnesenskii,Yellow-faced Bumble Bee,57689,48.873037,-123.346415,,
29276251,2019-07-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45681063/square.jpg?1563746482,5,Bombus vancouverensis vancouverensis,Vancouver Island Bumble Bee,1020322,48.873032,-123.34636,,
29276550,2019-07-21,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45681813/square.jpg?1563746814,10,Bombus flavifrons,Yellow-Fronted Bumble Bee,119308,48.873016,-123.346396,,
29297748,2019-07-21,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45717833/square.jpeg?1563767830,30,Calypte anna,Anna's Hummingbird,6317,48.8686183716,-123.3458580299,,
29303229,2019-06-28,tychomommsensmith,Tycho Mommsen-Smith,research,false,https://static.inaturalist.org/photos/45727209/square.jpg?1563779198,24,Lontra canadensis,North American River Otter,41777,48.9766366667,-123.5661083333,,
29331907,2019-07-22,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45772347/square.jpg?1563820749,16,Arctia caja,Garden Tiger,68330,48.89775,-123.3399416667,,
29345353,2019-07-22,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45794571/square.jpg?1563834448,10,Poecile rufescens,Chestnut-backed Chickadee,144820,48.873018,-123.346395,,
29345714,2019-07-22,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45794961/square.jpg?1563834737,10,Vanessa cardui,Painted Lady,48548,48.873021,-123.346352,,
29349475,2016-06-10,kboakew,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45800800/square.jpg?1563839529,,Apostichopus californicus,giant California sea cucumber,202640,48.865984,-123.349647,,
29412505,2019-07-23,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/45902700/square.jpg?1563924337,24,Cisseps fulvicollis,Yellow-collared Scape Moth,119789,48.8684920833,-123.3872051978,,
29490252,2019-07-20,davelindsay,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46026873/square.jpg?1564023701,977,Piranga ludoviciana,Western Tanager,9919,48.9296866926,-123.4551711767,,
29494411,2019-07-24,hyles,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46034921/square.jpeg?1564031282,13907,Hyles lineata,White-lined Sphinx,49348,48.923646,-123.441473,,
29516487,2019-07-23,wesofunke,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46070666/square.jpg?1564071688,193,Erythemis collocata,Western Pondhawk,85408,48.9526480354,-123.5187164041,,
29517205,2019-07-25,iantoms,,research,false,https://static.inaturalist.org/photos/46071792/square.jpg?1564072399,48,Ariolimax columbianus,Pacific Banana Slug,47776,48.8804366667,-123.3266533333,,
29520034,2019-07-25,lrmacdonald,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46924697/square.jpg?1564763862,16,Eudistylia vancouveri,Northern Feather Duster Worm,84864,48.8966691793,-123.4023430039,,
29530241,2019-07-25,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46091342/square.jpg?1564085323,107,Xestoleptura crassipes,,361523,48.879613,-123.341746,,
29530821,2019-07-25,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46092272/square.jpg?1564085965,87,Eulithis xylina,Northwestern Phoenix Moth,219752,48.87291,-123.346403,,
29531013,2019-07-25,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46092559/square.jpg?1564086165,43,Clemensia umbrata,,789688,48.872949,-123.346423,,
29534733,2019-07-25,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46099063/square.jpg?1564090251,43,Ochlodes sylvanoides,Woodland Skipper,59194,48.872992,-123.346284,,
29535375,2019-07-25,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46100014/square.jpg?1564090789,10,Vanessa cardui,Painted Lady,48548,48.873015,-123.346315,,
29540016,2019-07-25,iantoms,,research,false,https://static.inaturalist.org/photos/46107582/square.jpg?1564095449,8,Panthea virginarius,Western Panthea Moth,226911,48.8870283333,-123.3325583333,,
29545457,2019-07-25,maggpie,,research,true,https://inaturalist-open-data.s3.amazonaws.com/photos/46116354/square.jpg?1564101763,200,Lophocampa roseata,Rosy Aemilia,224121,48.9208150185,-123.3310059016,,
29574689,2019-07-26,iantoms,,research,false,https://static.inaturalist.org/photos/46163726/square.jpg?1564152468,12,Amorbia cuneana,Western Avocado Leafroller Moth,347108,48.8871033333,-123.332505,,
29580985,2019-07-26,iantoms,,research,false,https://static.inaturalist.org/photos/46173716/square.jpg?1564158840,24,Lophocampa argentata,Silver-spotted Tiger Moth,84792,48.88705,-123.33248,,
29598659,2019-07-26,iantoms,,research,false,https://static.inaturalist.org/photos/46202212/square.jpg?1564177070,48,Pseudacris regilla,Northern Pacific Tree Frog,24259,48.8902666667,-123.3474583333,,
29604789,2019-07-26,iantoms,,research,false,https://static.inaturalist.org/photos/46211887/square.jpg?1564183439,6,Procyon lotor,Common Raccoon,41663,48.8873666667,-123.3318166667,,
29609097,2019-07-26,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46219037/square.jpg?1564188527,,Enypia venata,Variable Girdle Moth,219219,48.872958,-123.346506,,
29619992,2019-07-25,charley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46235631/square.jpeg?1564202200,,Cepphus columba,Pigeon Guillemot,4415,48.8595283333,-123.327345,,
29663488,2019-07-27,pelicanman,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46303977/square.jpg?1564261988,5,Apis mellifera,Western Honey Bee,47219,48.8671121048,-123.3446044755,,
29663525,2019-07-27,pelicanman,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46304045/square.jpg?1564262025,10,Apis mellifera,Western Honey Bee,47219,48.8669320615,-123.3444591333,,
29664707,2019-07-27,nomadkris,Nomadkris,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46306129/square.jpg?1564263106,5,Bombus vosnesenskii,Yellow-faced Bumble Bee,57689,48.9098585118,-123.3939100989,,
29685247,2019-07-27,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46340504/square.jpg?1564282861,24,Cyanea ferruginea,Pacific Lion's Mane Jelly,786996,48.8998916667,-123.4074866667,,
29711226,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46382675/square.jpg?1564326672,21,Panthea virginarius,Western Panthea Moth,226911,48.872965,-123.346522,,
29711346,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46382853/square.jpg?1564326765,21,Eulithis xylina,Northwestern Phoenix Moth,219752,48.872965,-123.346522,,
29711544,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46383109/square.jpg?1564326904,21,Caripeta aequaliaria,Western Conifer Looper,216122,48.872975,-123.346546,,
29711655,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46383285/square.jpg?1564326985,21,Biston betularia,Peppered Moth,143517,48.872975,-123.346546,,
29711814,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46383514/square.jpg?1564327104,43,Sabulodes aegrotata,Omnivorous Looper,55467,48.872916,-123.346416,,
29712809,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46384904/square.jpg?1564327819,87,Coryphista meadii,Barberry Geometer Moth,143201,48.872936,-123.346499,,
29718677,2019-06-23,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46394822/square.jpg?1564332371,208,Spinus tristis,American Goldfinch,145310,48.9050982636,-123.3482366495,,
29719001,2019-07-13,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46395395/square.jpg?1564332615,22,Troglodytes aedon,House Wren,7562,48.9050329532,-123.3481933602,,
29726375,2019-07-28,nomadkris,Nomadkris,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46407364/square.jpg?1564338335,10,Ortholeptura valida,,305942,48.9078604756,-123.3728772217,,
29730317,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46413723/square.jpg?1564341308,,Pseudacris regilla,Northern Pacific Tree Frog,24259,48.87857,-123.335824,,
29739499,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46428812/square.jpg?1564348343,10,Papilio rutulus,Western Tiger Swallowtail,47226,48.873015,-123.346371,,
29739741,2019-07-28,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46429292/square.jpg?1564348561,10,Lestes congener,Spotted Spreadwing,104422,48.873662,-123.346666,,
29757619,2019-07-28,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46457443/square.jpeg?1564364062,42,Melanoplus sanguinipes,Migratory Grasshopper,129240,48.8675105175,-123.3389790176,,
29759521,2019-07-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46460739/square.jpeg?1564366002,59,Pseudacris regilla,Northern Pacific Tree Frog,24259,48.9421389487,-123.481104295,,
29759523,2019-07-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46460807/square.jpeg?1564366038,59,Cathartes aura,Turkey Vulture,4756,48.9421389487,-123.481104295,,
29759525,2019-07-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46460872/square.jpeg?1564366076,4,Corvus caurinus,Northwestern Crow,8018,48.8926580491,-123.3913390261,,
29766024,2019-07-27,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46472329/square.jpg?1564374565,5,Pheucticus melanocephalus,Black-headed Grosbeak,10274,48.9048924581,-123.348102105,,
29768211,2019-07-27,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46475882/square.jpg?1564377953,10,Melospiza melodia,Song Sparrow,9100,48.9050279791,-123.3484129609,,
