id,observed_on,user_login,created_at,quality_grade,url,image_url,latitude,longitude,positional_accuracy,private_latitude,private_longitude,private_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,scientific_name,common_name,taxon_id
24699771,2019-05-03,jasonheadley,2019-05-06 23:47:14 UTC,research,https://www.inaturalist.org/observations/24699771,https://static.inaturalist.org/photos/38195422/medium.jpg?1557186069,48.8934316667,-123.405675,,,,,false,,,Histrionicus histrionicus,Harlequin Duck,7111
24699773,2019-05-03,jasonheadley,2019-05-06 23:47:15 UTC,research,https://www.inaturalist.org/observations/24699773,https://static.inaturalist.org/photos/38195429/medium.jpg?1557186077,48.8937216667,-123.4066166667,,,,,false,,,Melanitta perspicillata,Surf Scoter,7036
24699778,2019-05-03,jasonheadley,2019-05-06 23:47:18 UTC,research,https://www.inaturalist.org/observations/24699778,https://static.inaturalist.org/photos/38195503/medium.jpg?1557186115,48.8944633333,-123.407415,,,,,false,,,Cardellina pusilla,Wilson's Warbler,145276
24699780,2019-05-03,jasonheadley,2019-05-06 23:47:19 UTC,research,https://www.inaturalist.org/observations/24699780,https://static.inaturalist.org/photos/38195511/medium.jpg?1557186121,48.894655,-123.4077833333,,,,,false,,,Pipilo maculatus,Spotted Towhee,9420
24699782,2019-05-03,jasonheadley,2019-05-06 23:47:20 UTC,research,https://www.inaturalist.org/observations/24699782,https://static.inaturalist.org/photos/38195530/medium.jpg?1557186129,48.8944716667,-123.4083316667,,,,,false,,,Cardellina pusilla,Wilson's Warbler,145276
24699783,2019-05-03,jasonheadley,2019-05-06 23:47:20 UTC,research,https://www.inaturalist.org/observations/24699783,https://static.inaturalist.org/photos/38195537/medium.jpg?1557186136,48.894615,-123.4088316667,,,,,false,,,Spinus tristis,American Goldfinch,145310
24699789,2019-05-03,jasonheadley,2019-05-06 23:47:22 UTC,research,https://www.inaturalist.org/observations/24699789,https://static.inaturalist.org/photos/38195564/medium.jpg?1557186148,48.8963783333,-123.4100133333,,,,,false,,,Melanitta perspicillata,Surf Scoter,7036
24699790,2019-05-03,jasonheadley,2019-05-06 23:47:22 UTC,research,https://www.inaturalist.org/observations/24699790,https://static.inaturalist.org/photos/38195544/medium.jpg?1557186139,48.8958416667,-123.4101833333,,,,,false,,,Phalacrocorax auritus,Double-crested Cormorant,4265
24699791,2019-05-03,jasonheadley,2019-05-06 23:47:25 UTC,research,https://www.inaturalist.org/observations/24699791,https://static.inaturalist.org/photos/38195584/medium.jpg?1557186157,48.8967883333,-123.4098216667,,,,,false,,,Sitta canadensis,Red-breasted Nuthatch,14823
24699792,2019-05-03,jasonheadley,2019-05-06 23:47:25 UTC,research,https://www.inaturalist.org/observations/24699792,https://static.inaturalist.org/photos/38195610/medium.jpg?1557186178,48.8971466667,-123.4090466667,,,,,false,,,Pipilo maculatus,Spotted Towhee,9420
24700114,2019-05-03,jasonheadley,2019-05-06 23:54:12 UTC,research,https://www.inaturalist.org/observations/24700114,https://static.inaturalist.org/photos/38196073/medium.jpg?1557186509,48.8993933333,-123.40738,,,,,false,,,Junco hyemalis,Dark-eyed Junco,10094
24700115,2019-05-03,jasonheadley,2019-05-06 23:54:14 UTC,research,https://www.inaturalist.org/observations/24700115,https://static.inaturalist.org/photos/38196085/medium.jpg?1557186514,48.8994983333,-123.4073916667,,,,,false,,,Certhia americana,Brown Creeper,7458
24700118,2019-05-03,jasonheadley,2019-05-06 23:54:15 UTC,research,https://www.inaturalist.org/observations/24700118,https://static.inaturalist.org/photos/38196095/medium.jpg?1557186522,48.8995633333,-123.4073533333,,,,,false,,,Sitta canadensis,Red-breasted Nuthatch,14823
24700120,2019-05-03,jasonheadley,2019-05-06 23:54:17 UTC,research,https://www.inaturalist.org/observations/24700120,https://static.inaturalist.org/photos/38196102/medium.jpg?1557186528,48.8992883333,-123.40737,,,,,false,,,Certhia americana,Brown Creeper,7458
24700129,2019-05-04,jasonheadley,2019-05-06 23:54:20 UTC,research,https://www.inaturalist.org/observations/24700129,https://static.inaturalist.org/photos/38196172/medium.jpg?1557186577,48.871045,-123.3714433333,,,,,false,,,Leiothlypis celata,Orange-crowned Warbler,979757
24700132,2019-05-04,jasonheadley,2019-05-06 23:54:21 UTC,research,https://www.inaturalist.org/observations/24700132,https://static.inaturalist.org/photos/38196204/medium.jpg?1557186596,48.871045,-123.3714433333,,,,,false,,,Lophodytes cucullatus,Hooded Merganser,7109
24700135,2019-05-04,jasonheadley,2019-05-06 23:54:23 UTC,research,https://www.inaturalist.org/observations/24700135,https://static.inaturalist.org/photos/38196212/medium.jpg?1557186603,48.871045,-123.3714433333,,,,,false,,,Junco hyemalis,Dark-eyed Junco,10094
24700136,2019-05-04,jasonheadley,2019-05-06 23:54:23 UTC,research,https://www.inaturalist.org/observations/24700136,https://static.inaturalist.org/photos/38196216/medium.jpg?1557186609,48.871045,-123.3714433333,,,,,false,,,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221
24700138,2019-05-03,jasonheadley,2019-05-06 23:54:24 UTC,research,https://www.inaturalist.org/observations/24700138,https://static.inaturalist.org/photos/38196241/medium.jpg?1557186633,48.8669923715,-123.3758150422,15,,,,false,,,Myadestes townsendi,Townsend's Solitaire,12951
24700633,2019-05-04,jasonheadley,2019-05-07 00:02:51 UTC,research,https://www.inaturalist.org/observations/24700633,https://static.inaturalist.org/photos/38196616/medium.jpg?1557186883,48.8997094491,-123.4046173096,488,,,,false,,,Dryobates villosus,Hairy Woodpecker,792990
24700634,2019-05-04,jasonheadley,2019-05-07 00:02:51 UTC,research,https://www.inaturalist.org/observations/24700634,https://static.inaturalist.org/photos/38196631/medium.jpg?1557186891,48.8995966024,-123.4044456482,244,,,,false,,,Setophaga coronata,Yellow-rumped Warbler,145245
24700635,2019-05-04,jasonheadley,2019-05-07 00:02:51 UTC,research,https://www.inaturalist.org/observations/24700635,https://static.inaturalist.org/photos/38196653/medium.jpg?1557186897,48.8995966024,-123.4044456482,244,,,,false,,,Melospiza melodia,Song Sparrow,9100
24700637,2019-05-04,jasonheadley,2019-05-07 00:02:54 UTC,research,https://www.inaturalist.org/observations/24700637,https://static.inaturalist.org/photos/38196661/medium.jpg?1557186906,48.8995966024,-123.4044456482,244,,,,false,,,Empidonax difficilis,Pacific-slope Flycatcher,16598
24700640,2019-05-04,jasonheadley,2019-05-07 00:02:55 UTC,research,https://www.inaturalist.org/observations/24700640,https://static.inaturalist.org/photos/38196679/medium.jpg?1557186917,48.8995966024,-123.4044456482,244,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24700641,2019-05-04,jasonheadley,2019-05-07 00:02:55 UTC,research,https://www.inaturalist.org/observations/24700641,https://static.inaturalist.org/photos/38196686/medium.jpg?1557186923,48.8995966024,-123.4044456482,244,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24700642,2019-05-04,jasonheadley,2019-05-07 00:02:59 UTC,research,https://www.inaturalist.org/observations/24700642,https://static.inaturalist.org/photos/38196696/medium.jpg?1557186928,48.8995966024,-123.4044456482,244,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24700643,2019-05-04,jasonheadley,2019-05-07 00:03:00 UTC,research,https://www.inaturalist.org/observations/24700643,https://static.inaturalist.org/photos/38196714/medium.jpg?1557186942,48.8995966024,-123.4044456482,244,,,,false,,,Troglodytes aedon,House Wren,7562
24700644,2019-05-04,jasonheadley,2019-05-07 00:03:00 UTC,research,https://www.inaturalist.org/observations/24700644,https://static.inaturalist.org/photos/38196732/medium.jpg?1557186954,48.8995966024,-123.4044456482,244,,,,false,,,Junco hyemalis,Dark-eyed Junco,10094
24700648,2019-05-04,jasonheadley,2019-05-07 00:03:02 UTC,research,https://www.inaturalist.org/observations/24700648,https://static.inaturalist.org/photos/38196743/medium.jpg?1557186959,48.8995966024,-123.4044456482,244,,,,false,,,Turdus migratorius,American Robin,12727
24700650,2019-05-04,jasonheadley,2019-05-07 00:03:03 UTC,research,https://www.inaturalist.org/observations/24700650,https://static.inaturalist.org/photos/38196747/medium.jpg?1557186967,48.8995966024,-123.4044456482,244,,,,false,,,Anas platyrhynchos,Mallard,6930
24700655,2019-05-04,jasonheadley,2019-05-07 00:03:04 UTC,research,https://www.inaturalist.org/observations/24700655,https://static.inaturalist.org/photos/38196753/medium.jpg?1557186972,48.8995966024,-123.4044456482,244,,,,false,,,Branta canadensis,Canada Goose,7089
24700656,2019-05-04,jasonheadley,2019-05-07 00:03:04 UTC,research,https://www.inaturalist.org/observations/24700656,https://static.inaturalist.org/photos/38196760/medium.jpg?1557186977,48.8720826136,-123.3123064041,31,,,,false,,,Sturnus vulgaris,Common Starling,14850
24700657,2019-05-04,jasonheadley,2019-05-07 00:03:05 UTC,research,https://www.inaturalist.org/observations/24700657,https://static.inaturalist.org/photos/38196766/medium.jpg?1557186981,48.8720826136,-123.3123064041,61,,,,false,,,Zonotrichia atricapilla,Golden-crowned Sparrow,9185
24700659,2019-05-04,jasonheadley,2019-05-07 00:03:08 UTC,research,https://www.inaturalist.org/observations/24700659,https://static.inaturalist.org/photos/38196784/medium.jpg?1557186994,48.8720826136,-123.3123064041,61,,,,false,,,Zonotrichia atricapilla,Golden-crowned Sparrow,9185
24700660,2019-05-04,jasonheadley,2019-05-07 00:03:08 UTC,research,https://www.inaturalist.org/observations/24700660,https://static.inaturalist.org/photos/38196774/medium.jpg?1557186987,48.8721108409,-123.3123493195,122,,,,false,,,Troglodytes aedon,House Wren,7562
24700661,2019-05-04,jasonheadley,2019-05-07 00:03:09 UTC,research,https://www.inaturalist.org/observations/24700661,https://static.inaturalist.org/photos/38196812/medium.jpg?1557187005,48.8720826136,-123.3123064041,61,,,,false,,,Troglodytes aedon,House Wren,7562
24700663,2019-05-04,jasonheadley,2019-05-07 00:03:11 UTC,research,https://www.inaturalist.org/observations/24700663,https://static.inaturalist.org/photos/38196819/medium.jpg?1557187014,48.8721108409,-123.3123493195,122,,,,false,,,Troglodytes aedon,House Wren,7562
24700664,2019-05-04,jasonheadley,2019-05-07 00:03:11 UTC,research,https://www.inaturalist.org/observations/24700664,https://static.inaturalist.org/photos/38196832/medium.jpg?1557187022,48.8720826136,-123.3123064041,31,,,,false,,,Junco hyemalis,Dark-eyed Junco,10094
24700665,2019-05-04,jasonheadley,2019-05-07 00:03:12 UTC,research,https://www.inaturalist.org/observations/24700665,https://static.inaturalist.org/photos/38196836/medium.jpg?1557187028,48.8720826136,-123.3123064041,61,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24700673,2019-05-04,jasonheadley,2019-05-07 00:03:15 UTC,research,https://www.inaturalist.org/observations/24700673,https://static.inaturalist.org/photos/38196871/medium.jpg?1557187056,48.872515,-123.311345,,,,,false,,,Tachycineta thalassina,Violet-green Swallow,11931
24701214,2019-05-05,genevievereynolds,2019-05-07 00:11:29 UTC,research,https://www.inaturalist.org/observations/24701214,https://static.inaturalist.org/photos/38192138/medium.jpg?1557184239,48.8989333333,-123.4077388889,6,,,,false,,,Leukoma staminea,Pacific Littleneck Clam,333608
24701224,2019-05-05,genevievereynolds,2019-05-07 00:11:35 UTC,research,https://www.inaturalist.org/observations/24701224,https://static.inaturalist.org/photos/38192188/medium.jpg?1557184269,48.8983916667,-123.4083861111,48,,,,false,,,Cancer productus,Red Rock Crab,47826
24701225,2019-05-05,genevievereynolds,2019-05-07 00:11:36 UTC,research,https://www.inaturalist.org/observations/24701225,https://static.inaturalist.org/photos/38192264/medium.jpg?1557184313,48.897775,-123.4083861111,32,,,,false,,,Nucella lamellosa,Wrinkled Purple,117641
24701227,2019-05-05,genevievereynolds,2019-05-07 00:11:37 UTC,research,https://www.inaturalist.org/observations/24701227,https://static.inaturalist.org/photos/38192488/medium.jpg?1557184448,48.8974638889,-123.4099972222,6,,,,false,,,Pisaster ochraceus,Ochre Sea Star,49699
24701229,2019-05-05,genevievereynolds,2019-05-07 00:11:38 UTC,research,https://www.inaturalist.org/observations/24701229,https://static.inaturalist.org/photos/38192520/medium.jpg?1557184466,48.8973611111,-123.4101722222,4,,,,false,,,Cucumaria miniata,Orange Sea Cucumber,117695
24701233,2019-05-05,genevievereynolds,2019-05-07 00:11:40 UTC,research,https://www.inaturalist.org/observations/24701233,https://static.inaturalist.org/photos/38192511/medium.jpg?1557184457,48.8974638889,-123.4099972222,6,,,,false,,,Cucumaria miniata,Orange Sea Cucumber,117695
24701248,2019-05-05,genevievereynolds,2019-05-07 00:11:51 UTC,research,https://www.inaturalist.org/observations/24701248,https://static.inaturalist.org/photos/38194080/medium.jpg?1557185337,48.8968472222,-123.40625,16,,,,false,,,Hemigrapsus oregonensis,Yellow Shore Crab,69170
24701253,2019-05-05,genevievereynolds,2019-05-07 00:11:54 UTC,research,https://www.inaturalist.org/observations/24701253,https://static.inaturalist.org/photos/38194088/medium.jpg?1557185343,48.8968555556,-123.4063194444,16,,,,false,,,Mytilus edulis,Blue Mussel Complex,1108240
24701255,2019-05-05,genevievereynolds,2019-05-07 00:11:55 UTC,research,https://www.inaturalist.org/observations/24701255,https://static.inaturalist.org/photos/38194112/medium.jpg?1557185348,48.8968472222,-123.4062638889,16,,,,false,,,Magallana gigas,Pacific Oyster,605992
24701258,2019-05-05,genevievereynolds,2019-05-07 00:11:55 UTC,research,https://www.inaturalist.org/observations/24701258,https://static.inaturalist.org/photos/38194148/medium.jpg?1557185369,48.8967055556,-123.4059972222,6,,,,false,,,Mya arenaria,Sand Gaper,81634
24701267,2019-05-05,genevievereynolds,2019-05-07 00:12:03 UTC,research,https://www.inaturalist.org/observations/24701267,https://static.inaturalist.org/photos/38194266/medium.jpg?1557185436,48.8958444444,-123.4054638889,8,,,,false,,,Cancer productus,Red Rock Crab,47826
24701387,2019-05-05,genevievereynolds,2019-05-07 00:13:14 UTC,research,https://www.inaturalist.org/observations/24701387,https://static.inaturalist.org/photos/38196947/medium.jpg?1557187104,48.8715833333,-123.3106833333,16,,,,false,,,Turdus migratorius,American Robin,12727
24701537,2019-05-04,jasonheadley,2019-05-07 00:15:46 UTC,research,https://www.inaturalist.org/observations/24701537,https://static.inaturalist.org/photos/38198000/medium.jpg?1557187727,48.8725133333,-123.3113333333,,,,,false,,,Chroicocephalus philadelphia,Bonaparte's Gull,144502
24701538,2019-05-04,jasonheadley,2019-05-07 00:15:47 UTC,research,https://www.inaturalist.org/observations/24701538,https://static.inaturalist.org/photos/38198013/medium.jpg?1557187732,48.8726366667,-123.31193,,,,,false,,,Selasphorus rufus,Rufous Hummingbird,6363
24701539,2019-05-04,jasonheadley,2019-05-07 00:15:47 UTC,research,https://www.inaturalist.org/observations/24701539,https://static.inaturalist.org/photos/38198030/medium.jpg?1557187741,48.8722016667,-123.31256,,,,,false,,,Bombus vosnesenskii,Yellow-faced Bumble Bee,57689
24701540,2019-05-04,jasonheadley,2019-05-07 00:15:50 UTC,research,https://www.inaturalist.org/observations/24701540,https://static.inaturalist.org/photos/38198045/medium.jpg?1557187747,48.8720826136,-123.3122956753,15,,,,false,,,Pipilo maculatus,Spotted Towhee,9420
24701542,2019-05-04,jasonheadley,2019-05-07 00:15:52 UTC,research,https://www.inaturalist.org/observations/24701542,https://static.inaturalist.org/photos/38198092/medium.jpg?1557187768,48.8719466667,-123.3126366667,,,,,false,,,Sitta canadensis,Red-breasted Nuthatch,14823
24701547,2019-05-04,jasonheadley,2019-05-07 00:15:54 UTC,research,https://www.inaturalist.org/observations/24701547,https://static.inaturalist.org/photos/38198126/medium.jpg?1557187790,48.8717916667,-123.3125366667,,,,,false,,,Bombus melanopygus,Black-tailed Bumble Bee,130222
24701549,2019-05-04,jasonheadley,2019-05-07 00:15:56 UTC,research,https://www.inaturalist.org/observations/24701549,https://static.inaturalist.org/photos/38198188/medium.jpg?1557187825,48.8715966667,-123.3121066667,,,,,false,,,Apis mellifera,Western Honey Bee,47219
24701555,2019-05-04,jasonheadley,2019-05-07 00:15:59 UTC,research,https://www.inaturalist.org/observations/24701555,https://static.inaturalist.org/photos/38198199/medium.jpg?1557187834,48.8714616667,-123.3115083333,,,,,false,,,Melospiza melodia,Song Sparrow,9100
24701556,2019-05-04,jasonheadley,2019-05-07 00:16:00 UTC,research,https://www.inaturalist.org/observations/24701556,https://static.inaturalist.org/photos/38198205/medium.jpg?1557187839,48.87145,-123.3107583333,,,,,false,,,Chroicocephalus philadelphia,Bonaparte's Gull,144502
24701559,2019-05-04,jasonheadley,2019-05-07 00:16:02 UTC,research,https://www.inaturalist.org/observations/24701559,https://static.inaturalist.org/photos/38198234/medium.jpg?1557187854,48.8724583333,-123.311515,,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24701569,2019-05-04,jasonheadley,2019-05-07 00:16:06 UTC,research,https://www.inaturalist.org/observations/24701569,https://static.inaturalist.org/photos/38198288/medium.jpg?1557187885,48.8724483333,-123.3117183333,,,,,false,,,Selasphorus rufus,Rufous Hummingbird,6363
24701572,2019-05-04,jasonheadley,2019-05-07 00:16:06 UTC,research,https://www.inaturalist.org/observations/24701572,https://static.inaturalist.org/photos/38198296/medium.jpg?1557187896,48.87249,-123.3117766667,,,,,false,,,Selasphorus rufus,Rufous Hummingbird,6363
24701577,2019-05-04,jasonheadley,2019-05-07 00:16:08 UTC,research,https://www.inaturalist.org/observations/24701577,https://static.inaturalist.org/photos/38198314/medium.jpg?1557187908,48.8724916667,-123.31168,,,,,false,,,Selasphorus rufus,Rufous Hummingbird,6363
24701582,2019-05-04,jasonheadley,2019-05-07 00:16:10 UTC,research,https://www.inaturalist.org/observations/24701582,https://static.inaturalist.org/photos/38198318/medium.jpg?1557187912,48.8724683333,-123.3120683333,,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24702028,2019-05-04,jasonheadley,2019-05-07 00:25:19 UTC,research,https://www.inaturalist.org/observations/24702028,https://static.inaturalist.org/photos/38198689/medium.jpg?1557188231,48.872665,-123.3110766667,,,,,false,,,Chroicocephalus philadelphia,Bonaparte's Gull,144502
24702029,2019-05-04,jasonheadley,2019-05-07 00:25:20 UTC,research,https://www.inaturalist.org/observations/24702029,https://static.inaturalist.org/photos/38198703/medium.jpg?1557188237,48.8726583333,-123.3109766667,,,,,false,,,Larus glaucescens,Glaucous-winged Gull,4399
24702030,2019-05-04,jasonheadley,2019-05-07 00:25:20 UTC,research,https://www.inaturalist.org/observations/24702030,https://static.inaturalist.org/photos/38198730/medium.jpg?1557188257,48.8724283333,-123.31068,,,,,false,,,Phoca vitulina richardii,Pacific Harbor Seal,117766
24702032,2019-05-04,jasonheadley,2019-05-07 00:25:21 UTC,research,https://www.inaturalist.org/observations/24702032,https://static.inaturalist.org/photos/38198737/medium.jpg?1557188261,48.8723733333,-123.310485,,,,,false,,,Hemigrapsus nudus,Purple Shore Crab,48342
24702033,2019-05-04,jasonheadley,2019-05-07 00:25:22 UTC,research,https://www.inaturalist.org/observations/24702033,https://static.inaturalist.org/photos/38198748/medium.jpg?1557188268,48.87237,-123.3105266667,,,,,false,,,Pisaster ochraceus,Ochre Sea Star,49699
24702034,2019-05-04,jasonheadley,2019-05-07 00:25:23 UTC,research,https://www.inaturalist.org/observations/24702034,https://static.inaturalist.org/photos/38198755/medium.jpg?1557188277,48.872395,-123.3105083333,,,,,false,,,Haliaeetus leucocephalus,Bald Eagle,5305
24702036,2019-05-04,jasonheadley,2019-05-07 00:25:25 UTC,research,https://www.inaturalist.org/observations/24702036,https://static.inaturalist.org/photos/38198764/medium.jpg?1557188283,48.872395,-123.3105083333,,,,,false,,,Pisaster ochraceus,Ochre Sea Star,49699
24702037,2019-05-04,jasonheadley,2019-05-07 00:25:25 UTC,research,https://www.inaturalist.org/observations/24702037,https://static.inaturalist.org/photos/38198778/medium.jpg?1557188291,48.8723633333,-123.3105266667,,,,,false,,,Chroicocephalus philadelphia,Bonaparte's Gull,144502
24702038,2019-05-04,jasonheadley,2019-05-07 00:25:26 UTC,research,https://www.inaturalist.org/observations/24702038,https://static.inaturalist.org/photos/38198810/medium.jpg?1557188312,48.872275,-123.3107733333,,,,,false,,,Dermasterias imbricata,Leather Star,63382
24702039,2019-05-04,jasonheadley,2019-05-07 00:25:27 UTC,research,https://www.inaturalist.org/observations/24702039,https://static.inaturalist.org/photos/38198819/medium.jpg?1557188319,48.89897,-123.402625,,,,,false,,,Strix varia,Barred Owl,19893
24702040,2019-05-04,jasonheadley,2019-05-07 00:25:28 UTC,research,https://www.inaturalist.org/observations/24702040,https://static.inaturalist.org/photos/38198829/medium.jpg?1557188324,48.8989133333,-123.4031383333,,,,,false,,,Dryobates villosus,Hairy Woodpecker,792990
24702041,2019-05-04,jasonheadley,2019-05-07 00:25:28 UTC,research,https://www.inaturalist.org/observations/24702041,https://static.inaturalist.org/photos/38198839/medium.jpg?1557188329,48.90059,-123.40687,,,,,false,,,Zonotrichia leucophrys,White-crowned Sparrow,9176
24702042,2019-05-04,jasonheadley,2019-05-07 00:25:30 UTC,research,https://www.inaturalist.org/observations/24702042,https://static.inaturalist.org/photos/38198849/medium.jpg?1557188334,48.9005766667,-123.406835,,,,,false,,,Zonotrichia atricapilla,Golden-crowned Sparrow,9185
24702043,2019-05-04,jasonheadley,2019-05-07 00:25:31 UTC,research,https://www.inaturalist.org/observations/24702043,https://static.inaturalist.org/photos/38198860/medium.jpg?1557188339,48.9005583333,-123.4067633333,,,,,false,,,Turdus migratorius,American Robin,12727
24702045,2019-05-04,jasonheadley,2019-05-07 00:25:32 UTC,research,https://www.inaturalist.org/observations/24702045,https://static.inaturalist.org/photos/38198883/medium.jpg?1557188352,48.9011366667,-123.4062783333,,,,,false,,,Procyon lotor,Common Raccoon,41663
24702049,2019-05-04,jasonheadley,2019-05-07 00:25:34 UTC,research,https://www.inaturalist.org/observations/24702049,https://static.inaturalist.org/photos/38198914/medium.jpg?1557188379,48.9012433333,-123.4053766667,,,,,false,,,Setophaga townsendi,Townsend's Warbler,145255
24702052,2019-05-04,jasonheadley,2019-05-07 00:25:36 UTC,research,https://www.inaturalist.org/observations/24702052,https://static.inaturalist.org/photos/38198945/medium.jpg?1557188402,48.9006333333,-123.4043466667,,,,,false,,,Haemorhous purpureus,Purple Finch,199841
24702173,2019-05-05,beespeaker,2019-05-07 00:29:04 UTC,research,https://www.inaturalist.org/observations/24702173,https://static.inaturalist.org/photos/38199519/medium.jpeg?1557188829,48.8720823,-123.3122893,192,,,,false,,,Bombus vancouverensis vancouverensis,Vancouver Island Bumble Bee,1020322
24702200,2019-05-04,jasonheadley,2019-05-07 00:29:42 UTC,research,https://www.inaturalist.org/observations/24702200,https://static.inaturalist.org/photos/38199439/medium.jpg?1557188765,48.9006216667,-123.4043666667,,,,,false,,,Setophaga townsendi,Townsend's Warbler,145255
24702206,2019-05-04,jasonheadley,2019-05-07 00:29:44 UTC,research,https://www.inaturalist.org/observations/24702206,https://static.inaturalist.org/photos/38199470/medium.jpg?1557188789,48.900725,-123.40527,,,,,false,,,Setophaga townsendi,Townsend's Warbler,145255
24702209,2019-05-04,jasonheadley,2019-05-07 00:29:45 UTC,research,https://www.inaturalist.org/observations/24702209,https://static.inaturalist.org/photos/38199479/medium.jpg?1557188800,48.9007983333,-123.40538,,,,,false,,,Junco hyemalis,Dark-eyed Junco,10094
24702213,2019-05-05,jasonheadley,2019-05-07 00:29:51 UTC,research,https://www.inaturalist.org/observations/24702213,https://static.inaturalist.org/photos/38199534/medium.jpg?1557188839,48.9577866667,-123.5419216667,,,,,false,,,Troglodytes aedon,House Wren,7562
24702214,2019-05-05,jasonheadley,2019-05-07 00:29:51 UTC,research,https://www.inaturalist.org/observations/24702214,https://static.inaturalist.org/photos/38199556/medium.jpg?1557188856,48.9576333333,-123.5420583333,,,,,false,,,Catharus guttatus,Hermit Thrush,12890
24702217,2019-05-05,jasonheadley,2019-05-07 00:29:53 UTC,research,https://www.inaturalist.org/observations/24702217,https://static.inaturalist.org/photos/38199561/medium.jpg?1557188862,48.9577133333,-123.5418666667,,,,,false,,,Troglodytes aedon,House Wren,7562
24702223,2019-05-05,jasonheadley,2019-05-07 00:29:56 UTC,research,https://www.inaturalist.org/observations/24702223,https://static.inaturalist.org/photos/38199614/medium.jpg?1557188896,48.95737,-123.5416016667,,,,,false,,,Selasphorus rufus,Rufous Hummingbird,6363
24702225,2019-05-05,jasonheadley,2019-05-07 00:29:59 UTC,research,https://www.inaturalist.org/observations/24702225,https://static.inaturalist.org/photos/38199648/medium.jpg?1557188922,48.95781,-123.5413133333,,,,,false,,,Turdus migratorius,American Robin,12727
24702227,2019-05-05,jasonheadley,2019-05-07 00:30:00 UTC,research,https://www.inaturalist.org/observations/24702227,https://static.inaturalist.org/photos/38199664/medium.jpg?1557188933,48.962055,-123.5187,,,,,false,,,Cardellina pusilla,Wilson's Warbler,145276
24702231,2019-05-05,jasonheadley,2019-05-07 00:30:05 UTC,research,https://www.inaturalist.org/observations/24702231,https://static.inaturalist.org/photos/38199706/medium.jpg?1557188966,48.9620716667,-123.5183133333,,,,,false,,,Pipilo maculatus,Spotted Towhee,9420
24702232,2019-05-05,jasonheadley,2019-05-07 00:30:06 UTC,research,https://www.inaturalist.org/observations/24702232,https://static.inaturalist.org/photos/38199712/medium.jpg?1557188971,48.9631083333,-123.51845,,,,,false,,,Strix varia,Barred Owl,19893
24702233,2019-05-05,jasonheadley,2019-05-07 00:30:06 UTC,research,https://www.inaturalist.org/observations/24702233,https://static.inaturalist.org/photos/38199721/medium.jpg?1557188976,48.9629216667,-123.51793,,,,,false,,,Poecile rufescens,Chestnut-backed Chickadee,144820
24703189,2019-05-05,jasonheadley,2019-05-07 00:47:56 UTC,research,https://www.inaturalist.org/observations/24703189,https://static.inaturalist.org/photos/38199849/medium.jpg?1557189073,48.963405,-123.5169016667,,,,,false,,,Leiothlypis celata,Orange-crowned Warbler,979757
24703191,2019-05-05,jasonheadley,2019-05-07 00:47:57 UTC,research,https://www.inaturalist.org/observations/24703191,https://static.inaturalist.org/photos/38199859/medium.jpg?1557189079,48.9634333333,-123.5169233333,,,,,false,,,Melospiza melodia,Song Sparrow,9100
24703192,2019-05-05,jasonheadley,2019-05-07 00:47:57 UTC,research,https://www.inaturalist.org/observations/24703192,https://static.inaturalist.org/photos/38199880/medium.jpg?1557189093,48.9631666667,-123.516625,,,,,false,,,Melospiza melodia,Song Sparrow,9100
24703197,2019-05-05,jasonheadley,2019-05-07 00:47:59 UTC,research,https://www.inaturalist.org/observations/24703197,https://static.inaturalist.org/photos/38199906/medium.jpg?1557189106,48.9632683333,-123.516635,,,,,false,,,Empidonax difficilis,Pacific-slope Flycatcher,16598
24703198,2019-05-05,jasonheadley,2019-05-07 00:47:59 UTC,research,https://www.inaturalist.org/observations/24703198,https://static.inaturalist.org/photos/38199923/medium.jpg?1557189113,48.96346,-123.51439,,,,,false,,,Larus canus,Common Gull,4356
24703200,2019-05-05,jasonheadley,2019-05-07 00:48:00 UTC,research,https://www.inaturalist.org/observations/24703200,https://static.inaturalist.org/photos/38199933/medium.jpg?1557189119,48.9633716667,-123.514335,,,,,false,,,Haliaeetus leucocephalus,Bald Eagle,5305
24703201,2019-05-05,jasonheadley,2019-05-07 00:48:03 UTC,research,https://www.inaturalist.org/observations/24703201,https://static.inaturalist.org/photos/38199941/medium.jpg?1557189126,48.963165,-123.5145433333,,,,,false,,,Vespula pensylvanica,Western Yellowjacket,61355
24703209,2019-05-05,jasonheadley,2019-05-07 00:48:07 UTC,research,https://www.inaturalist.org/observations/24703209,https://static.inaturalist.org/photos/38200040/medium.jpg?1557189185,48.962905,-123.514325,,,,,false,,,Rhionaeschna californica,California Darner,67736
