id,name,ancestry
308859,Dieunomia heteropoda,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/487187/252947/606684
636791,Dilobocondyla fouqueti,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/636790
128244,Dinocampus coccinellae,48460/1/47120/372739/47158/184884/47201/124417/47200/63187/373432/1061368/250699
531644,Dinomyrmex gigas,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/531643
489743,Diphaglossa gayi,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/570579/574757/489744
359236,Diphyus quadripunctorius,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/250633
84693,Diplazon laetatorius,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/373341/84694
487280,Diplolepis bicolor,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1040002/71003
553509,Diplolepis mayri,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1040002/71003
70990,Diplolepis polita,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1040002/71003
205320,Diplolepis rosae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1040002/71003
746857,Diplolepis spinosa,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1040002/71003
553511,Diplolepis spinosissimae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1040002/71003
62626,Diprion similis,48460/1/47120/372739/47158/184884/47201/84643/49452/49453/785331/62627
1260103,Disholandricus chrysolepidis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1260098
1262860,Disholandricus lasius,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1260098
518693,Disholcaspis cinerosa,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
123688,Disholcaspis eldoradensis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
1093783,Disholcaspis globosa,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
67656,Disholcaspis prehensa,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
447171,Disholcaspis quercusglobulus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
146964,Disholcaspis quercusmamma,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
531727,Disholcaspis quercusvirens,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
784641,Disholcaspis spongiosa,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55955
451366,Dolichoderus attelaboides,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434431
300626,Dolichoderus bispinosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434389
603585,Dolichoderus doriae,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434568
895826,Dolichoderus extensispinus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434568
343264,Dolichoderus quadripunctatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434566
773889,Dolichoderus scabridus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434570
786992,Dolichoderus scrobiculatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434572
559145,Dolichoderus sibiricus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434566
218625,Dolichoderus taschenbergi,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1434566
626764,Dolichoderus thoracicus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/1028078/120029/1408607
265464,Dolichomitus irritator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/363129/54557
209575,Dolichovespula arctica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
118913,Dolichovespula arenaria,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
52911,Dolichovespula maculata,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
363952,Dolichovespula media,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
218630,Dolichovespula norvegicoides,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
416144,Dolichovespula norwegica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
129102,Dolichovespula saxonica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
127743,Dolichovespula sylvestris,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/52912
69057,Dorymyrmex bicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/69062
319444,Dorymyrmex bureni,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/69062
69056,Dorymyrmex flavus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/69062
69059,Dorymyrmex insanus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/69062
360127,Dryocosmus asymmetricus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
85432,Dryocosmus castanopsidis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
746840,Dryocosmus cinereae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
334126,Dryocosmus dubiosus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
703341,Dryocosmus floridensis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
357839,Dryocosmus kuriphilus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
120147,Dryocosmus minusculus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
1224634,Dryocosmus quercuslaurifoliae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
495742,Dryocosmus quercuspalustris,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/85401
415217,Echthromorpha agrestoria,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/376251
388872,Echthromorpha intricatoria,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/376251
126838,Eciton burchellii,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428216/126834
126833,Eciton hamatum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428216/126834
265978,Ectatomma ruidum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/250828
300347,Ectatomma tuberculatum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/250828
546950,Ectemnius cephalotes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/416784/574827/130131/1245137
203309,Ectemnius continuus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/416784/574827/130131/1245074
486048,Ectemnius maculosus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/416784/574827/130131/1245137
180355,Enicospilus purgatus,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/143195/639357/143968
143299,Entypus unifasciatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465892/84673
173596,Epeoloides coecutiens,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/467036/173595
309444,Epeolus bifasciatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/340736/154666
198862,Epeolus scutellaris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/340736/154666
119090,Eremnophila aureonotata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/334320/370786/119091
464177,Eriocampa juglandis,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/340764/326465/418165
418164,Eriocampa ovata,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/340764/326465/418165
500972,Eriotremex formosanus,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/1410343/500971
474465,Euglossa dilemma,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/416582/49714/578150
308728,Eulaema cingulata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/416582/84751/578251
84750,Eulaema nigrita,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/416582/84751/578251
271366,Eulaema polychroma,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/416582/84751/578251
266194,Eumenes bollii,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/129692/1351722
300579,Eumenes crucifera,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/129692/1351722
133765,Eumenes fraternus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/129692/1351722
469784,Eumenes mediterraneus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/129692/1351722
300580,Eumenes smithii,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/129692/1351722
300581,Eumenes verticalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/129692/1351722
300582,Euodynerus annulatus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024
367459,Euodynerus bidens,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024/954934
301023,Euodynerus crypticus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024
203486,Euodynerus foraminatus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024/954934
300583,Euodynerus hidalgo,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024
324272,Euodynerus megaera,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024/954934
300584,Euodynerus pratensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024
544751,Euodynerus schwarzi,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/133024/954934
502856,Eustenogaster nigra,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/522215/502857
130721,Eutomostethus ephippium,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/467186/551361/130731
1354403,Euura californica,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/551359/334169
805203,Euura pavida,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/551359/334169
935778,Euura proxima,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/551359/334169
1265392,Euura ribesii,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/551359/334169
264674,Evania appendigaster,48460/1/47120/372739/47158/184884/47201/124417/145377/199595/250306
496566,Fenusella nana,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/551356/366771/359107
701339,Ferreola handschini,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/201315/708154/708128
69042,Forelius pruinosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/69044
337960,Formica cunicularia,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1398382
133654,Formica exsectoides,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1193117
69257,Formica fusca,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1204075
69251,Formica integroides,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1271093
322421,Formica japonica,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1204075
69274,Formica moki,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1204075
69267,Formica obscuripes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1271093
143658,Formica pallidefulva,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1095093
100996,Formica pratensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1321226
53853,Formica rufa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1321226
343357,Formica sanguinea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1398383
133027,Formica subsericea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1204075
143612,Formica ulkei,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/47339/1193117
500846,Frieseomelitta nigra,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/500847
344080,Gigantiops destructor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637575/344079
389773,Glabridorsum stokesii,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/360366/480180/639544/376446
84682,Gnamptopelta obsidianator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/84683
335697,Habropoda depressa,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/203135/121513
121510,Habropoda laboriosa,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/203135/121513
270789,Habropoda tristissima,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/203135/121513
199115,Halictus confusus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/574895
318550,Halictus farinosus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606645
154298,Halictus ligatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606646
199105,Halictus parallelus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606645
526062,Halictus poeyi,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606646
127747,Halictus rubicundus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606653
415589,Halictus scabiosae,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606641
704040,Halictus sexcinctus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/606641
309390,Halictus tripartitus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57677/574895
556385,Harpegnathos venator,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/326850
469708,Hedychrum rutilans,48460/1/47120/372739/47158/184884/47201/124417/326777/203212/126149/322143/604857/250811
464235,Hemadas nubilipennis,48460/1/47120/372739/47158/184884/47201/124417/981280/69750/244999/464236
344755,Hemichroa crocea,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/1353927/345770
124221,Heriades truncorum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/124222/699696
472203,Heteroecus flavens,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/123508
123507,Heteroecus pacificus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/123508
143871,Heteroecus sanctaeclarae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/123508
271580,Holcopasites calliopsidis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/574155/252959
1150882,Hoplocrates monacha,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/950700/461248
629300,Hoplomutilla spinosa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/950700/343599
359239,Hylaeus communis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/602834
424044,Hylaeus euxanthus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/602820
199050,Hylaeus leptocephalus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/602834
544366,Hylaeus littleri,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/414997
199048,Hylaeus modestus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/563473
459075,Hylaeus punctatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/578688
447402,Hylaeus relegatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/414997
702758,Hylaeus variegatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/127812/563473
390834,Hyleoides concinna,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/127740/574753/376666
155029,Ichneumon centrator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/153417
153416,Ichneumon promissorius,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/153417
472018,Ichneumon sarcitorius,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/153417
495237,Ichneumon xanthorius,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/153417
202000,Iridomyrmex purpureus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/202001/1467781
146752,Isodontia auripes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/133269
300137,Isodontia elegans,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/133269
506023,Isodontia exornata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/133269
203340,Isodontia mexicana,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/133269
265798,Isodontia philadelphica,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/133269
1204152,Kokkocynips decidua,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1204118
1204120,Kokkocynips imbricariae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1204118
1204119,Kokkocynips rileyi,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1204118
299019,Labena grallator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/373460/519086/250330
301024,Labidus coecus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428216/250836
451964,Larra bicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/363932/574974/451970
570778,Lasioglossum albescens,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/571270
199103,Lasioglossum coriaceum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/569269
323048,Lasioglossum fuscipenne,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/569269
199098,Lasioglossum imitatum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/126545
566174,Lasioglossum lanarium,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/415214
459106,Lasioglossum ovaliceps,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/569267
222681,Lasioglossum sisymbrii,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/569269
199077,Lasioglossum vierecki,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/57678/126545
966095,Lasius americanus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/931956
1032788,Lasius aphidicola,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/367372
343246,Lasius brunneus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/931956
222712,Lasius claviger,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/1115224
341143,Lasius emarginatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/931956
69315,Lasius flavus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/552556
124150,Lasius fuliginosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/418677
222713,Lasius interjectus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/1115224
69311,Lasius neoniger,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/931956
55213,Lasius niger,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69086/931956
428267,Lepisiota capensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/474778/347544
146784,Leptodialepis bipartitus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465899/146783
446864,Leptogenys elongata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/250831/1440932
704244,Leptomyrmex cnemidatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/129522
129515,Leptomyrmex erythrocephalus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/129522
713446,Leptomyrmex ruficeps,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/129522
370340,Leptomyrmex rufipes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/129522
748351,Leptomyrmex tibialis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/129522
808353,Lestica clypeata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/416784/574827/342583
298854,Leucospis affinis,48460/1/47120/372739/47158/184884/47201/124417/981280/69750/245000/250205
450307,Liacos erythrosoma,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/450309
461267,Limonethe maurator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/250637
68165,Linepithema humile,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/68166
68989,Liometopum luctuosum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/68995
347541,Liometopum microcephalum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/68995
68993,Liometopum occidentale,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/68995
61941,Liposthenes glechomae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/557921/61942
577607,Lipotriches australica,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/487187/504216/577734
363697,Liris ducalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/363932/574974/250754
198925,Lissopimpla excelsa,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/198926
493831,Lithurgopsis apicalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/575051/625686
143431,Macremphytus tarsatus,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/340764/906137/143685
143653,Macremphytus testaceus,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/340764/906137/143685
496504,Macrophya annulata,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/473424/320963/1294583
497699,Macrophya duodecimpunctata,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/473424/320963
320947,Macrophya montana,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/473424/320963
551817,Macrophya punctumalbum,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/473424/320963
188686,Macropis europaea,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/154651/576653/180732/700724
567012,Macropis fulvipes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/154651/576653/180732/700724
347533,Manica rubida,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469103/68984
308678,Megachile albitarsis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571087
828839,Megachile amparo,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/700468
452985,Megachile campanulae,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/556258
124406,Megachile centuncularis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571092
459128,Megachile ericetorum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571096
604067,Megachile ferox,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571121
309381,Megachile fidelis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/325491
199136,Megachile frigida,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/471829
199134,Megachile inermis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571092
416466,Megachile lanata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571096
199133,Megachile latimanus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/471829
199132,Megachile melanophaea,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/471829
199131,Megachile mendica,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571091
199130,Megachile montivaga,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571092
203033,Megachile parallela,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571088
224501,Megachile perihirta,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/471829
271779,Megachile policaris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/325491
630866,Megachile pruina,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571095
198850,Megachile pugnata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/325491
199129,Megachile relativa,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571092
52783,Megachile rotundata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/415012
52785,Megachile sculpturalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571089
493392,Megachile sicula,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/357451
199128,Megachile texana,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571091
472448,Megachile umbripennis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571089
323780,Megachile xylocopoides,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/541027/52784/571094
426190,Megaponera analis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/426189
47941,Megarhyssa atrata,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/47937/47935
126250,Megarhyssa greenei,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/47937/47935
47963,Megarhyssa macrurus,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/47937/47935
154343,Megarhyssa nortoni,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/47937/47935
542471,Megascolia azurea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/322040
