gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1898316956	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e00a1d5f-9727-4bd5-aa06-4e39b5fedac8	Animalia	Mollusca	Gastropoda	Nudibranchia	Janolidae	Antiopella			GENUS	Antiopella Hoyle, 1902	Antiopella Hoyle, 1902	Hoyle, 1902	CA	Galiano Island; Montague Harbour: north west side of Grey Peninsula	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.901667	-123.408333					12.19		1975-06-17T00:00:00	17	6	1975	2291873		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	975-00224-005				CC_BY_4_0	Royal BC Museum	Philip Lambert			2020-12-15T19:07:38.932Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898316955	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e02a90e3-d428-4952-92b9-3872635b3505	Animalia	Cnidaria							PHYLUM	Cnidaria	Cnidaria Hatschek, 1888	Hatschek, 1888	CA	Galiano Island; Montague Harbour; Charles Island: west side of Charles Island; near Montague Harbour	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.9	-123.433333					15.24		1973-06-14T00:00:00	14	6	1973	43		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	973-00137-002				CC_BY_4_0	Royal BC Museum	Philip Lambert			2020-12-15T19:07:38.932Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898316827	34fbcf59-d9bb-47e7-9672-99e13ea8c736	dfead0da-98f0-4ed1-b6c2-d270339704ee	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Yoldia	Yoldia aeolica		SPECIES	Yoldia scissurata Dall, 1897	Yoldia scissurata Dall, 1897	Dall, 1897	CA		British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.866667	-123.391667					29.0	0.0	1917-06-29T00:00:00	29	6	1917	2285493	7542040	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	991-00498-001				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.975Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898316578	34fbcf59-d9bb-47e7-9672-99e13ea8c736	de99bc2b-705f-4825-8688-151f9609782a	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Patinopecten	Patinopecten caurinus		SPECIES	Patinopecten caurinus (Gould, 1850)	Patinopecten caurinus (Gould, 1850)	(Gould, 1850)	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.016667	-123.583333					37.0	0.0	1964-06-01T00:00:00	1	6	1964	2285972	2285972	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	991-00521-001				CC_BY_4_0	Royal BC Museum	Dan Quayle			2020-12-15T19:07:39.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898316428	34fbcf59-d9bb-47e7-9672-99e13ea8c736	de3c9d01-fbd6-483b-af90-cb67ddcf132b	Animalia	Cnidaria							PHYLUM	Cnidaria	Cnidaria Hatschek, 1888	Hatschek, 1888	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	43		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-006				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:39.285Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898316402	34fbcf59-d9bb-47e7-9672-99e13ea8c736	de1b8600-673e-43a6-ad90-de4c5bdf3286	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Neoleprea	Neoleprea spiralis		SPECIES	Neoleprea spiralis (Johnson, 1901)	Neoleprea spiralis (Johnson, 1901)	(Johnson, 1901)	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	2325072	2325072	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-015		Judith Fournier		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:39.287Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898315968	34fbcf59-d9bb-47e7-9672-99e13ea8c736	dc3e4943-1b7f-4c3e-a0bd-0bac9ba2d7de	Animalia	Chordata	Ascidiacea	Aplousobranchia	Polyclinidae				FAMILY	Polyclinidae	Polyclinidae Milne-Edwards, 1841	Milne-Edwards, 1841	CA	Galiano Island; Montague Harbour; Charles Island: west side of Charles Island; near Montague Harbour	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.9	-123.433333					15.24		1973-06-14T00:00:00	14	6	1973	7348		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	973-00137-007				CC_BY_4_0	Royal BC Museum	Philip Lambert			2020-12-15T19:07:36.548Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898315965	34fbcf59-d9bb-47e7-9672-99e13ea8c736	dc35ef4a-5756-4875-abd8-14d04ed5ea3a	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Arctonoe	Arctonoe fragilis		SPECIES	Arctonoe fragilis (Baird, 1863)	Arctonoe fragilis (Baird, 1863)	(Baird, 1863)	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.895	-123.431667					12.19		1975-06-18T00:00:00	18	6	1975	2313794	2313794	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	975-00227-001				CC_BY_4_0	Royal BC Museum	T. Kessler			2020-12-15T19:07:36.547Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898315672	34fbcf59-d9bb-47e7-9672-99e13ea8c736	daf7672a-bea4-4f61-bba6-f35c4ee855a1	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca	Ampelisca hancocki		SPECIES	Ampelisca hancocki J.L.Barnard, 1954	Ampelisca hancocki J. L. Barnard, 1954	J. L. Barnard, 1954	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.011667	-123.588333							1961-06-22T00:00:00	22	6	1961	2219375	2219375	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	976-01146-018				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:36.794Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898315600	34fbcf59-d9bb-47e7-9672-99e13ea8c736	daafec9a-cdc5-48bc-9279-81afe2f03642	Animalia	Mollusca	Gastropoda		Pyramidellidae	Turbonilla			GENUS	Turbonilla Risso, 1826	Turbonilla Risso, 1826	Risso, 1826	CA		British Columbia	PRESENT	4	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.016667	-123.583333					51.21	0.0	1961-06-22T00:00:00	22	6	1961	2298182		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	979-03330				CC_BY_4_0	Royal BC Museum	Ian McTaggart-Cowan			2020-12-15T19:07:36.772Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898315463	34fbcf59-d9bb-47e7-9672-99e13ea8c736	da77e1c9-7290-4011-ae09-fc3428910741	Animalia	Cnidaria							PHYLUM	Cnidaria	Cnidaria Hatschek, 1888	Hatschek, 1888	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.933333	-123.5							1948-06-05T00:00:00	5	6	1948	43		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	976-01171-007				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:36.850Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898315360	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d9d29339-f464-46f3-ad98-bfb4848a0691	Animalia	Mollusca	Gastropoda	Cephalaspidea	Tornatinidae	Acteocina	Acteocina culcitella		SPECIES	Cylichnella culcitella (Gould, 1853)	Cylichnella culcitella (Gould, 1853)	(Gould, 1853)	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.016667	-123.583333					51.21	0.0	1961-06-22T00:00:00	22	6	1961	2291638	2291637	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	979-03320				CC_BY_4_0	Royal BC Museum	Ian McTaggart-Cowan			2020-12-15T19:07:36.890Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898314750	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d7b8714f-f1b1-4b32-9fca-8a5642ffd244	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Arctonoe	Arctonoe pulchra		SPECIES	Arctonoe pulchra (Johnson, 1897)	Arctonoe pulchra (Johnson, 1897)	(Johnson, 1897)	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.895	-123.431667					12.19		1975-06-18T00:00:00	18	6	1975	2313790	2313790	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	975-00227-003				CC_BY_4_0	Royal BC Museum	T. Kessler			2020-12-15T19:07:36.441Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898314726	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d77175d5-e153-4495-bda8-ca3444325068	Animalia	Mollusca	Bivalvia	Venerida	Ungulinidae	Zemysina	Zemysina orbella		SPECIES	Diplodonta orbella (Gould, 1851)	Diplodonta orbella (Gould, 1851)	(Gould, 1851)	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.016667	-123.583333					9.0	0.0	1958-09-05T00:00:00	5	9	1958	5189251	9950165	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	979-00293				CC_BY_4_0	Royal BC Museum	Ian McTaggart-Cowan			2020-12-15T19:07:36.421Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898314425	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d6444944-dec9-4c47-a070-64941d078919	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Calliostoma	Calliostoma ligatum		SPECIES	Calliostoma ligatum (Gould, 1849)	Calliostoma ligatum (Gould, 1849)	(Gould, 1849)	CA	Active Pass; Galiano Island; Mayne Island: between Galiano and Mayne Island	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-04-08T00:00:00	8	4	1986	2293319	2293319	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00191-008				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:33.376Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898314378	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d5e99969-6240-4b76-a99e-5b174827ed85	Animalia	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis		SPECIES	Cancer gracilis Dana, 1852	Cancer gracilis Dana, 1852	Dana, 1852	CA	Galiano Island; Montague Harbour; Charles Island: west side of Charles Island; near Montague Harbour	British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.9	-123.433333					15.24		1973-06-14T00:00:00	14	6	1973	2222074	5863761	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	973-00137-019				CC_BY_4_0	Royal BC Museum	Philip Lambert			2020-12-15T19:07:33.388Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898313752	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d3b64d32-4ce0-4171-aa38-6998d99dc628	incertae sedis								KINGDOM	incertae sedis			CA		British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	0		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-044				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:32.836Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898312659	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cfaf141c-85f6-422c-bf8b-281979c031f8	Animalia	Mollusca	Bivalvia	Pectinida	Anomiidae	Pododesmus			GENUS	Pododesmus Philippi, 1837	Pododesmus Philippi, 1837	Philippi, 1837	CA		British Columbia	PRESENT	29	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	2286127		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-051				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:29.883Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898312227	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cd9fc981-c58d-41d2-88e4-cf8b94d3d80d	Animalia	Cnidaria	Hydrozoa	Leptothecata	Plumulariidae	Plumularia	Plumularia setacea		SPECIES	Plumularia setacea (Linnaeus, 1758)	Plumularia setacea (Linnaeus, 1758)	(Linnaeus, 1758)	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.011667	-123.595							1913-06-06T00:00:00	6	6	1913	2266926	2266926	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	976-00936-001				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:30.153Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898312207	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cd7ae266-6b24-46ce-895a-187b5d1213b6	Animalia	Arthropoda	Maxillopoda	Sessilia	Balanidae	Balanus	Balanus nubilus		SPECIES	Balanus nubilus Darwin, 1854	Balanus nubilus Darwin, 1854	Darwin, 1854	CA	Active Pass; Galiano Island; Mayne Island: between Galiano and Mayne Island	British Columbia	PRESENT	10	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-04-08T00:00:00	8	4	1986	2115695	2115695	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00191-033		Kelly Sendall		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:30.157Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898311998	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cccb6244-a7b8-46c1-afb6-4cbe0fadcf44	Animalia	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus fragilis		SPECIES	Strongylocentrotus fragilis Jackson, 1912	Strongylocentrotus fragilis Jackson, 1912	Jackson, 1912	CA	Active Pass; Galiano Island; Mayne Island: between Galiano and Mayne Island	British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-04-08T00:00:00	8	4	1986	5842730	5842730	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00191-013		Kelly Sendall		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.003Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898311940	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cc864a2c-58f4-4921-8ebf-476371569bab	Animalia	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Euspira	Euspira pallida		SPECIES	Lunatia pallida (Broderip & G.B.Sowerby I, 1829)	Lunatia pallida (Broderip & G.B.Sowerby I, 1829)	(Broderip & G.B.Sowerby I,	CA		British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.011667	-123.588333							1961-06-22T00:00:00	22	6	1961	2300416	5192501	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	976-01146-003				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:37.996Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898311898	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cc9fcfab-f833-445d-b50a-a5102f68dcb9	Animalia	Annelida	Polychaeta	Sabellida	Sabellidae	Pseudopotamilla	Pseudopotamilla occelata		SPECIES	Pseudopotamilla occelata Moore, 1905	Pseudopotamilla occelata Moore, 1905	Moore, 1905	CA		British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	2329250	2329250	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-062		Judith Fournier		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.072Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898311615	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cb5be6ec-748e-4f5f-8edf-e75f08de57ab	Animalia	Arthropoda	Malacostraca	Decapoda	Cancridae	Glebocarcinus	Glebocarcinus oregonensis		SPECIES	Glebocarcinus oregonensis (Dana, 1852)	Glebocarcinus oregonensis (Dana, 1852)	(Dana, 1852)	CA	Active Pass; Galiano Island; Mayne Island: between Galiano and Mayne Island	British Columbia	PRESENT	7	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-04-08T00:00:00	8	4	1986	5970328	5970328	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00191-003		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.206Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898311580	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cae2e3b0-cb54-47a1-8c83-c1afd4a5cce8	Animalia	Annelida	Polychaeta	Phyllodocida	Syllidae	Trypanedenta	Trypanedenta gemmipara		SPECIES	Trypanosyllis gemmipara Johnson, 1901	Trypanosyllis gemmipara Johnson, 1901	Johnson, 1901	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	2309430	9401196	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-017		Judith Fournier		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.267Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898311313	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c9fe70f9-77d7-4862-8592-45d602ecfb62	Animalia	Cnidaria							PHYLUM	Cnidaria	Cnidaria Hatschek, 1888	Hatschek, 1888	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	43		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-005-Y				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.368Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898311199	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c9865647-c03d-48be-80fd-77a6806ab9c5	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca	Ampelisca unsocalae		SPECIES	Ampelisca unsocalae J.L.Barnard, 1960	Ampelisca unsocalae J. L. Barnard, 1960	J. L. Barnard, 1960	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.011667	-123.588333							1961-06-22T00:00:00	22	6	1961	2219475	2219475	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	976-01146-019				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:38.523Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH
1898310721	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c7ca2146-f62e-4f3f-a71d-cdc3f022f28c	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Nereis	Nereis zonata		SPECIES	Nereis zonata Malmgren, 1867	Nereis zonata Malmgren, 1867	Malmgren, 1867	CA		British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	8423287	8423287	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-016		Judith Fournier		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:35.057Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898310442	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c6913b4b-04ad-45f3-bc18-bfd48d56bf5f	Animalia	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Urticina	Urticina crassicornis		SPECIES	Urticina crassicornis (Müller, 1776)	Urticina crassicornis (Müller, 1776)	(Müller, 1776)	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	2256789	2256789	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-009		Katherine Pearson		CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:35.460Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898310359	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c6892532-f753-4b3e-9106-72968a2bbcaa	Animalia	Mollusca	Bivalvia	Pectinida	Anomiidae	Pododesmus	Pododesmus macrochisma		SPECIES	Pododesmus macrochisma (Deshayes, 1839)	Pododesmus macrochisma (Deshayes, 1839)	(Deshayes, 1839)	CA	Active Pass; Galiano Island; Mayne Island: between Galiano and Mayne Island	British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-04-08T00:00:00	8	4	1986	2286130	2286130	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00191-017				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:35.473Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898310345	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c62a5160-ca80-4add-9732-01872c8938bc	Animalia	Mollusca	Gastropoda	Nudibranchia	Arminidae	Armina	Armina californica		SPECIES	Armina californica (J.G.Cooper, 1863)	Armina californica (J. G. Cooper, 1863)	(J. G. Cooper, 1863)	CA	Galiano Island; Montague Harbour: north west side of Grey Peninsula	British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.901667	-123.408333					12.19		1975-06-17T00:00:00	17	6	1975	2291819	2291819	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	975-00224-003				CC_BY_4_0	Royal BC Museum	Philip Lambert			2020-12-15T19:07:35.484Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
1898309839	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c4714fba-9433-46d0-96a5-e574b5c7725d	Animalia	Mollusca	Gastropoda	Lepetellida	Fissurellidae	Diodora			GENUS	Diodora Gray, 1821	Diodora J. E. Gray, 1821	J. E. Gray, 1821	CA		British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	48.865	-123.306667							1986-09-30T00:00:00	30	9	1986	2293544		PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	986-00197-036				CC_BY_4_0	Royal BC Museum				2020-12-15T19:07:34.912Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH
