Family,Full Species,Infra taxa,Habitat,Islands,"Island Size (min, max)",Typical Cover,Date First Seen,Date Last Seen,Notes,taxonName,infraTaxonName,authority,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species
Cyperaceae,Carex interior L.H. Bailey,,Wetland,2,,,,,,Carex interior,,L.H. Bailey,accepted,76058,Carex interior,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,interior
Cyperaceae,Carex kelloggii W. Boott,"var. impressa, var. kelloggii, var. limnophila",Wetland,5,,,,,,Carex kelloggii,"Carex kelloggii var. impressa, var. kelloggii, var. limnophila",W. Boott,accepted,290553,Carex kelloggii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,kelloggii
Cyperaceae,Carex laeviculmis Meinsh.,,Wetland,1,,,,,,Carex laeviculmis,,Meinsh.,accepted,76062,Carex laeviculmis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,laeviculmis
Cyperaceae,Carex lasiocarpa Ehrh.,,Wetland,1,,,,,,Carex lasiocarpa,,Ehrh.,accepted,76063,Carex lasiocarpa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,lasiocarpa
Cyperaceae,Carex leporina L.,,Wetland,2,,,,,,Carex leporina,,L.,accepted,76067,Carex leporina,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leporina
Cyperaceae,Carex leptalea Wahlenb.,,Wetland,2,,,,,,Carex leptalea,,Wahlenb.,accepted,76069,Carex leptalea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leptalea
Cyperaceae,Carex leptopoda Mack.,,Forest,17,,,,,,Carex leptopoda,,Mack.,accepted,76070,Carex leptopoda,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leptopoda
Cyperaceae,Carex leptopoda Mack.,,Forest,17,,,,,,Carex leptopoda,,Mack.,accepted,76070,Carex leptopoda,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leptopoda
Cyperaceae,Carex lyngbyei Hornem.,,Shoreline,15,,,,,,Carex lyngbyei,,Hornem.,accepted,76076,Carex lyngbyei,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,lyngbyei
Cyperaceae,Carex macrocephala Willd. ex Spreng.,,Shoreline,5,,,,,,Carex macrocephala,,Willd. ex Spreng.,accepted,160006,Carex macrocephala,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,macrocephala
Cyperaceae,Carex obnupta L.H. Bailey,,Wetland,12,,,,,,Carex obnupta,,L.H. Bailey,accepted,61000,Carex obnupta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,obnupta
Cyperaceae,Carex pachystachya Cham. ex Steud.,,Wetland,7,,,,,,Carex pachystachya,,Cham. ex Steud.,accepted,76089,Carex pachystachya,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pachystachya
Cyperaceae,Carex pansa L.H. Bailey,,Open,3,,,,,,Carex pansa,,L.H. Bailey,accepted,76090,Carex pansa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pansa
Cyperaceae,Carex pauciflora Lightf.,,Open,1,,,,,,Carex pauciflora,,Lightf.,accepted,62577,Carex pauciflora,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pauciflora
Cyperaceae,Carex pendula Huds.*,,Forest,1,,,,,,Carex pendula,,Huds.*,accepted,49365,Carex pendula,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pendula
Cyperaceae,Carex praticola Rydb.,,Open,2,,,,,,Carex praticola,,Rydb.,accepted,76095,Carex praticola,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,praticola
Cyperaceae,Carex rossii Boott,,Open,13,,,,,,Carex rossii,,Boott,accepted,76099,Carex rossii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,rossii
Cyperaceae,Carex stipata Muhl. ex Willd.,var. stipata,Wetland,3,,,,,,Carex stipata,Carex stipata var. stipata,Muhl. ex Willd.,accepted,80520,Carex stipata stipata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,stipata
Cyperaceae,Carex subbracteata Mack.,,Wetland,1,,,,,,Carex subbracteata,,Mack.,accepted,64315,Carex subbracteata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,subbracteata
Cyperaceae,Carex tumulicola Mack.,,Open,3,,,,,,Carex tumulicola,,Mack.,accepted,64183,Carex tumulicola,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,tumulicola
Cyperaceae,Carex unilateralis Mack.,,Wetland,1,,,,,,Carex unilateralis,,Mack.,accepted,76123,Carex unilateralis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,unilateralis
Cyperaceae,Carex utriculata Boott,,Wetland,6,,,,,,Carex utriculata,,Boott,accepted,76124,Carex utriculata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,utriculata
Cyperaceae,Carex vesicaria L.,var. major,Wetland,2,,,,,,Carex vesicaria,Carex vesicaria var. major,L.,unaccepted,76036,Carex exsiccata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,exsiccata
Cyperaceae,Carex viridula Michx.,var. viridula,Shoreline,3,,,,,,Carex viridula,Carex viridula var. viridula,Michx.,accepted,79679,Carex viridula viridula,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,flava
Cyperaceae,Carex vulpinoidea Michx.,,Open,1,,,,,,Carex vulpinoidea,,Michx.,accepted,68052,Carex vulpinoidea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,vulpinoidea
Cyperaceae,Carex zikae E.H. Roalson & M.J. Waterway,,Open,9,,,,,,Carex zikae,,E.H. Roalson & M.J. Waterway,accepted,494316,Carex zikae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,zikae
Cyperaceae,Dulichium arundinaceum (L.) Britton,,Wetland,4,,,,,,Dulichium arundinaceum,,(L.) Britton,accepted,76745,Dulichium arundinaceum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Dulichieae,Dulichium,arundinaceum
Cyperaceae,Eleocharis acicularis (L.) Roem. & Schult.,,Wetland,1,,,,,,Eleocharis acicularis,,(L.) Roem. & Schult.,accepted,57020,Eleocharis acicularis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,acicularis
Cyperaceae,Eleocharis macrostachya Britton,,Wetland,4,,,,,,Eleocharis macrostachya,,Britton,accepted,59064,Eleocharis macrostachya,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,palustris
Cyperaceae,Eleocharis obtusa (Willd.) Schult.,,Wetland,1,,,,,,Eleocharis obtusa,,(Willd.) Schult.,accepted,76779,Eleocharis obtusa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,obtusa
Cyperaceae,Eleocharis palustris (L.) Roem. & Schult.,,Wetland,7,,,,,,Eleocharis palustris,,(L.) Roem. & Schult.,accepted,1419558,Eleocharis palustris,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,palustris
Cyperaceae,"Eleocharis parvula (Roem. & Schultes) Link ex Bluff Nees, & Schauer",,Wetland,1,,,,,,Eleocharis parvula,,"(Roem. & Schultes) Link ex Bluff Nees, & Schauer",accepted,76783,Eleocharis parvula,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,parvula
Cyperaceae,Eriophorum chamissonis C.A. Mey.,,Wetland,1,,,,,,Eriophorum chamissonis,,C.A. Mey.,accepted,162678,Eriophorum chamissonis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,chamissonis
Cyperaceae,Eriophorum gracile W.D.J. Koch ex Roth,,Wetland,1,,,,,,Eriophorum gracile,,W.D.J. Koch ex Roth,accepted,77045,Eriophorum gracile,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,gracile
Cyperaceae,Rhynchospora alba (L.) Vahl,,Wetland,1,,,,,,Rhynchospora alba,,(L.) Vahl,accepted,57862,Rhynchospora alba,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Rhynchosporeae,Rhynchospora,alba
Cyperaceae,Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve,,Wetland,6,,,,,,Schoenoplectus acutus,,(Muhl. ex Bigelow) Á. Löve & D. Löve,accepted,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus
Cyperaceae,Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller,,Shoreline,2,,,,,,Schoenoplectus americanus,,(Pers.) Volkart ex Schinz & R. Keller,accepted,59066,Schoenoplectus americanus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,americanus
Cyperaceae,Schoenoplectus subterminalis (Torr.) Soják,,Wetland,1,,,,,,Schoenoplectus subterminalis,,(Torr.) Soják,accepted,78997,Schoenoplectus subterminalis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,subterminalis
Cyperaceae,Schoenoplectus tabernaemontani (C.C. Gmel.) Palla,,Wetland,3,,,,,,Schoenoplectus tabernaemontani,,(C.C. Gmel.) Palla,accepted,78998,Schoenoplectus tabernaemontani,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,tabernaemontani
Cyperaceae,Scirpus atrocinctus Fernald,,Wetland,1,,,,,,Scirpus atrocinctus,,Fernald,accepted,168640,Scirpus atrocinctus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,atrocinctus
Cyperaceae,Scirpus cyperinus (L.) Kunth*,,Wetland,1,,,,,,Scirpus cyperinus,,(L.) Kunth*,accepted,79002,Scirpus cyperinus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,cyperinus
Cyperaceae,Scirpus microcarpus J. Presl & C. Presl,,Wetland,5,,,,,,Scirpus microcarpus,,J. Presl & C. Presl,accepted,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus
Cystopteridaceae,Cystopteris fragilis (L.) Bernh.,,Forest,7,,,,,,Cystopteris fragilis,,(L.) Bernh.,accepted,58755,Cystopteris fragilis,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Cystopteridaceae,,,Cystopteris,fragilis
Dennstaedtiaceae,Pteridium aquilinum (L.) Kuhn,var. pubescens,Forest,30,,,,,,Pteridium aquilinum,Pteridium aquilinum var. pubescens,(L.) Kuhn,accepted,52684,Pteridium aquilinum pubescens,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Dennstaedtiineae,,,Dennstaedtiaceae,,,Pteridium,aquilinum
Dipsacaceae,Dipsacus fullonum L.*,,Open,5,,,,,,Dipsacus fullonum,,L.*,accepted,56002,Dipsacus fullonum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,,Caprifoliaceae,Dipsacoideae,,Dipsacus,fullonum
Droseraceae,Drosera rotundifolia L.,,Wetland,3,,,,,,Drosera rotundifolia,,L.,accepted,52658,Drosera rotundifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Droseraceae,,,Drosera,rotundifolia
Dryopteridaceae,Dryopteris arguta (Kaulf.) Maxon,,Forest,1,,,,,,Dryopteris arguta,,(Kaulf.) Maxon,accepted,52671,Dryopteris arguta,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,arguta
Dryopteridaceae,Dryopteris expansa (C. Presl) Fraser-Jenk. & Jermy,,Forest,14,,,,,,Dryopteris expansa,,(C. Presl) Fraser-Jenk. & Jermy,accepted,64055,Dryopteris expansa,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,expansa
Dryopteridaceae,Polystichum munitum (Kaulf.) C. Presl,,Forest,50,,,,,,Polystichum munitum,,(Kaulf.) C. Presl,accepted,47751,Polystichum munitum,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Polystichum,munitum
Elaeagnaceae,Elaeagnus umbellata Thunb.*,,Open,1,,,,,,Elaeagnus umbellata,,Thunb.*,accepted,64697,Elaeagnus umbellata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Elaeagnaceae,,,Elaeagnus,umbellata
Elaeagnaceae,Shepherdia canadensis (L.) Nutt.,,Forest,21,,,,,,Shepherdia canadensis,,(L.) Nutt.,accepted,79072,Shepherdia canadensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Elaeagnaceae,,,Shepherdia,canadensis
Equisetaceae,Equisetum arvense L.,,Open,13,,,,,,Equisetum arvense,,L.,accepted,52724,Equisetum arvense,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,arvense
Equisetaceae,Equisetum ferrissii Clute,,Open,1,,,,,,Equisetum ferrissii,,Clute,unaccepted,181476,Equisetum × ferrissii,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,
Equisetaceae,Equisetum fluviatile L.,,Wetland,3,,,,,,Equisetum fluviatile,,L.,accepted,47745,Equisetum fluviatile,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,fluviatile
Equisetaceae,Equisetum hyemale L.,ssp. affine,Wetland,9,,,,,,Equisetum hyemale,Equisetum hyemale ssp. affine,L.,accepted,53910,Equisetum hyemale affine,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,hyemale
Equisetaceae,Equisetum palustre L.,,Wetland,5,,,,,,Equisetum palustre,,L.,accepted,76846,Equisetum palustre,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,palustre
Equisetaceae,Equisetum telmateia Ehrh.,ssp. braunii,Wetland,13,,,,,,Equisetum telmateia,Equisetum telmateia ssp. braunii,Ehrh.,accepted,57032,Equisetum telmateia braunii,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,telmateia
Ericaceae,Allotropa virgata Torr. & A. Gray,,Forest,2,,,,,,Allotropa virgata,,Torr. & A. Gray,accepted,62481,Allotropa virgata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Allotropa,virgata
Ericaceae,Arbutus menziesii Pursh,,Forest,62,,,,,,Arbutus menziesii,,Pursh,accepted,51046,Arbutus menziesii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arbutus,menziesii
Ericaceae,Arctostaphylos columbiana Piper,,Open,2,,,,,,Arctostaphylos columbiana,,Piper,accepted,75505,Arctostaphylos columbiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arctostaphylos,columbiana
Ericaceae,Arctostaphylos media Greene,,Open,1,,,,,,Arctostaphylos media,,Greene,unaccepted,181436,Arctostaphylos × media,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arctostaphylos,
Ericaceae,Arctostaphylos uva-ursi (L.) Spreng.,,Open,7,,,,,,Arctostaphylos uva-ursi,,(L.) Spreng.,accepted,68049,Arctostaphylos uva-ursi,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arctostaphylos,uva-ursi
Ericaceae,Chimaphila menziesii (R. Br.) Spreng.,,Forest,3,,,,,,Chimaphila menziesii,,(R. Br.) Spreng.,accepted,62238,Chimaphila menziesii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Chimaphila,menziesii
Ericaceae,Chimaphila umbellata (L.) W.P.C. Barton,ssp. umellata,Forest,4,,,,,,Chimaphila umbellata,Chimaphila umbellata ssp. umellata,(L.) W.P.C. Barton,accepted,62236,Chimaphila umbellata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Chimaphila,umbellata
Ericaceae,Gaultheria shallon Pursh,,Forest,37,,,,,,Gaultheria shallon,,Pursh,accepted,48441,Gaultheria shallon,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Gaultherieae,Gaultheria,shallon
Ericaceae,Kalmia microphylla (Hook.) A. Heller,var. occidentalis,Wetland,3,,,,,,Kalmia microphylla,Kalmia microphylla var. occidentalis,(Hook.) A. Heller,accepted,1035494,Kalmia microphylla occidentalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Phyllodoceae,Kalmia,microphylla
Ericaceae,Moneses uniflora (L.) A. Gray,,Forest,1,,,,,,Moneses uniflora,,(L.) A. Gray,accepted,60376,Moneses uniflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Moneses,uniflora
Ericaceae,Monotropa hypopitys L.,,Forest,2,,,,,,Monotropa hypopitys,,L.,accepted,59986,Monotropa hypopitys,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Monotropa,hypopitys
Ericaceae,Monotropa uniflora L.,,Forest,13,,,,,,Monotropa uniflora,,L.,accepted,49477,Monotropa uniflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Monotropa,uniflora
Ericaceae,Orthilia secunda (L.) House,,Forest,2,,,,,,Orthilia secunda,,(L.) House,accepted,78288,Orthilia secunda,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Orthilia,secunda
Ericaceae,Pterospora andromedea Nutt.,,Forest,2,,,,,,Pterospora andromedea,,Nutt.,accepted,52118,Pterospora andromedea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pterospora,andromedea
Ericaceae,Pyrola aphylla Sm.,,Forest,1,,,,,,Pyrola aphylla,,Sm.,accepted,630966,Pyrola aphylla,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,aphylla
Ericaceae,Pyrola asarifolia Michx.,"ssp. asarifolia, ssp. bracteata",Forest,4,,,,,,Pyrola asarifolia,"Pyrola asarifolia ssp. asarifolia, ssp. bracteata",Michx.,accepted,78793,Pyrola asarifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,asarifolia
Ericaceae,Pyrola chlorantha Sw.,,Forest,2,,,,,,Pyrola chlorantha,,Sw.,accepted,63802,Pyrola chlorantha,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,chlorantha
Ericaceae,Pyrola dentata Sm.,,Forest,1,,,,,,Pyrola dentata,,Sm.,accepted,707672,Pyrola dentata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,dentata
Ericaceae,Pyrola minor L.,,Forest,1,,,,,,Pyrola minor,,L.,accepted,78794,Pyrola minor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,minor
Ericaceae,Pyrola picta Sm.,,Forest,3,,,,,,Pyrola picta,,Sm.,accepted,62239,Pyrola picta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,picta
Ericaceae,Rhododendron columbianum (Piper) Harmaja,,Forest,1,,,,,,Rhododendron columbianum,,(Piper) Harmaja,accepted,78847,Rhododendron columbianum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Rhodoreae,Rhododendron,columbianum
Ericaceae,Rhododendron groenlandicum (Oeder) Kron & Judd,,Forest,5,,,,,,Rhododendron groenlandicum,,(Oeder) Kron & Judd,accepted,180413,Rhododendron groenlandicum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Rhodoreae,Rhododendron,groenlandicum
Ericaceae,Rhododendron macrophyllum D. Don ex G. Don,,Forest,1,,,,,,Rhododendron macrophyllum,,D. Don ex G. Don,accepted,57360,Rhododendron macrophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Rhodoreae,Rhododendron,macrophyllum
Ericaceae,Vaccinium cespitosum Michx.,,Forest,1,,,,,,Vaccinium cespitosum,,Michx.,accepted,79470,Vaccinium cespitosum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,cespitosum
Ericaceae,Vaccinium ovatum Pursh,,Forest,4,,,,,,Vaccinium ovatum,,Pursh,accepted,48349,Vaccinium ovatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,ovatum
Ericaceae,Vaccinium oxycoccos L.,,Forest,2,,,,,,Vaccinium oxycoccos,,L.,accepted,126560,Vaccinium oxycoccos,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,oxycoccos
Ericaceae,Vaccinium parvifolium Sm.,,Forest,21,,,,,,Vaccinium parvifolium,,Sm.,accepted,48354,Vaccinium parvifolium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,parvifolium
Ericaceae,Vaccinium uliginosum L.,,Forest,1,,,,,,Vaccinium uliginosum,,L.,accepted,64714,Vaccinium uliginosum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,uliginosum
Euphorbiaceae,Euphorbia characias L.*,,Open,1,,,,,,Euphorbia characias,,L.*,accepted,181594,Euphorbia characias,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,characias
Euphorbiaceae,Euphorbia cyparissias L.*,,Open,4,,,,,,Euphorbia cyparissias,,L.*,accepted,55766,Euphorbia cyparissias,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,cyparissias
Euphorbiaceae,Euphorbia elongata Poir.*,,Open,1,,,,,,Euphorbia elongata,,Poir.*,unknown,,,,,,,,,,,,,,,,,,
Euphorbiaceae,Euphorbia myrsinites L.*,,Open,1,,,,,,Euphorbia myrsinites,,L.*,accepted,82511,Euphorbia myrsinites,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,myrsinites
Euphorbiaceae,Euphorbia peplus L.*,,Open,3,,,,,,Euphorbia peplus,,L.*,accepted,57036,Euphorbia peplus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,peplus
Fabaceae,Acmispon americanus (Nutt.) Rydb.,var. americanus,Open,4,,,,,,Acmispon americanus,Acmispon americanus var. americanus,(Nutt.) Rydb.,accepted,57053,Acmispon americanus americanus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Acmispon,americanus
Fabaceae,Acmispon denticulatus (Drew) Sokoloff,,Open,10,,,,,,Acmispon denticulatus,,(Drew) Sokoloff,accepted,60194,Acmispon denticulatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Acmispon,denticulatus
Fabaceae,Acmispon parviflorus (Benth.) D.D. Sokoloff,,Open,17,,,,,,Acmispon parviflorus,,(Benth.) D.D. Sokoloff,accepted,57048,Acmispon parviflorus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Acmispon,parviflorus
Fabaceae,Cytisus scoparius (L.) Link*,,Open,8,,,,,,Cytisus scoparius,,(L.) Link*,accepted,48538,Cytisus scoparius,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Cytisus,scoparius
