iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported
Metridium farcimen,51812,Metridium farcimen,"(Brandt, 1835)",201,"{""imerss.org:PMLS:193"":null,""imerss.org:PMLS:373"":null,""imerss.org:PMLS:471"":null,""imerss.org:PMLS:558"":null,""fb69890f-93e8-4a1e-b906-a336b16409ad"":null,""imerss.org:PMLS:789"":null,""imerss.org:PMLS:850"":null,""imerss.org:PMLS:924"":null,""imerss.org:PMLS:1006"":null,""imerss.org:PMLS:1103"":null,""imerss.org:PMLS:1198"":null,""imerss.org:PMLS:1230"":null,""imerss.org:PMLS:1376"":null,""imerss.org:PMLS:1466"":null,""imerss.org:PMLS:1563"":null,""imerss.org:PMLS:1663"":null,""imerss.org:PMLS:1838"":null,""imerss.org:PMLS:1915"":null,""imerss.org:PMLS:2002"":null,""imerss.org:PMLS:2080"":null,""imerss.org:PMLS:2198"":null,""imerss.org:PMLS:2288"":null,""imerss.org:PMLS:2398"":null,""imerss.org:PMLS:2497"":null,""imerss.org:PMLS:2580"":null,""imerss.org:PMLS:2671"":null,""imerss.org:PMLS:2863"":null,""imerss.org:PMLS:3007"":null,""imerss.org:PMLS:3118"":null,""imerss.org:PMLS:3190"":null,""imerss.org:PMLS:3305"":null,""imerss.org:PMLS:3389"":null,""imerss.org:PMLS:3521"":null,""imerss.org:PMLS:3664"":null,""imerss.org:PMLS:3776"":null,""imerss.org:PMLS:3899"":null,""imerss.org:PMLS:3991"":null,""imerss.org:PMLS:4104"":null,""imerss.org:PMLS:4214"":null,""imerss.org:PMLS:4330"":null,""imerss.org:PMLS:4416"":null,""imerss.org:PMLS:4504"":null,""imerss.org:PMLS:4563"":null,""imerss.org:PMLS:4611"":null,""imerss.org:PMLS:4717"":null,""imerss.org:PMLS:4845"":null,""imerss.org:PMLS:4947"":null,""imerss.org:PMLS:5044"":null,""imerss.org:PMLS:5176"":null,""imerss.org:PMLS:5287"":null,""imerss.org:PMLS:5368"":null,""imerss.org:PMLS:5475"":null,""imerss.org:PMLS:5646"":null,""imerss.org:PMLS:5748"":null,""imerss.org:PMLS:5844"":null,""imerss.org:PMLS:5978"":null,""imerss.org:PMLS:6076"":null,""imerss.org:PMLS:6193"":null,""imerss.org:PMLS:6293"":null,""imerss.org:PMLS:6384"":null,""imerss.org:PMLS:6478"":null,""imerss.org:PMLS:6557"":null,""imerss.org:PMLS:6649"":null,""imerss.org:PMLS:6736"":null,""imerss.org:PMLS:6848"":null,""imerss.org:PMLS:6971"":null,""imerss.org:PMLS:7114"":null,""imerss.org:PMLS:7213"":null,""imerss.org:PMLS:7272"":null,""imerss.org:PMLS:7388"":null,""imerss.org:PMLS:7509"":null,""imerss.org:PMLS:7603"":null,""imerss.org:PMLS:7717"":null,""imerss.org:PMLS:7816"":null,""imerss.org:PMLS:7905"":null,""imerss.org:PMLS:8006"":null,""imerss.org:PMLS:8110"":null,""imerss.org:PMLS:8207"":null,""imerss.org:PMLS:8288"":null,""imerss.org:PMLS:8378"":null,""imerss.org:PMLS:8474"":null,""imerss.org:PMLS:8569"":null,""imerss.org:PMLS:8656"":null,""imerss.org:PMLS:8758"":null,""imerss.org:PMLS:8838"":null,""imerss.org:PMLS:8921"":null,""imerss.org:PMLS:8995"":null,""imerss.org:PMLS:9075"":null,""imerss.org:PMLS:9170"":null,""imerss.org:PMLS:9250"":null,""imerss.org:PMLS:9321"":null,""imerss.org:PMLS:9412"":null,""imerss.org:PMLS:9519"":null,""imerss.org:PMLS:9629"":null,""imerss.org:PMLS:9751"":null,""imerss.org:PMLS:9870"":null,""imerss.org:PMLS:9976"":null,""imerss.org:PMLS:10087"":null,""imerss.org:PMLS:10176"":null,""imerss.org:PMLS:10253"":null,""imerss.org:PMLS:10322"":null,""imerss.org:PMLS:10411"":null,""imerss.org:PMLS:10500"":null,""imerss.org:PMLS:10545"":null,""imerss.org:PMLS:10666"":null,""imerss.org:PMLS:10804"":null,""imerss.org:PMLS:10959"":null,""imerss.org:PMLS:11101"":null,""imerss.org:PMLS:11187"":null,""imerss.org:PMLS:11274"":null,""imerss.org:PMLS:11410"":null,""imerss.org:PMLS:11509"":null,""imerss.org:PMLS:11605"":null,""imerss.org:PMLS:11707"":null,""imerss.org:PMLS:11799"":null,""imerss.org:iNat:61341028"":null,""imerss.org:CHU2010:94"":null,""imerss.org:PMLS:11900"":null,""imerss.org:PMLS:12006"":null,""imerss.org:PMLS:12094"":null,""imerss.org:PMLS:12194"":null,""imerss.org:PMLS:12285"":null,""imerss.org:PMLS:12363"":null,""imerss.org:PMLS:12439"":null,""imerss.org:PMLS:12519"":null,""imerss.org:PMLS:12623"":null,""imerss.org:PMLS:12702"":null,""imerss.org:PMLS:12821"":null,""imerss.org:PMLS:12946"":null,""imerss.org:PMLS:13045"":null,""imerss.org:PMLS:13146"":null,""imerss.org:PMLS:13276"":null,""imerss.org:PMLS:13391"":null,""imerss.org:PMLS:13476"":null,""imerss.org:PMLS:13557"":null,""imerss.org:PMLS:13654"":null,""imerss.org:PMLS:13778"":null,""imerss.org:PMLS:13858"":null,""imerss.org:PMLS:13971"":null,""imerss.org:PMLS:14037"":null,""imerss.org:PMLS:14112"":null,""imerss.org:PMLS:14175"":null,""imerss.org:PMLS:14265"":null,""imerss.org:PMLS:14359"":null,""imerss.org:PMLS:14461"":null,""imerss.org:PMLS:14539"":null,""imerss.org:PMLS:14632"":null,""imerss.org:PMLS:14732"":null,""imerss.org:PMLS:14833"":null,""imerss.org:PMLS:14947"":null,""imerss.org:PMLS:15045"":null,""imerss.org:PMLS:15152"":null,""imerss.org:PMLS:15249"":null,""imerss.org:PMLS:15347"":null,""imerss.org:PMLS:15460"":null,""imerss.org:PMLS:15571"":null,""imerss.org:PMLS:15692"":null,""imerss.org:PMLS:15793"":null,""imerss.org:PMLS:15910"":null,""imerss.org:PMLS:16038"":null,""imerss.org:PMLS:16140"":null,""imerss.org:PMLS:16218"":null,""imerss.org:PMLS:16311"":null,""imerss.org:PMLS:16388"":null,""imerss.org:PMLS:16482"":null,""imerss.org:PMLS:16581"":null,""imerss.org:PMLS:16669"":null,""imerss.org:PMLS:16743"":null,""imerss.org:PMLS:16801"":null,""imerss.org:PMLS:16897"":null,""imerss.org:PMLS:17000"":null,""imerss.org:PMLS:17050"":null,""imerss.org:PMLS:17100"":null,""imerss.org:PMLS:17184"":null,""imerss.org:PMLS:17274"":null,""imerss.org:PMLS:17376"":null,""imerss.org:PMLS:17472"":null,""imerss.org:PMLS:17576"":null,""imerss.org:PMLS:17702"":null,""imerss.org:PMLS:17819"":null,""imerss.org:PMLS:17907"":null,""imerss.org:PMLS:17963"":null,""imerss.org:PMLS:18045"":null,""imerss.org:PMLS:18127"":null,""imerss.org:PMLS:18245"":null,""imerss.org:PMLS:18321"":null,""imerss.org:PMLS:18534"":null,""imerss.org:PMLS:18563"":null,""imerss.org:iNat:129284347"":null,""imerss.org:PMLS:18595"":null,""imerss.org:PMLS:18619"":null,""imerss.org:iNat:45326878"":null,""imerss.org:iNat:45326899"":null,""imerss.org:iNat:67837144"":null,""imerss.org:iNat:69181282"":null,""imerss.org:iNat:70790694"":null,""imerss.org:iNat:70790698"":null,""imerss.org:iNat:93764667"":null,""imerss.org:iNat:106766248"":null,""imerss.org:iNat:103178041"":null,""imerss.org:iNat:103178045"":null}",Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Metridioidea,Metridiidae,,,Metridium,farcimen,Andy Lamb,,,,imerss.org:PMLS:193,1973-09-21T00:00:00.000Z,Andrew Simon,,,,imerss.org:iNat:103178041,2021-12-16T00:00:00.000Z
Metridium senile,49071,Metridium senile,"(Linnaeus, 1761)",42,"{""imerss.org:PMLS:1"":null,""imerss.org:PMLS:13"":null,""imerss.org:PMLS:57"":null,""imerss.org:PMLS:105"":null,""imerss.org:PMLS:140"":null,""imerss.org:PMLS:232"":null,""imerss.org:PMLS:287"":null,""imerss.org:PMLS:618"":null,""imerss.org:PMLS:709"":null,""imerss.org:PMLS:1837"":null,""imerss.org:PMLS:1914"":null,""imerss.org:PMLS:2001"":null,""imerss.org:PMLS:2079"":null,""imerss.org:PMLS:2197"":null,""imerss.org:PMLS:2287"":null,""imerss.org:PMLS:2397"":null,""imerss.org:PMLS:2496"":null,""imerss.org:PMLS:2579"":null,""imerss.org:PMLS:2670"":null,""imerss.org:PMLS:2754"":null,""imerss.org:PMLS:3189"":null,""imerss.org:PMLS:3898"":null,""imerss.org:PMLS:5175"":null,""imerss.org:PMLS:6648"":null,""imerss.org:iNat:6047558"":null,""imerss.org:iNat:22642730"":null,""imerss.org:iNat:129284388"":null,""imerss.org:iNat:24771938"":null,""imerss.org:iNat:24937213"":null,""imerss.org:iNat:32022381"":null,""imerss.org:iNat:72865137"":null,""imerss.org:iNat:75594218"":null,""imerss.org:iNat:84819139"":null,""imerss.org:iNat:86743429"":null,""imerss.org:iNat:102592163"":null,""imerss.org:iNat:102593862"":null,""imerss.org:iNat:103178035"":null,""imerss.org:iNat:103178040"":null,""imerss.org:iNat:103178052"":null,""imerss.org:iNat:103178053"":null,""imerss.org:iNat:103178056"":null,""imerss.org:iNat:124069840"":null}",Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Metridioidea,Metridiidae,,,Metridium,senile,Andy Lamb,,,,imerss.org:PMLS:1,1968-08-02T00:00:00.000Z,Andrew Simon,,,,imerss.org:iNat:124069840,2022-06-26T00:00:00.000Z
Mitrocoma cellularia,493918,Mitrocoma cellularia,"(Agassiz, 1862)",16,"{""imerss.org:CMN:CMNI 2012-0102"":null,""imerss.org:PMLS:292"":null,""imerss.org:PMLS:1018"":null,""imerss.org:PMLS:1218"":null,""imerss.org:PMLS:2278"":null,""imerss.org:PMLS:7400"":null,""imerss.org:PMLS:7517"":null,""imerss.org:PMLS:7616"":null,""imerss.org:PMLS:11909"":null,""imerss.org:PMLS:12201"":null,""imerss.org:PMLS:13569"":null,""imerss.org:PMLS:17912"":null,""imerss.org:iNat:45326871"":null,""imerss.org:iNat:74472264"":null,""imerss.org:iNat:74711604"":null,""imerss.org:iNat:84859703"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,,Mitrocomidae,,,Mitrocoma,cellularia,"Fisheries Research Board of Canada, Nanaimo",,,CMNI 2012-0102,imerss.org:CMN:CMNI 2012-0102,1928-07-19T00:00:00.000Z,Dave Zeuss Cochrane,,,,imerss.org:iNat:84859703,2021-06-24T00:00:00.000Z
Muggiaea,201710,Muggiaea sp.,,3,"{""imerss.org:PMLS:10829"":null,""imerss.org:PMLS:10993"":null,""imerss.org:PMLS:11616"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Siphonophorae,Calycophorae,,,Diphyidae,Diphyinae,,Muggiaea,,Andy Lamb,,,,imerss.org:PMLS:10829,2009-04-11T00:00:00.000Z,Andy Lamb,,,,imerss.org:PMLS:11616,2009-07-04T00:00:00.000Z
Nanomia bijuga,506580,Nanomia bijuga,"(Delle Chiaje, 1844)",26,"{""imerss.org:PMLS:629"":null,""imerss.org:PMLS:705"":null,""imerss.org:PMLS:783"":null,""imerss.org:PMLS:932"":null,""imerss.org:PMLS:1573"":null,""imerss.org:PMLS:2281"":null,""imerss.org:PMLS:3404"":null,""imerss.org:PMLS:4422"":null,""imerss.org:PMLS:8020"":null,""imerss.org:PMLS:9088"":null,""imerss.org:PMLS:10567"":null,""imerss.org:PMLS:11290"":null,""imerss.org:PMLS:12296"":null,""imerss.org:PMLS:12958"":null,""imerss.org:PMLS:13058"":null,""imerss.org:PMLS:14957"":null,""imerss.org:PMLS:15924"":null,""imerss.org:iNat:4052157"":null,""imerss.org:PMLS:16807"":null,""imerss.org:PMLS:16909"":null,""imerss.org:iNat:7647295"":null,""imerss.org:iNat:69181295"":null,""imerss.org:iNat:71173039"":null,""imerss.org:iNat:71178872"":null,""imerss.org:iNat:74472249"":null,""imerss.org:iNat:74711621"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Siphonophorae,Physonectae,,,Agalmatidae,,,Nanomia,bijuga,Charlie Gibbs,,,,imerss.org:PMLS:629,1993-05-09T00:00:00.000Z,Andrew Simon,,,,imerss.org:iNat:74711621,2021-04-20T00:00:00.000Z
Neoturris breviconis,491131,Neoturris breviconis,"(Murbach & Shearer, 1902)",17,"{""imerss.org:PMLS:4730"":null,""imerss.org:PMLS:6755"":null,""imerss.org:PMLS:6861"":null,""imerss.org:PMLS:6984"":null,""imerss.org:PMLS:10565"":null,""imerss.org:PMLS:10991"":null,""imerss.org:PMLS:11113"":null,""imerss.org:iNat:3706339"":null,""imerss.org:PMLS:15922"":null,""imerss.org:iNat:2854949"":null,""imerss.org:iNat:7647301"":null,""imerss.org:iNat:24771932"":null,""imerss.org:iNat:24819297"":null,""imerss.org:iNat:45326884"":null,""imerss.org:iNat:73718037"":null,""imerss.org:iNat:73721928"":null,""imerss.org:iNat:74014934"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,,Pandeidae,,,Neoturris,breviconis,Andy Lamb,,,,imerss.org:PMLS:4730,2007-09-29T00:00:00.000Z,Andrew Simon,,,,imerss.org:iNat:74014934,2021-04-14T00:00:00.000Z
Obelia,49536,Obelia spp.,,26,"{""imerss.org:PMLS:2"":null,""imerss.org:PMLS:479"":null,""imerss.org:PMLS:1112"":null,""imerss.org:PMLS:1325"":null,""imerss.org:PMLS:3532"":null,""imerss.org:PMLS:4339"":null,""imerss.org:PMLS:4852"":null,""imerss.org:PMLS:5654"":null,""imerss.org:PMLS:6858"":null,""imerss.org:PMLS:8012"":null,""imerss.org:PMLS:8664"":null,""imerss.org:PMLS:11194"":null,""imerss.org:PMLS:11284"":null,""imerss.org:PMLS:11716"":null,""imerss.org:PMLS:13156"":null,""imerss.org:PMLS:13286"":null,""imerss.org:PMLS:15051"":null,""imerss.org:PMLS:15257"":null,""imerss.org:PMLS:16226"":null,""imerss.org:PMLS:16674"":null,""imerss.org:PMLS:17479"":null,""imerss.org:PMLS:17708"":null,""imerss.org:PMLS:17971"":null,""imerss.org:PMLS:18052"":null,""imerss.org:PMLS:18134"":null,""imerss.org:iNat:82260691"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,,Campanulariidae,,,Obelia,,Andy Lamb,,,,imerss.org:PMLS:2,1968-08-02T00:00:00.000Z,Andrew Simon,,,,imerss.org:iNat:82260691,2021-06-08T00:00:00.000Z
Aulacomnium,124387,Orthopyxis sp.,,14,"{""imerss.org:PMLS:1016"":null,""imerss.org:PMLS:3909"":null,""imerss.org:PMLS:4727"":null,""imerss.org:PMLS:5187"":null,""imerss.org:PMLS:6490"":null,""imerss.org:PMLS:6659"":null,""imerss.org:PMLS:6752"":null,""imerss.org:PMLS:7825"":null,""imerss.org:PMLS:10980"":null,""imerss.org:PMLS:11908"":null,""imerss.org:PMLS:12013"":null,""imerss.org:PMLS:14183"":null,""imerss.org:PMLS:15582"":null,""imerss.org:PMLS:17289"":null}",Plantae,Bryophyta,,,Bryopsida,,,Aulacomniales,,,,Aulacomniaceae,,,Aulacomnium,,Andy Lamb,,,,imerss.org:PMLS:1016,1994-09-10T00:00:00.000Z,Andy Lamb,,,,imerss.org:PMLS:17289,2016-03-27T00:00:00.000Z
Pachycerianthus fimbriatus,47702,Pachycerianthus fimbriatus,"McMurrich, 1910",167,"{""imerss.org:PMLS:143"":null,""imerss.org:PMLS:194"":null,""imerss.org:PMLS:560"":null,""imerss.org:PMLS:620"":null,""imerss.org:PMLS:786"":null,""imerss.org:PMLS:853"":null,""imerss.org:PMLS:927"":null,""imerss.org:PMLS:1107"":null,""imerss.org:PMLS:1194"":null,""imerss.org:PMLS:1226"":null,""imerss.org:PMLS:1323"":null,""imerss.org:PMLS:1377"":null,""imerss.org:PMLS:1469"":null,""imerss.org:PMLS:1567"":null,""imerss.org:PMLS:1752"":null,""imerss.org:PMLS:1916"":null,""imerss.org:PMLS:2082"":null,""imerss.org:PMLS:2284"":null,""imerss.org:PMLS:2392"":null,""imerss.org:PMLS:2493"":null,""imerss.org:PMLS:2574"":null,""imerss.org:PMLS:2666"":null,""imerss.org:PMLS:2786"":null,""imerss.org:PMLS:3009"":null,""imerss.org:PMLS:3309"":null,""imerss.org:PMLS:3392"":null,""imerss.org:PMLS:3525"":null,""imerss.org:PMLS:3665"":null,""imerss.org:PMLS:3778"":null,""imerss.org:PMLS:3993"":null,""imerss.org:PMLS:4216"":null,""imerss.org:PMLS:4333"":null,""imerss.org:PMLS:4417"":null,""imerss.org:PMLS:4506"":null,""imerss.org:PMLS:4614"":null,""imerss.org:PMLS:4720"":null,""imerss.org:PMLS:4848"":null,""imerss.org:PMLS:4950"":null,""imerss.org:PMLS:5046"":null,""imerss.org:PMLS:5179"":null,""imerss.org:PMLS:5288"":null,""imerss.org:PMLS:5370"":null,""imerss.org:PMLS:5477"":null,""imerss.org:PMLS:5570"":null,""imerss.org:PMLS:5648"":null,""imerss.org:PMLS:5749"":null,""imerss.org:PMLS:5847"":null,""imerss.org:PMLS:6197"":null,""imerss.org:PMLS:6386"":null,""imerss.org:PMLS:6852"":null,""imerss.org:PMLS:7116"":null,""imerss.org:PMLS:7214"":null,""imerss.org:PMLS:7274"":null,""imerss.org:PMLS:7394"":null,""imerss.org:PMLS:7606"":null,""imerss.org:PMLS:7908"":null,""imerss.org:PMLS:8112"":null,""imerss.org:PMLS:8208"":null,""imerss.org:PMLS:8289"":null,""imerss.org:PMLS:8381"":null,""imerss.org:PMLS:8476"":null,""imerss.org:PMLS:8658"":null,""imerss.org:PMLS:8760"":null,""imerss.org:PMLS:8998"":null,""imerss.org:PMLS:9078"":null,""imerss.org:PMLS:9174"":null,""imerss.org:PMLS:9252"":null,""imerss.org:PMLS:9323"":null,""imerss.org:PMLS:9415"":null,""imerss.org:PMLS:9524"":null,""imerss.org:PMLS:9633"":null,""imerss.org:PMLS:9756"":null,""imerss.org:PMLS:9873"":null,""imerss.org:PMLS:9979"":null,""imerss.org:PMLS:10088"":null,""imerss.org:PMLS:10256"":null,""imerss.org:PMLS:10412"":null,""imerss.org:PMLS:10501"":null,""imerss.org:PMLS:10547"":null,""imerss.org:PMLS:10672"":null,""imerss.org:PMLS:10808"":null,""imerss.org:PMLS:11104"":null,""imerss.org:PMLS:11188"":null,""imerss.org:PMLS:11278"":null,""imerss.org:PMLS:11414"":null,""imerss.org:PMLS:11511"":null,""imerss.org:PMLS:11607"":null,""imerss.org:PMLS:11711"":null,""imerss.org:PMLS:11803"":null,""imerss.org:PMLS:12008"":null,""imerss.org:PMLS:12096"":null,""imerss.org:PMLS:12195"":null,""imerss.org:PMLS:12286"":null,""imerss.org:PMLS:12441"":null,""imerss.org:PMLS:12521"":null,""imerss.org:PMLS:12624"":null,""imerss.org:PMLS:12705"":null,""imerss.org:PMLS:12822"":null,""imerss.org:PMLS:12949"":null,""imerss.org:PMLS:13046"":null,""imerss.org:PMLS:13150"":null,""imerss.org:PMLS:13278"":null,""imerss.org:PMLS:13393"":null,""imerss.org:PMLS:13479"":null,""imerss.org:PMLS:13559"":null,""imerss.org:PMLS:13658"":null,""imerss.org:PMLS:13780"":null,""imerss.org:PMLS:13861"":null,""imerss.org:PMLS:13973"":null,""imerss.org:PMLS:14040"":null,""imerss.org:PMLS:14115"":null,""imerss.org:PMLS:14268"":null,""imerss.org:PMLS:14361"":null,""imerss.org:PMLS:14464"":null,""imerss.org:PMLS:14542"":null,""imerss.org:PMLS:14635"":null,""imerss.org:PMLS:14735"":null,""imerss.org:PMLS:14835"":null,""imerss.org:PMLS:14950"":null,""imerss.org:PMLS:15046"":null,""imerss.org:PMLS:15252"":null,""imerss.org:PMLS:15349"":null,""imerss.org:PMLS:15462"":null,""imerss.org:PMLS:15575"":null,""imerss.org:PMLS:15694"":null,""imerss.org:PMLS:15912"":null,""imerss.org:PMLS:16041"":null,""imerss.org:PMLS:16141"":null,""imerss.org:PMLS:16221"":null,""imerss.org:PMLS:16314"":null,""imerss.org:PMLS:16391"":null,""imerss.org:PMLS:16484"":null,""imerss.org:PMLS:16582"":null,""imerss.org:PMLS:16803"":null,""imerss.org:PMLS:16899"":null,""imerss.org:PMLS:17004"":null,""imerss.org:iNat:2763393"":null,""imerss.org:PMLS:17101"":null,""imerss.org:PMLS:17185"":null,""imerss.org:PMLS:17378"":null,""imerss.org:iNat:4052594"":null,""imerss.org:PMLS:17474"":null,""imerss.org:PMLS:17580"":null,""imerss.org:PMLS:17704"":null,""imerss.org:PMLS:17783"":null,""imerss.org:PMLS:17820"":null,""imerss.org:PMLS:17908"":null,""imerss.org:PMLS:17965"":null,""imerss.org:PMLS:18048"":null,""imerss.org:PMLS:18129"":null,""imerss.org:iNat:15702549"":null,""imerss.org:PMLS:18247"":null,""imerss.org:PMLS:18322"":null,""imerss.org:PMLS:18447"":null,""imerss.org:PMLS:18472"":null,""imerss.org:PMLS:18535"":null,""imerss.org:iNat:24792367"":null,""imerss.org:iNat:30012088"":null,""imerss.org:iNat:129150988"":null,""imerss.org:iNat:129284398"":null,""imerss.org:iNat:69844522"":null,""imerss.org:iNat:69845916"":null,""imerss.org:iNat:88327896"":null,""imerss.org:iNat:107422998"":null,""imerss.org:iNat:124076115"":null,""imerss.org:iNat:128941863"":null,""imerss.org:iNat:136884707"":null}",Animalia,Cnidaria,,,Anthozoa,Ceriantharia,,Spirularia,,,,Cerianthidae,,,Pachycerianthus,fimbriatus,Andy Lamb,,,,imerss.org:PMLS:143,1973-09-20T00:00:00.000Z,Dave Zeuss Cochrane,,,,imerss.org:iNat:136884707,2022-09-28T00:00:00.000Z
Paracyathus stearnsii,293284,Paracyathus stearnsii,"Verrill, 1869",4,"{""imerss.org:PMLS:3395"":null,""imerss.org:PMLS:4109"":null,""imerss.org:PMLS:7911"":null,""imerss.org:PMLS:17381"":null}",Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,,,,Caryophylliidae,,,Paracyathus,stearnsii,Andy Lamb,,,,imerss.org:PMLS:3395,2006-06-23T00:00:00.000Z,Andy Lamb,,,,imerss.org:PMLS:17381,2016-03-27T00:00:00.000Z
Peachia quinquecapitata,47814,Peachia quinquecapitata,"McMurrich, 1913",4,"{""imerss.org:PMLS:3391"":null,""imerss.org:PMLS:7393"":null,""imerss.org:PMLS:14267"":null,""imerss.org:PMLS:15795"":null}",Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Actinioidea,Haloclavidae,,,Peachia,quinquecapitata,Andy Lamb,,,,imerss.org:PMLS:3391,2006-06-23T00:00:00.000Z,Andy Lamb,,,,imerss.org:PMLS:15795,2012-10-09T00:00:00.000Z
Phacellophora camtschatica,52966,Phacellophora camtschatica,"Brandt, 1835",26,"{""imerss.org:PMLS:1017"":null,""imerss.org:PMLS:2282"":null,""imerss.org:PMLS:3401"":null,""imerss.org:PMLS:3537"":null,""imerss.org:PMLS:7615"":null,""imerss.org:PMLS:13159"":null,""imerss.org:PMLS:13288"":null,""imerss.org:PMLS:13668"":null,""imerss.org:PMLS:14467"":null,""imerss.org:PMLS:14547"":null,""imerss.org:iNat:3369535"":null,""imerss.org:iNat:3680726"":null,""imerss.org:PMLS:17481"":null,""imerss.org:PMLS:17589"":null,""imerss.org:PMLS:17911"":null,""imerss.org:PMLS:18136"":null,""imerss.org:iNat:26605378"":null,""imerss.org:iNat:30436643"":null,""imerss.org:iNat:50619930"":null,""imerss.org:iNat:68354929"":null,""imerss.org:iNat:74472235"":null,""imerss.org:iNat:80117238"":null,""imerss.org:iNat:80149558"":null,""imerss.org:iNat:80452749"":null,""imerss.org:iNat:81939579"":null,""imerss.org:iNat:82222214"":null}",Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,,Phacellophoridae,,,Phacellophora,camtschatica,Andy Lamb,,,,imerss.org:PMLS:1017,1994-09-10T00:00:00.000Z,Kevin Toomer,,,,imerss.org:iNat:82222214,2021-06-08T00:00:00.000Z
Plumularia setacea,209141,Plumularia setacea,"(Linnaeus, 1758)",38,"{""cd9fc981-c58d-41d2-88e4-cf8b94d3d80d"":null,""imerss.org:PMLS:237"":null,""imerss.org:PMLS:291"":null,""imerss.org:PMLS:381"":null,""imerss.org:PMLS:478"":null,""imerss.org:PMLS:1842"":null,""imerss.org:PMLS:1997"":null,""imerss.org:PMLS:2191"":null,""imerss.org:PMLS:2872"":null,""imerss.org:PMLS:3198"":null,""imerss.org:PMLS:3905"":null,""imerss.org:PMLS:5756"":null,""imerss.org:PMLS:7281"":null,""imerss.org:PMLS:7613"":null,""imerss.org:PMLS:8214"":null,""imerss.org:PMLS:8575"":null,""imerss.org:PMLS:8764"":null,""imerss.org:PMLS:8924"":null,""imerss.org:PMLS:10183"":null,""imerss.org:PMLS:10417"":null,""imerss.org:PMLS:10504"":null,""imerss.org:PMLS:10818"":null,""imerss.org:PMLS:10972"":null,""imerss.org:PMLS:11110"":null,""imerss.org:PMLS:11905"":null,""imerss.org:PMLS:13053"":null,""imerss.org:PMLS:13155"":null,""imerss.org:PMLS:13665"":null,""imerss.org:PMLS:14180"":null,""imerss.org:PMLS:14369"":null,""imerss.org:PMLS:15256"":null,""imerss.org:PMLS:16045"":null,""imerss.org:PMLS:16145"":null,""imerss.org:PMLS:16673"":null,""imerss.org:PMLS:17189"":null,""imerss.org:PMLS:17284"":null,""imerss.org:PMLS:17707"":null,""imerss.org:PMLS:18251"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Plumularioidea,Plumulariidae,,,Plumularia,setacea,,Invertebrate Zoology,,976-00936-001,cd9fc981-c58d-41d2-88e4-cf8b94d3d80d,1913-06-06T00:00:00.000Z,Andy Lamb,,,,imerss.org:PMLS:18251,2019-03-11T00:00:00.000Z
Plumularia,60609,Plumularia sp.,,28,"{""imerss.org:PMLS:382"":null,""imerss.org:PMLS:1014"":null,""imerss.org:PMLS:2873"":null,""imerss.org:PMLS:3399"":null,""imerss.org:PMLS:3531"":null,""imerss.org:PMLS:3906"":null,""imerss.org:PMLS:3998"":null,""imerss.org:PMLS:4110"":null,""imerss.org:PMLS:4565"":null,""imerss.org:PMLS:5376"":null,""imerss.org:PMLS:6653"":null,""imerss.org:PMLS:6745"":null,""imerss.org:PMLS:6857"":null,""imerss.org:PMLS:8119"":null,""imerss.org:PMLS:10184"":null,""imerss.org:PMLS:10554"":null,""imerss.org:PMLS:10819"":null,""imerss.org:PMLS:10973"":null,""imerss.org:PMLS:11715"":null,""imerss.org:PMLS:12011"":null,""imerss.org:PMLS:12528"":null,""imerss.org:PMLS:15915"":null,""imerss.org:PMLS:16225"":null,""imerss.org:PMLS:16589"":null,""imerss.org:PMLS:16907"":null,""imerss.org:PMLS:17285"":null,""imerss.org:PMLS:17383"":null,""imerss.org:PMLS:17825"":null}",Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Plumularioidea,Plumulariidae,,,Plumularia,,Andy Lamb,,,,imerss.org:PMLS:382,1985-08-02T00:00:00.000Z,Andy Lamb,,,,imerss.org:PMLS:17825,2017-03-18T00:00:00.000Z
