Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Neoclytus conjunctus,"LeConte, 1857",,chevron beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Clytini,Neoclytus,conjunctus,,,,native,S1S3 (2017),,new 2018,observed,,,,,,2018-04-25,Andrew Simon,iNat:11581528,,454834,ART
Opsimus quadrilineatus,"Mannerheim, 1843",,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Opsimini,Opsimus,quadrilineatus,,,,native,S4S5 (2017),,confirmed,observed,1972-05-21,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-05472,,2021-12-23,Christian Adler,iNat:106390782,,455434,ART
Ortholeptura valida,"(LeConte, 1857)",,flower longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lepturinae,Lepturini,Ortholeptura,valida,,,,native,S4S5 (2017),,confirmed,observed,1983-08-13,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-05725,,2018-08-17,Sarah Tweedale,iNat:15606018,,305942,ART
Phymatodes aeneus,"LeConte, 1854",,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Callidiini,Phymatodes,aeneus,,,,native,SU (2017),,reported,unobserved,1984-06-16,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-09741,,,,,,55084,ART
Phymatodes vulneratus,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Callidiini,Phymatodes,vulneratus,,,,,,,new 2023,observed,,,,,,2023-05-26,Chris Ratzlaff,iNat:186894398,,321441,ART
Pidonia scripta,"LeConte, 1869",,flower longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lepturinae,Rhagiini,Pidonia,scripta,,,,native,S4S5 (2017),,confirmed,observed,1978-06-03,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-05685,,2018-05-19,Scott Gilmore,iNat:12873760,,318491,ART
Plectrura spinicauda,"Motschulsky, 1845",,flat-faced longhorn,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lamiinae,Parmenini,Plectrura,spinicauda,,,,native,S5 (2017),,confirmed,observed,2017-05-27,Joel Gibson,RBCM,ENT017-002257,,2017-05-12,Scott Gilmore,iNat:6206115,,363755,ART
Prionus californicus,"Motschulsky, 1845",,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Prioninae,Prionini,Prionus,californicus,,,,native,S5 (2017),,confirmed,observed,1974-08-06,J. Fisher,SEM,SEM-UBC COL-05113,,2023-08-02,guym,iNat:176326156,,59892,ART
Rosalia funebris,"(Motschulsky, 1845)",,banded alder borer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Compsocerini,Rosalia,funebris,,,,native,S4S5 (2017),,confirmed,observed,1971-07-31,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-07842,,2013-08-10,Felix Erhard,iNat:2583331,,51866,ART
Semanotus amplus amplus,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Callidiini,Semanotus,amplus,,amplus,,,,,new 2022,observed,,,,,,2022-05-21,Kevin Toomer,iNat:118076657,,455458,ART
Semanotus ligneus,"(Fabricius, 1787)",,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Callidiini,Semanotus,ligneus,,,,?,,,reported,unobserved,1980-03-16,N. Russell,SEM,SEM-UBC COL-09690,,,,,not known to occur in Canada,230791,ART
Semanotus litigiosus,"(Casey, 1891)",,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Callidiini,Semanotus,litigiosus,,,,native,S5 (2017),,reported,unobserved,1986-03-29,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-09331,,,,,,230792,ART
Toxoleptura vexatrix,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lepturinae,Lepturini,Toxoleptura,vexatrix,,,,,,,new 2022,observed,,,,,,2022-06-29,Kevin Toomer,iNat:123988900,,455465,ART
Tragosoma harrisii,,,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Prioninae,Meroscelisini,Tragosoma,harrisii,,,,,,,new 2018,observed,,,,,,2018-07-14,Andrew Simon,iNat:36932266,,489433,ART
Trichocnemis spiculatus,"(LeConte, 1851)",,ponderous borer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Prioninae,Callipogonini,Trichocnemis,spiculatus,,,,native,S4S5 (2017),,confirmed,observed,1975-07-23,J. Hughes,SEM,SEM-UBC COL-05051,,2014-05-27,Quirin Hohendorf,iNat:8231242,reported as Ergates spiculatus,321621,ART
Ulochaetes leoninus,,,lion beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Necydalinae,Necydalini,Ulochaetes,leoninus,,,,,,,new 2019,observed,,,,,,2019-06-18,Christian Adler,iNat:27215071,,270103,ART
Xestoleptura crassipes,"(LeConte, 1873)",,flower longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lepturinae,Lepturini,Xestoleptura,crassipes,,,,native,S5 (2017),,confirmed,observed,1990-08-01,Sydney G. Cannings,SEM,SEM-UBC COL-09512,,2018-07-15,Andrew Simon,iNat:36932263,,361523,ART
Xylotrechus undulatus,"(Say, 1824)",,longhorn beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,Clytini,Xylotrechus,undulatus,,,,native,S4S5 (2017),,confirmed,observed,1974-08-15,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-09615,,2016-08-10,Wolfgang Matthes,iNat:3912348,"reported as syn. Xylotrechus longitarsis Casey, 1912",233866,ART
Altica ambiens,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,Alticini,Altica,ambiens,,,,,,,new 2023,observed,,,,,,2023-04-21,Kevin Toomer,iNat:155945666,,213085,ART
Altica bimarginata complex,,,metallic flea beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,Alticini,Altica,bimarginata,,,,,,,new 2017,observed,,,,,,2017-03-14,Kris Krüg,iNat:5308258,,1414702,ART
Bruchidius villosus,"Fabricius, 1792",,broom seed beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,,Bruchidius,villosus,,,,exotic,unlisted,,new 2016,observed,2023-05-27,Chris G. Ratzlaff,CGR,CREC-12282,,2016-06-24,Andrew Simon,iNat:3517689,,386880,ART
Galerucella nymphaeae,,,waterlily leaf beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,Galerucini,Galerucella,nymphaeae,,,,,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,iNat:27516548,,53936,ART
Neogalerucella sp.,,,purple loosestrife beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,Galerucini,Neogalerucella,,,,,,,,new 2018,observed,,,,,,2018-06-07,Andrew Simon,iNat:13225281,,121745,ART
Plateumaris sp.,,,aquatic leaf beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Donaciinae,,Plateumaris,,,,,,,,new 2018,observed,,,,,,2018-05-15,Andrew Simon,iNat:26038046,,212095,ART
Syneta albida,"LeConte, 1857",,western fruit beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Synetinae,,Syneta,albida,,,,native,S5 (2017),,new 2017,observed,,,,,,2017-05-14,Scott Gilmore,iNat:6345396,,455623,ART
Cis sp.,,,minute tree-fungus beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Ciidae,Ciinae,Ciini,Cis,,,,,,,,new 2019,observed,,,,,,2019-05-04,Charlene Wood,iNat:24668250,,174278,ART
Octotemnus glabriculus,,,minute tree-fungus beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Ciidae,Ciinae,Orophiini,Octotemnus,glabriculus,,,,,,,new 2019,observed,,,,,,2019-05-04,Charlene Wood,iNat:30794558,,546312,ART
Enoclerus eximius,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Cleridae,Clerinae,,Enoclerus,eximius,,,,,,,new 2022,observed,,,,,,2022-06-08,Kevin Toomer,iNat:120871257,,344927,ART
Enoclerus schaefferi,"Barr, 1947",,checkered beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Cleridae,Clerinae,,Enoclerus,schaefferi,,,,native,SU (2017),,confirmed,observed,1980-07-08,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-25210,,2023-05-27,Scott Gilmore,iNat:164750631,,455654,ART
Enoclerus sphegeus,,,red-bellied clerid,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Cleridae,Clerinae,,Enoclerus,sphegeus,,,,,,,new 2020,observed,,,,,,2020-05-05,Frank Moyle,iNat:49509021,,455655,ART
Chilocorus tricyclus,,,twice-stabbed lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Chilocorinae,,Chilocorus,tricyclus,,,,,,,new 2019,observed,,,,,,2019-05-03,Scott Gilmore,iNat:24491856,,455667,ART
Coccinella californica,"(Mannerheim, 1843)",,California lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Coccinella,californica,,,,native,SU (2017),,reported,unobserved,1981-04-18,Robert Cannings,RBCM,ENT991-146822,,,,,,128712,ART
Coccinella novemnotata,"Herbst, 1793",,nine-spotted lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Coccinella,novemnotata,,,,native,S5 (2017),,confirmed,observed,1981-04-18,Sydney G. Cannings,SEM,SEM-UBC COL-11145,,2023-05-28,Scott Gilmore,iNat:164750453,,136563,ART
Coccinella septempunctata,"(Linnaeus, 1758)",,seven-spotted lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Coccinella,septempunctata,,,,exotic,unlisted,,new 2018,observed,,,,,,2018-05-25,Andrew Simon,iNat:12820029,,51702,ART
Coccinella trifasciata,"(Walbaum, 1792)",,three-banded lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Coccinella,trifasciata,,,,native,SU (2017),,reported,unobserved,1990-09-01,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-11651,,,,,,207616,ART
Cycloneda polita,"Casey, 1899",,western blood-red lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Cycloneda,polita,,,,native,S5 (2017),,confirmed,observed,1990-08-01,Sydney G. Cannings,SEM,SEM-UBC COL-11975,,2017-05-13,Scott Gilmore,iNat:6206576,,55492,ART
Harmonia axyridis,"(Pallas, 1773)",,Asian lady beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Harmonia,axyridis,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-05-27,Libby Avis,iNat:6460219,,48484,ART
Hippodamia sp.,,,oblong ladybird,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Hippodamia,,,,,,,,reported,unobserved,1984-03-05,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-13193,,,,,,48988,ART
Hippodamia washingtoni,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Hippodamia,washingtoni,,,,,,,new 2022,observed,,,,,,2022-02-20,Andrew Simon,iNat:107193911,,361526,ART
Hyperaspis postica,"LeConte, 1880",,sigil ladybeetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Scymninae,Hyperaspidini,Hyperaspis,postica,,,,native,S4S5 (2017),,reported,unobserved,1990-09-02,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-13070,,,,,,320391,ART
Mulsantina picta,"(Randall, 1838)",,painted ladybird,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Mulsantina,picta,,,,native,S5 (2017),,confirmed,observed,1990-09-02,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-13590,,2017-05-13,Scott Gilmore,iNat:6217385,,225295,ART
Psyllobora borealis,"Casey, 1899",,western fairy ladybeetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Halyziini,Psyllobora,borealis,,,,native,S4S5 (2017),,confirmed,observed,1985-05-19,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-13793,,2017-05-13,Scott Gilmore,iNat:6333086,,311633,ART
Psyllobora vigintimaculata,"(Say, 1824)",,twenty-spotted lady neetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Halyziini,Psyllobora,vigintimaculata,,,,native,S5 (2017),,confirmed,observed,1990-09-02,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-13984,,2016-06-23,Andrew Simon,iNat:3512987,,118967,ART
Scymnus nebulosus,"(Linnaeus, 1758)",,dusky ladybeetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Scymninae,Scymnini,Scymnus,nebulosus,,,,native,S4S5 (2017),,confirmed,observed,1990-04-20,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-14218,,2017-05-14,Scott Gilmore,iNat:6223916,,320432,ART
Clypastraea sp.,,,minute hooded beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Corylophidae,Corylophinae,Parmulini,Clypastraea,,,,,,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6231578,,174300,ART
Atomaria subdentata,"(Casey, 1900)",,silken fungus beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Cryptophagidae,Atomariinae,Atomariini,Atomaria,subdentata,,,,native,SU (2017),,reported,unobserved,1974-04-14,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-29068,,,,,,455700,ART
Cucujus clavipes,,,red flat bark beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Cucujidae,,,Cucujus,clavipes,,,,,,,new 2019,observed,,,,,,2019-05-04,Charlene Wood,iNat:24670721,,122215,ART
Cryptorhynchus lapathi,"(Linnaeus, 1758)",,poplar-and-willow borer,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Cryptorhynchinae,Cryptorhynchini,Cryptorhynchus,lapathi,,,,native,S4S5 (2017),,new 2017,observed,,,,,,2017-05-27,Andrew Simon,iNat:6464894,,217843,ART
Curculio sp.,,,nut and acorn weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Curculioninae,Curculionini,Curculio,,,,,,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6203490,,121294,ART
Curculio uniformis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Curculioninae,Curculionini,Curculio,uniformis,,,,,,,new 2023,observed,2023-05-27,Chris G. Ratzlaff,CGR,CREC-12281,,2023-05-27,Chris Ratzlaff,iNat:186894451,,303881,ART
Cylindrocopturus furnissi,"Buchanan, 1940",,Douglas-fir twig weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Conoderinae,Zygopini,Cylindrocopturus,furnissi,,,,native,SU (2017),,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6203489,,48906,ART
Dendroctonus pseudotsugae,"Hopkins, 1905",,Douglas-fir beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Scolytinae,Hylesinini,Dendroctonus,pseudotsugae,,,,native,S5 (2017),,reported,unobserved,1971-05-07,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-26357,,,,,,48905,ART
Dyslobus granicollis,"LeConte, 1869",,broad-nosed weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Tropiphorini,Dyslobus,granicollis,,,,native,S5 (2017),,new 2017,observed,,,,,,2017-05-16,Scott Gilmore,iNat:6250567,,455873,ART
Hylastes sp.,,,weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Scolytinae,Hylesinini,Hylastes,,,,,,,,new 2017,observed,,,,,,2017-05-27,Lauren Magner & Andrew Simon,iNat:6388737,,177736,ART
Hylurgops porosus,"(LeConte, 1868)",,crenulate bark beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Scolytinae,Hylesinini,Hylurgops,porosus,,,,native,S5 (2017),,reported,unobserved,1972-05-14,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-26648,,,,,,221943,ART
Larinus carlinae,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Lixinae,Lixini,Larinus,carlinae,,,,,,,new 2021,observed,,,,,,2021-06-23,Kevin Toomer,iNat:84221274,,768460,ART
Nemocestes horni,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Peritelini,Nemocestes,horni,,,,,,,new 2017,observed,,,,,,2017-05-31,Andrew Simon,iNat:6464864,,225548,ART
Nemocestes incomptus,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Peritelini,Nemocestes,incomptus,,,,,,,new 2019,observed,,,,,,2019-04-26,Andrew Simon,iNat:24351461,,455954,ART
Nemocestes puncticollis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Peritelini,Nemocestes,puncticollis,,,,,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,iNat:26071999,,455955,ART
Otiorhynchus rugosostriatus,,,rough strawberry root weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Otiorhynchini,Otiorhynchus,rugosostriatus,,,,,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,iNat:26072005,,604471,ART
Otiorhynchus singularis,"(Linnaeus, 1767)",,clay-coloured weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Otiorhynchini,Otiorhynchus,singularis,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-05-12,Scott Gilmore,iNat:6203492,,226717,ART
Panscopus sp.,,,broad-nosed weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Tropiphorini,Panscopus,,,,,,,,new 2016,observed,,,,,,2016-06-23,"Alison, Laura and Malcolm Colwell",iNat:3561865,,176093,ART
Pissodes fasciatus,"LeConte, 1876",,bark weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Molytinae,Pissodini,Pissodes,fasciatus,,,,native,SU (2017),,new 2018,observed,,,,,,2018-05-28,Scott Gilmore,iNat:12913440,,228178,ART
Pissodes radiatae,"Hopkins, 1911",,Monterey pine weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Molytinae,Pissodini,Pissodes,radiatae,,,,native,SU (2017),,new 2018,observed,,,,,,2018-05-28,Scott Gilmore,iNat:12913441,,345154,ART
Rhinocyllus conicus,,,nodding thistle receptacle weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Lixinae,Lixini,Rhinocyllus,conicus,,,,,,,new 2021,observed,,,,,,2021-06-26,Kevin Toomer,iNat:84574932,,229899,ART
Rhyncolus sp.,,,weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Cossoninae,Rhyncolini,Rhyncolus,,,,,,,,new 2017,observed,2017-05-27,Joel Gibson,RBCM,ENT017-002302,,2016-06-23,Andrew Simon,iNat:3512976,,211714,ART
Sciaphilus asperatus,"(Bonsdorff, 1785)",,weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Sciaphilini,Sciaphilus,asperatus,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-06-23,Andrew Simon,iNat:3516432,,200015,ART
Sciopithes obscurus,,,obscure root weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Otiorhynchini,Sciopithes,obscurus,,,,,,,new 2019,observed,,,,,,2019-05-03,Scott Gilmore,iNat:24732966,,366563,ART
Steremnius carinatus,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Molytinae,Molytini,Steremnius,carinatus,,,,,,,new 2023,observed,,,,,,2023-05-04,Kevin Toomer,iNat:159725905,,361532,ART
Sthereus horridus,,,weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Molytinae,Molytini,Sthereus,horridus,,,,,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,iNat:26071998,,361533,ART
Strophosoma melanogrammum,"(Forster, 1771)",,weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Brachyderini,Strophosoma,melanogrammum,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6203491,,231837,ART
Anthrenus verbasci,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Dermestidae,Megatominae,Anthrenini,Anthrenus,verbasci,,,,,,,new 2023,observed,2023-05-27,Chris G. Ratzlaff,CGR,CREC-12262,,2023-04-25,Kendall McLaughlin,iNat:156581653,,120113,ART
Acilius abbreviatus,"Aubé, 1838",,predatory aquatic beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Dytiscinae,Aciliini,Acilius,abbreviatus,,,,native,SNR,,reported,unobserved,1987-03-29,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-02044,,,,,,212321,ART
Agabus anthracinus,"Mannerheim, 1852",,predatory aquatic beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Agabinae,Agabini,Agabus,anthracinus,,,,native,SNR,,reported,unobserved,1984-09-01,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-02395,,,,,,212593,ART
Colymbetes densus,"LeConte, 1959",,predatory aquatic beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Colymbetinae,Colymbetini,Colymbetes,densus,,,,native,SNR,,reported,unobserved,?,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-24007,,,,,,217479,ART
Desmopachria convexa,"(Aube, 1838)",,predatory aquatic beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Hydroporinae,Hyphydrini,Desmopachria,convexa,,,,native,SNR,,reported,unobserved,1984-09-02,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-24015,,,,,,218285,ART
Dytiscus marginicollis,,,giant green water beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Dytiscinae,Dytiscini,Dytiscus,marginicollis,,,,,,,new 2020,observed,,,,,,2020-12-20,Christian Adler,iNat:66860687,,218855,ART
