Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Protitame subalbaria,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Cassymini,Protitame,subalbaria,,,,,,,new 2023,observed,,,,,,2023-05-25,Kevin Toomer,iNat:163641576,,202578,ART,accepted,202578,Protitame subalbaria,Protitame subalbaria,Protitame subalbaria
Protoboarmia porcelaria,"Guenée, 1857",,porcelain gray,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Boarmiini,Protoboarmia,porcelaria,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-05-19,Andrew Simon,iNat:12631563,,143867,ART,accepted,143867,Protoboarmia porcelaria,Protoboarmia porcelaria,Protoboarmia porcelaria
Rheumaptera meadii,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Rheumapterini,Rheumaptera,meadii,,,,native,S4S5 (2017),,confirmed,observed,1995-07-19,Jon Shepard & Sigrid Shepard,RBCM,ENT996-004443,,2016-05-13,Andrew Simon,iNat:3329701,reported as Coryphista meadii,1378524,ART,accepted,1378524,Rheumaptera meadii,Rheumaptera meadii,Rheumaptera meadii
Rheumaptera undulata,"Linnaeus, 1758",,scallop shell moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Rheumapterini,Hydria,undulata,,,,native,S4S5 (2017),,reported,unobserved,1995-07-19,Jon Shepard & Sigrid Shepard,RBCM,ENT996-004375,,,,,,229898,ART,unaccepted,447509,Hydria undulata,Rheumaptera undulata,
Sabulodes aegrotata,"Guenée, 1858",,omnivorous looper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Sabulodes,aegrotata,,,,unlisted,unlisted,,new 2018,observed,,,,,,2018-05-09,Kevin Toomer,iNat:12309058,,55467,ART,accepted,55467,Sabulodes aegrotata,Sabulodes aegrotata,Sabulodes aegrotata
Sabulodes packardata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Sabulodes,packardata,,,,,,,new 2019,observed,,,,,,2019-09-02,Kevin Toomer,iNat:31996646,,1378554,ART,accepted,1378554,Sabulodes packardata,Sabulodes packardata,Sabulodes packardata
Sabulodes venata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Sabulodes,venata,,,,,,,new 2019,observed,,,,,,2019-07-26,Kevin Toomer,iNat:29609097,,1378553,ART,accepted,1378553,Sabulodes venata,Sabulodes venata,Sabulodes venata
Scopula junctaria,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,Scopulini,Scopula,junctaria,,,,,,,new 2023,observed,,,,,,2023-06-30,Kevin Toomer,iNat:170342014,,143107,ART,accepted,143107,Scopula junctaria,Scopula junctaria,Scopula junctaria
Selenia alciphearia,,,brown-tipped thorn,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Ennomini,Selenia,alciphearia,,,,,,,new 2021,observed,,,,,,2021-04-15,Kevin Toomer,iNat:74083822,,230771,ART,accepted,230771,Selenia alciphearia,Selenia alciphearia,Selenia alciphearia
Sicya macularia,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Ennomini,Sicya,macularia,,,,,,,new 2023,observed,,,,,,2023-06-30,Kevin Toomer,iNat:170476772,,230882,ART,accepted,230882,Sicya macularia,Sicya macularia,Sicya macularia
Spargania magnoliata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Ennadini,Spargania,magnoliata,,,,,,,new 2023,observed,,,,,,2023-06-17,Kevin Toomer,iNat:167871831,,231256,ART,accepted,231256,Spargania magnoliata,Spargania magnoliata,Spargania magnoliata
Spodolepis danbyi,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Spodolepis,danbyi,,,,,,,new 2020,observed,,,,,,2020-04-27,Kevin Toomer,iNat:44315680,,452733,ART,accepted,452733,Spodolepis danbyi,Spodolepis danbyi,Spodolepis danbyi
Stamnoctenis pearsalli,"Swett, 1914",,geometrid moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Stamnodini,Stamnoctenis,pearsalli,,,,native,S3S5 (2017),,confirmed,observed,1995-07-19,Jon Shepard & Sigrid Shepard,RBCM,ENT996-004652,,2018-07-05,Kevin Toomer,iNat:14091533,,452688,ART,accepted,452688,Stamnoctenis pearsalli,Stamnoctenis pearsalli,Stamnoctenis pearsalli
Stenoporpia excelsaria,"Strecker, 1899",,geometrid moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Boarmiini,Stenoporpia,excelsaria,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-07-04,Kevin Toomer,iNat:14061262,,452659,ART,accepted,452659,Stenoporpia excelsaria,Stenoporpia excelsaria,Stenoporpia excelsaria
Stenoporpia pulmonaria,"Grote, 1881",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Boarmiini,Stenoporpia,pulmonaria,,,,native,,,new 2018,observed,,,,,,2018-08-21,Kevin Toomer,iNat:16138871,,231577,ART,accepted,231577,Stenoporpia pulmonaria,Stenoporpia pulmonaria,Stenoporpia pulmonaria
Tetracis cervinaria,"Packard, 1871",,geometrid moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Ennomini,Tetracis,cervinaria,,,,native,S4S5 (2017),,confirmed,observed,1995-05-15,Jon Shepard,RBCM,ENT996-004138,,2017-05-26,Alexander J. Wright,iNat:6410760,,232396,ART,accepted,232396,Tetracis cervinaria,Tetracis cervinaria,Tetracis cervinaria
Tetracis jubararia,"Hulst, 1886",,October thorn,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Ennomini,Tetracis,jubararia,,,,native,S4S5 (2017),,new 2017,observed,,,,,,2017-09-09,Marty Moser,iNat:8285269,,232399,ART,accepted,232399,Tetracis jubararia,Tetracis jubararia,Tetracis jubararia
Tetracis pallulata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Ennomini,Tetracis,pallulata,,,,,,,new 2023,observed,,,,,,2023-09-08,Kevin Toomer,iNat:182505633,,232400,ART,accepted,232400,Tetracis pallulata,Tetracis pallulata,Tetracis pallulata
Thallophaga hyperborea,"Hulst, 1900",,geometrid moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,Diptychini,Thallophaga,hyperborea,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-04-06,Kevin Toomer,iNat:10702869,,232458,ART,accepted,232458,Thallophaga hyperborea,Thallophaga hyperborea,Thallophaga hyperborea
Triphosa haesitata,"Guenée, 1858",,tissue moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Rheumapterini,Triphosa,haesitata,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-04-10,Kevin Toomer,iNat:10789291,,233010,ART,accepted,233010,Triphosa haesitata,Triphosa haesitata,Triphosa haesitata
Venusia cambrica,"Curtis, 1839",,welsh wave moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Asthenini,Venusia,cambrica,,,,native,S4S5 (2017),,reported,unobserved,1995-07-19,Jon Shepard & Sigrid Shepard,RBCM,ENT996-004880,,,,,,233423,ART,accepted,233423,Venusia cambrica,Venusia cambrica,
Venusia duodecemlineata,"Packard, 1873",,geometrid moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,,,Nomenia,duodecemlineata,,,,native,SNR (2017),,confirmed,observed,1995-05-14,Jon Shepard,RBCM,ENT996-004901,,2020-04-09,Kevin Toomer,iNat:41791086,,344290,ART,unaccepted,1466818,Nomenia duodecemlineata,Venusia duodecemlineata,Nomenia duodecemlineata
Venusia pearsalli,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Asthenini,Venusia,pearsalli,,,,,,,new 2018,observed,,,,,,2018-05-19,Scott Gilmore,iNat:13016716,,233426,ART,accepted,233426,Venusia pearsalli,Venusia pearsalli,Venusia pearsalli
Xanthorhoe decoloraria,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,decoloraria,,,,,,,new 2023,observed,,,,,,2023-08-16,Kevin Toomer,iNat:178735430,,233739,ART,accepted,233739,Xanthorhoe decoloraria,Xanthorhoe decoloraria,Xanthorhoe decoloraria
Xanthorhoe defensaria,"Guenée, 1858",,geometrid moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,defensaria,,,,native,S4S5 (2017),,confirmed,observed,1995-07-19,Jon Shepard & Sigrid Shepard,RBCM,ENT996-004805,,2016-07-21,Andrew Simon,iNat:3719903,,205881,ART,accepted,205881,Xanthorhoe defensaria,Xanthorhoe defensaria,Xanthorhoe defensaria
Xanthorhoe labradorensis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,labradorensis,,,,,,,new 2023,observed,,,,,,2023-07-31,Kevin Toomer,iNat:176139983,,81692,ART,accepted,81692,Xanthorhoe labradorensis,Xanthorhoe labradorensis,Xanthorhoe labradorensis
Diploschizia impigritella,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Yponomeutoidea,Glyphipterigidae,Glyphipteriginae,,Diploschizia,impigritella,,,,,,,new 2023,observed,,,,,,2023-05-08,Terry M,iNat:161014852,,218536,ART,accepted,218536,Diploschizia impigritella,Diploschizia impigritella,Diploschizia impigritella
Caloptilia sp.,,,leaf miner moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Gracillariinae,,Caloptilia,,,,,,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6223431,,174559,ART,accepted,174559,Caloptilia,Caloptilia,Caloptilia
Cameraria gaultheriella,"Walsingham, 1889",,leaf miner moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Lithocolletinae,,Cameraria,gaultheriella,,,,native,SNR (2017),,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,iNat:6206267,,477825,ART,accepted,477825,Cameraria gaultheriella,Cameraria gaultheriella,Cameraria gaultheriella
Marmara arbutiella,"Busck, 1904",,madrone skin miner,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Marmarinae,,Marmara,arbutiella,,,,native,SNR (2017),,new 2016,observed,2023-05-27,Libby and Rick Avis,Bioblitz 2023,,,2016-08-14,Andrew Simon,iNat:3910129,,177160,ART,accepted,177160,Marmara arbutiella,Marmara arbutiella,Marmara arbutiella
Marmara sp. nov.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Marmarinae,,Marmara,,,,,,,,new 2022,observed,,,,,,2022-03-26,Liam Ragan,iNat:109623167,,177158,ART,accepted,177158,Marmara,Marmara,Marmara
Phyllocnistis populiella,,,aspen serpentine leafminer moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Phyllocnistinae,,Phyllocnistis,populiella,,,,,,,new 2020,observed,,,,,,2020-06-01,Lauren Magner,iNat:48205023,,180712,ART,accepted,180712,Phyllocnistis populiella,Phyllocnistis populiella,Phyllocnistis populiella
Phyllocnistis sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Phyllocnistinae,,Phyllocnistis,,,,,,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,iNat:24677876,,178467,ART,accepted,178467,Phyllocnistis,Phyllocnistis,Phyllocnistis
Phyllonorycter sp.,,,leaf miner moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Lithocolletinae,,Phyllonorycter,,,,,,,,new 2017,observed,,,,,,2017-05-14,Scott Gilmore,iNat:6225229,,61354,ART,accepted,61354,Phyllonorycter,Phyllonorycter,Phyllonorycter
Erynnis propertius,"Scudder & Burgess, 1870",,propertius duskywing,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Hesperiidae,Pyrginae,Erynnini,Erynnis,propertius,,,,native,S2 (2013),,confirmed,observed,1995-05-14,Jon Shepard,RBCM,ENT996-002097,,2017-05-13,Scott Gilmore,iNat:6217213,,59187,ART,accepted,59187,Erynnis propertius,Erynnis propertius,Erynnis propertius
Ochlodes sylvanoides,"Boisduval, 1852",,woodland skipper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Hesperiidae,Hesperiinae,Hesperiini,Ochlodes,sylvanoides,,,,native,S5 (2013),,new 2014,observed,,,,,,2014-08-10,Ian Guthrie,iNat:32899909,,59194,ART,accepted,59194,Ochlodes sylvanoides,Ochlodes sylvanoides,Ochlodes sylvanoides
Malacosoma californica,"Packard, 1864",,western tent caterpillar moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,californica,,,,native,,,new 2008,observed,2023-05-26,Libby and Rick Avis,Bioblitz 2023,,,2008-07-12,Ian Guthrie,iNat:32917933,,359294,ART,accepted,359294,Malacosoma californica,Malacosoma californica,Malacosoma californica
Phyllodesma americana,"Harris, 1841",,American lappet moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Gastropachini,Phyllodesma,americana,,,,native,S4S5 (2017),,new 2013,observed,2023-05-26,Libby and Rick Avis,Bioblitz 2023,,,2013-05-27,Ian Guthrie,iNat:32917932,,201281,ART,accepted,201281,Phyllodesma americana,Phyllodesma americana,Phyllodesma americana
Tolype dayi,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Poecilocampinae,,Tolype,dayi,,,,,,,new 2018,observed,,,,,,2018-08-17,Andrew Simon,iNat:15604515,,453510,ART,accepted,453510,Tolype dayi,Tolype dayi,Tolype dayi
Tolype distincta,,,snout moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Poecilocampinae,,Tolype,distincta,,,,native,,,new 2017,observed,,,,,,2017-09-09,Marty Moser,iNat:8285224,,209785,ART,accepted,209785,Tolype distincta,Tolype distincta,Tolype distincta
Tortricidia testacea,,,early button slug moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Zygaenoidea,Limacodidae,Limacodinae,,Tortricidia,testacea,,,,,,,new 2020,observed,,,,,,2020-07-27,Kevin Toomer,iNat:54568664,,232759,ART,accepted,232759,Tortricidia testacea,Tortricidia testacea,Tortricidia testacea
Callophrys augustinus,"Westwood, 1852",,brown elfin,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,Callophrys,augustinus,,,,native,S5 (2013),,new 2018,observed,,,,,,2018-05-13,Andrew Simon,iNat:12474372,,58543,ART,accepted,58543,Callophrys augustinus,Callophrys augustinus,Callophrys augustinus
Callophrys gryneus plicataria,"K. Johnson, 1976",,cedar hairstreak,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,Callophrys,gryneus,,plicataria,,native,S4 (2013),,confirmed,observed,1995-05-14,Jon Shepard,RBCM,ENT996-002116,,2015-05-28,Andrew Simon,iNat:1563736,reported as Callophrys nelsoni plicataria,234704,ART,accepted,234704,Callophrys gryneus plicataria,Callophrys gryneus plicataria,Callophrys gryneus plicataria
Callophrys mossii mossii,"Billberg, 1820",,moss’ elfin,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,Callophrys,mossii,,mossii,,native,S2S3 (2013),,reported,unobserved,1981-04-17,Gerald Straley,RBCM,ENT991-131299,,,,,,122369,ART,accepted,122369,Callophrys mossii mossii,Callophrys mossii mossii,
Celastrina echo,"W.H. Edwards, 1864",,echo azure,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,echo,,,,native,S5 (2013),,new 2017,observed,2023-05-27,Libby and Rick Avis,Bioblitz 2023,,,2017-05-14,Scott Gilmore,iNat:6223716,,52484,ART,accepted,52484,Celastrina echo,Celastrina echo,Celastrina echo
Strymon melinus,"Hübner, 1818",,grey hairstreak,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Theclinae,Eumaeini,Strymon,melinus,,,,native,S5 (2013),,new 2018,observed,,,,,,2018-07-12,Andrew Simon,iNat:14300197,,50931,ART,accepted,50931,Strymon melinus,Strymon melinus,Strymon melinus
Abrostola urentis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Abrostolini,Abrostola,urentis,,,,,,,new 2023,observed,,,,,,2023-08-03,Kevin Toomer,iNat:176451621,,212190,ART,accepted,212190,Abrostola urentis,Abrostola urentis,Abrostola urentis
Acronicta dactylina,"Grote, 1874",,fingered dagger moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Acronictinae,,Acronicta,insita,,,,native,,,reported,unobserved,1995-07-18,Jon Shepard,Private Collection?,XXX,,,,,,1063932,ART,unaccepted,1063932,Acronicta insita,Acronicta insita,
Acronicta insita,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Acronictinae,,Acronicta,insita,,,,,,,new 2021,observed,,,,,,2021-10-03,Chaynna Jane Hoffman ,iNat:97254511,,1063932,ART,accepted,1063932,Acronicta insita,Acronicta insita,Acronicta insita
Acronicta radcliffei,"Harvey, 1875",,Radcliffe's dagger moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Acronictinae,,Acronicta,radcliffei,,,,native,S4S5 (2017),,new 2016,observed,,,,,,2016-07-29,Kristian Sigvardsen,iNat:3776457,,212450,ART,accepted,212450,Acronicta radcliffei,Acronicta radcliffei,Acronicta radcliffei
Adelphagrotis indeterminata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Adelphagrotis,indeterminata,,,,,,,new 2023,observed,,,,,,2023-08-13,Kevin Toomer,iNat:178420111,,212505,ART,accepted,212505,Adelphagrotis indeterminata,Adelphagrotis indeterminata,Adelphagrotis indeterminata
Agrochola lota,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Agrochola,lota,,,,,,,new 2022,observed,,,,,,2022-10-29,Kevin Toomer,iNat:140397826,,212855,ART,accepted,212855,Agrochola lota,Agrochola lota,Agrochola lota
Agrotis ipsilon,"Hufnagel, 1766",,ipsilon dart,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Agrotis,ipsilon,,,,migrant,,,new 2018,observed,,,,,,2018-08-04,Kevin Toomer,iNat:15135982,,126276,ART,accepted,126276,Agrotis ipsilon,Agrotis ipsilon,Agrotis ipsilon
Agrotis vancouverensis,"Grote, 1873",,Vancouver dart moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Agrotis,vancouverensis,,,,native,S4S5 (2017),,new 2017,observed,,,,,,2017-05-27,Libby Avis,iNat:6460242,,212878,ART,accepted,212878,Agrotis vancouverensis,Agrotis vancouverensis,Agrotis vancouverensis
Amphipyra pyramidoides,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Amphipyrinae,Amphipyrini,Amphipyra,pyramidoides,,,,,,,new 2023,observed,,,,,,2023-10-13,Kevin Toomer,iNat:187384671,,119340,ART,accepted,119340,Amphipyra pyramidoides,Amphipyra pyramidoides,Amphipyra pyramidoides
Apamea amputatrix,"Fitch, 1857",,yellow-headed cutworm moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Apamea,amputatrix,,,,native,S4S5 (2017),,new 2016,observed,,,,,,2016-07-24,Cody Clayton,iNat:3742290,,213826,ART,accepted,213826,Apamea amputatrix,Apamea amputatrix,Apamea amputatrix
Apamea cf. scoparia,"Mikkola, Mustelin & Lafontaine, 2000",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Apamea,scoparia,,,,native,,,new 2019,observed,,,,,,2019-07-26,Kevin Toomer,iNat:29582370,,213856,ART,unknown,,,Apamea scoparia,Apamea
Apamea devastator,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Apamea,devastator,,,,,,,new 2023,observed,,,,,,2023-07-11,bugsfan,iNat:172609278,,213838,ART,accepted,213838,Apamea devastator,Apamea devastator,Apamea devastator
Apamea unanimis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Apamea,unanimis,,,,,,,new 2023,observed,2023-05-26,Libby and Rick Avis,Bioblitz 2023,,,2023-05-26,Libby and Rick Avis,iNat:164741001,,1330068,ART,accepted,213861,Apamea unanimis,Apamea unanimis,Apamea unanimis
Aseptis binotata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Aseptis,binotata,,,,,,,new 2023,observed,,,,,,2023-07-12,bugsfan,iNat:172610212,,214381,ART,accepted,214381,Aseptis binotata,Aseptis binotata,Aseptis binotata
Autographa californica,"Speyer, 1875",,alfalfa looper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Autographa,californica,,,,native,S4S5 (2017),,new 2017,observed,,,,,,2017-05-28,Libby Avis,iNat:6460461,,121823,ART,accepted,121823,Autographa californica,Autographa californica,Autographa californica
Autographa corusca,"Strecker, 1885",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Autographa,corusca,,,,native,,,new 2010,observed,,,,,,2010-08-27,Ian Guthrie,iNat:33016413,,362247,ART,accepted,362247,Autographa corusca,Autographa corusca,Autographa corusca
Behrensia conchiformis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Oncocnemidinae,,Behrensia,conchiformis,,,,,,,new 2020,observed,,,,,,2020-04-16,Kevin Toomer,iNat:42432326,,347233,ART,accepted,347233,Behrensia conchiformis,Behrensia conchiformis,Behrensia conchiformis
Caradrina montana,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Caradrinini,Caradrina,montana,,,,,,,new 2023,observed,,,,,,2023-07-31,Kevin Toomer,iNat:175938774,,216095,ART,accepted,216095,Caradrina montana,Caradrina montana,Caradrina montana
Cerastis enigmatica,,,enigmatic dart,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Cerastis,enigmatica,,,,,,,new 2021,observed,,,,,,2021-04-05,Andrew Simon,iNat:73066481,,348691,ART,accepted,348691,Cerastis enigmatica,Cerastis enigmatica,Cerastis enigmatica
Cosmia praeacuta,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Cosmia,praeacuta,,,,,,,new 2022,observed,,,,,,2022-08-06,Kevin Toomer,iNat:129722797,,217639,ART,accepted,217639,Cosmia praeacuta,Cosmia praeacuta,Cosmia praeacuta
Diarsia esurialis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Diarsia,esurialis,,,,,,,new 2023,observed,,,,,,2023-06-21,Kevin Toomer,iNat:168709486,,218325,ART,accepted,218325,Diarsia esurialis,Diarsia esurialis,Diarsia esurialis
Egira crucialis,"Harvey, 1875",,cutworm moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Egira,crucialis,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-04-06,Kevin Toomer,iNat:10686581,,345709,ART,accepted,345709,Egira crucialis,Egira crucialis,Egira crucialis
Egira curialis,,,citrus cutworm,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Egira,curialis,,,,,,,new 2019,observed,,,,,,2019-04-03,Kevin Toomer,iNat:21997333,,218899,ART,accepted,218899,Egira curialis,Egira curialis,Egira curialis
