"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","iNatID"
4137681136,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165850247","Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum juniperinum","","SPECIES","Polytrichum juniperinum Hedw.","Polytrichum juniperinum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.85983,-123.355226,,,,,,,2023-06-04 20:14:11,4,6,2023,2683092,2683092,"HUMAN_OBSERVATION","iNaturalist","Observations","165850247","","Andrew Simon",2023-06-06 07:39:27,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:54:51.037,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165850247
4137679106,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167756393","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis macularius","","SPECIES","Actitis macularius (Linnaeus, 1766)","Actitis macularius","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.9418,-123.5015,,,,,,,2023-05-27 12:31:00,27,5,2023,2481798,2481798,"HUMAN_OBSERVATION","iNaturalist","Observations","167756393","","Libby & Rick Avis",2023-06-16 20:03:37,"CC_BY_NC_4_0","Libby & Rick Avis","Libby & Rick Avis","","",2023-09-21 14:56:56.545,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",167756393
4137676857,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165063213","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza maculata","","SPECIES","Corallorhiza maculata Raf.","Corallorhiza maculata","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.942822,-123.512162,12,,,,,,2023-05-27 15:14:46,27,5,2023,2797273,2797273,"HUMAN_OBSERVATION","iNaturalist","Observations","165063213","","Zeke Gilmore",2023-06-02 00:34:18,"CC_BY_NC_4_0","Zeke Gilmore","Zeke Gilmore","","",2023-09-21 14:54:01.998,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165063213
4137672989,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166529368","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Arbutus","Arbutus menziesii","","SPECIES","Arbutus menziesii Pursh","Arbutus menziesii","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.927875,-123.468076,15,,,,,,2023-05-27 10:52:00,27,5,2023,2882802,2882802,"HUMAN_OBSERVATION","iNaturalist","Observations","166529368","","Darren Kirby",2023-06-10 03:55:54,"CC_BY_4_0","Darren Kirby","Darren Kirby","","",2023-09-21 14:54:50.034,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166529368
4137664898,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167989084","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum","","SPECIES","Polystichum munitum (Kaulf.) C.Presl","Polystichum munitum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.899689,-123.346233,,,,,,,2023-06-17 12:57:28,17,6,2023,2651122,2651122,"HUMAN_OBSERVATION","iNaturalist","Observations","167989084","","heather-magpie",2023-06-17 23:58:17,"CC_BY_NC_4_0","heather-magpie","heather-magpie","","",2023-09-21 15:08:25.74,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",167989084
4137663795,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/151011367","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer macrophyllum","","SPECIES","Acer macrophyllum Pursh","Acer macrophyllum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.900575,-123.342178,6,,,,,,2023-03-12 11:21:47,12,3,2023,3189835,3189835,"HUMAN_OBSERVATION","iNaturalist","Observations","151011367","","ariawillis",2023-03-13 05:12:35,"CC_BY_NC_4_0","ariawillis","ariawillis","","",2023-09-21 16:18:34.208,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",151011367
4137656963,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165379343","Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex","Ilex aquifolium","","SPECIES","Ilex aquifolium L.","Ilex aquifolium","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.965551,-123.531588,49663,,,,,,2023-06-03 09:44:30,3,6,2023,5414222,5414222,"HUMAN_OBSERVATION","iNaturalist","Observations","165379343","","martinepaulin",2023-06-03 20:50:49,"CC_BY_NC_4_0","martinepaulin","martinepaulin","","",2023-09-21 14:54:06.29,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165379343
4137656885,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164077196","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Serpula","Serpula columbiana","","SPECIES","Serpula columbiana Johnson, 1901","Serpula columbiana","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.942945,-123.507675,4,,,,,,2023-05-27 14:22:01,27,5,2023,5199548,5199548,"HUMAN_OBSERVATION","iNaturalist","Observations","164077196","","isaacbibb",2023-05-27 21:24:00,"CC_BY_NC_4_0","isaacbibb","isaacbibb","","",2023-09-21 15:07:13.116,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",164077196
4137650087,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165232752","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Progne","Progne subis","","SPECIES","Progne subis (Linnaeus, 1758)","Progne subis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.892423,-123.391844,8,,,,,,2023-05-26,26,5,2023,2489129,2489129,"HUMAN_OBSERVATION","iNaturalist","Observations","165232752","","Zeke Gilmore",2023-06-03 01:25:38,"CC_BY_NC_4_0","Zeke Gilmore","Zeke Gilmore","","",2023-09-21 16:26:29.155,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165232752
4137641976,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165845059","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Nucella","Nucella lamellosa","","SPECIES","Nucella lamellosa (Gmelin, 1791)","Nucella lamellosa","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.900187,-123.408354,,,,,,,2023-06-04 12:52:49,4,6,2023,5193451,5193451,"HUMAN_OBSERVATION","iNaturalist","Observations","165845059","","Jackson W.F. Chu",2023-06-06 16:10:44,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:54:31.123,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165845059
4137626510,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164097807","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Metacarcinus","Metacarcinus gracilis","","SPECIES","Metacarcinus gracilis (Dana, 1852)","Metacarcinus gracilis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.900013,-123.40679,9,,,,,,2023-05-27 16:11:29,27,5,2023,5863761,5863761,"HUMAN_OBSERVATION","iNaturalist","Observations","164097807","","angeleen",2023-05-27 23:12:32,"CC_BY_NC_4_0","angeleen","angeleen","","",2023-09-21 16:25:24.819,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",164097807
4137622032,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165840801","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus effusus","","SPECIES","Juncus effusus L.","Juncus effusus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.889092,-123.383759,,,,,,,2023-06-04 12:14:07,4,6,2023,2701311,2701311,"HUMAN_OBSERVATION","iNaturalist","Observations","165840801","","Andrew Simon",2023-06-06 03:31:46,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:55:03.494,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165840801
4137618056,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165549805","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cytisus","Cytisus scoparius","","SPECIES","Cytisus scoparius (L.) Link","Cytisus scoparius","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.892786,-123.415204,,,,,,,2023-06-02 12:52:02,2,6,2023,5354656,5354656,"HUMAN_OBSERVATION","iNaturalist","Observations","165549805","","Andrew Simon",2023-06-05 20:05:45,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 16:35:52.224,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165549805
4137616610,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/151669544","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Metacarcinus","Metacarcinus magister","","SPECIES","Metacarcinus magister (Dana, 1852)","Metacarcinus magister","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.898498,-123.40802,5,,,,,,2023-03-19 16:12:09,19,3,2023,5863764,5863764,"HUMAN_OBSERVATION","iNaturalist","Observations","151669544","","athieffry",2023-05-05 20:58:28,"CC_BY_NC_4_0","athieffry","athieffry","","",2023-09-21 16:19:56.002,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",151669544
4137611760,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165069082","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","Littorina sitkana","","SPECIES","Littorina sitkana R.A.Philippi, 1846","Littorina sitkana","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.94995,-123.487312,18,,,,,,2023-05-27 11:05:17,27,5,2023,2301064,2301064,"HUMAN_OBSERVATION","iNaturalist","Observations","165069082","","Scott Gilmore",2023-06-02 19:41:48,"CC_BY_NC_4_0","Zeke Gilmore","Zeke Gilmore","","",2023-09-21 16:26:07.461,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165069082
4137606730,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164907426","Animalia","Arthropoda","Insecta","Hymenoptera","Cynipidae","Diplolepis","Diplolepis polita","","SPECIES","Diplolepis polita","Diplolepis polita","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.954278,-123.523675,4,,,,,,2023-05-31 13:46:06,31,5,2023,10264588,10264588,"HUMAN_OBSERVATION","iNaturalist","Observations","164907426","","Nathan Earley",2023-06-09 18:01:52,"CC_BY_NC_4_0","KGW","KGW","","",2023-09-21 14:54:00.862,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",164907426
4137606190,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166429945","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.897062,-123.405272,3,,,,,,2023-06-08 21:27:36,8,6,2023,3120060,3120060,"HUMAN_OBSERVATION","iNaturalist","Observations","166429945","","dshrimpz",2023-06-09 16:03:17,"CC_BY_NC_4_0","dshrimpz","dshrimpz","","",2023-09-21 15:08:46.554,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166429945
4137573053,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165551038","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Saxidomus","Saxidomus gigantea","","SPECIES","Saxidomus gigantea (Deshayes, 1839)","Saxidomus gigantea","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.892752,-123.41622,,,,,,,2023-06-02 12:56:33,2,6,2023,2287849,2287849,"HUMAN_OBSERVATION","iNaturalist","Observations","165551038","","Andrew Simon",2023-06-28 03:16:46,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:54:07.884,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165551038
4137573050,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165530644","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon denticulatus","","SPECIES","Acmispon denticulatus (Drew) D.D.Sokoloff","Acmispon denticulatus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.892482,-123.415563,,,,,,,2023-06-02 12:45:16,2,6,2023,2975805,2975805,"HUMAN_OBSERVATION","iNaturalist","Observations","165530644","","Andrew Simon",2023-06-05 20:00:47,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:54:06.766,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165530644
4137572147,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165846734","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus","","","GENUS","Mytilus Linnaeus, 1758","Mytilus edulis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.900101,-123.408029,,,,,,,2023-06-04 13:04:19,4,6,2023,2285679,,"HUMAN_OBSERVATION","iNaturalist","Observations","165846734","","Jackson W.F. Chu",2023-06-06 16:35:39,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:55:00.262,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED",165846734
4137570069,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164091081","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Turritis","Turritis glabra","","SPECIES","Turritis glabra L.","Turritis glabra","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.944267,-123.517478,4,,,,,,2023-05-27 10:10:52,27,5,2023,5376000,5376000,"HUMAN_OBSERVATION","iNaturalist","Observations","164091081","","isaacbibb",2023-05-27 22:35:22,"CC_BY_NC_4_0","isaacbibb","isaacbibb","","",2023-09-21 16:25:31.424,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",164091081
4137568126,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165846614","Animalia","Mollusca","Gastropoda","","Lottiidae","Lottia","Lottia pelta","","SPECIES","Lottia pelta (Rathke, 1833)","Lottia pelta","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.900237,-123.408285,,,,,,,2023-06-04 13:00:55,4,6,2023,2297854,2297854,"HUMAN_OBSERVATION","iNaturalist","Observations","165846614","","Andrew Simon",2023-06-28 03:04:16,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:54:20.833,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165846614
4134193432,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167116046","Animalia","Arthropoda","Diplopoda","Polydesmida","Xystodesmidae","Harpaphe","Harpaphe haydeniana","","SPECIES","Harpaphe haydeniana (Wood, 1864)","Harpaphe haydeniana","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.004563,-123.572167,1397,,,,,,2023-06-11 17:38:17,11,6,2023,4303100,4303100,"HUMAN_OBSERVATION","iNaturalist","Observations","167116046","","derek_k",2023-06-13 00:49:24,"CC_BY_NC_4_0","derek_k","derek_k","","",2023-09-21 14:55:45.803,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",167116046
4134100835,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166529407","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys","","SPECIES","Zonotrichia leucophrys (J.R.Forster, 1772)","Zonotrichia leucophrys","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.867477,-123.339164,218,,,,,,2023-05-27 15:09:00,27,5,2023,5231132,5231132,"HUMAN_OBSERVATION","iNaturalist","Observations","166529407","","Darren Kirby",2023-06-10 03:55:59,"CC_BY_4_0","Darren Kirby","Darren Kirby","","",2023-09-21 16:24:17.392,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166529407
4134061617,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166458318","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus vancouverensis","vancouverensis","SUBSPECIES","Bombus vancouverensis vancouverensis","Bombus vancouverensis vancouverensis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.929729,-123.467819,234,,,,,,2023-05-27 09:39:00,27,5,2023,10696327,9179989,"HUMAN_OBSERVATION","iNaturalist","Observations","166458318","","beespeaker",2023-06-09 18:59:37,"CC_BY_NC_4_0","beespeaker","beespeaker","","",2023-09-21 16:26:25.248,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166458318
4134051837,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166529409","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.867477,-123.339164,218,,,,,,2023-05-27 15:16:00,27,5,2023,3033169,3033169,"HUMAN_OBSERVATION","iNaturalist","Observations","166529409","","Darren Kirby",2023-06-10 03:56:00,"CC_BY_4_0","Darren Kirby","Darren Kirby","","",2023-09-21 16:23:42.563,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166529409
4134045702,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166656774","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Evasterias","Evasterias troschelii","","SPECIES","Evasterias troschelii (Stimpson, 1862)","Evasterias troschelii","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.939875,-123.505421,220,,,,,,2023-05-27 14:17:00,27,5,2023,4305407,4305407,"HUMAN_OBSERVATION","iNaturalist","Observations","166656774","","don_juan_de_fuca",2023-06-10 19:56:28,"CC_BY_NC_4_0","don_juan_de_fuca","don_juan_de_fuca","","",2023-09-21 14:56:21.398,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166656774
4134034615,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166529403","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus","","SPECIES","Pipilo maculatus Swainson, 1827","Pipilo maculatus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.867477,-123.339164,218,,,,,,2023-05-27 15:08:00,27,5,2023,9709230,9709230,"HUMAN_OBSERVATION","iNaturalist","Observations","166529403","","Darren Kirby",2023-06-10 03:55:59,"CC_BY_4_0","Darren Kirby","Darren Kirby","","",2023-09-21 16:23:42.533,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166529403
4134031113,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166655235","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium farcimen","","SPECIES","Metridium farcimen (Brandt, 1835)","Metridium farcimen","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.929919,-123.498649,9077,,,,,,2023-05-27 09:53:00,27,5,2023,5183968,5183968,"HUMAN_OBSERVATION","iNaturalist","Observations","166655235","","don_juan_de_fuca",2023-06-10 19:48:59,"CC_BY_NC_4_0","don_juan_de_fuca","don_juan_de_fuca","","",2023-09-21 14:54:42.314,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166655235
4134030817,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166512972","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Anax","Anax junius","","SPECIES","Anax junius (Drury, 1773)","Anax junius","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.931414,-123.476914,,,,,,,2023-06-09 12:54:42,9,6,2023,5051741,5051741,"HUMAN_OBSERVATION","iNaturalist","Observations","166512972","","Kendall McLaughlin",2023-06-10 01:21:59,"CC_BY_NC_4_0","Kendall McLaughlin","Kendall McLaughlin","","",2023-09-21 14:54:38.853,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166512972
4134019869,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166656646","Animalia","Echinodermata","Crinoidea","Comatulida","Antedonidae","Florometra","Florometra serratissima","","SPECIES","Florometra serratissima (AH Clark, 1907)","Florometra serratissima","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.929919,-123.498649,9077,,,,,,2023-05-27 10:12:00,27,5,2023,2274589,2274589,"HUMAN_OBSERVATION","iNaturalist","Observations","166656646","","don_juan_de_fuca",2023-06-10 19:55:47,"CC_BY_NC_4_0","don_juan_de_fuca","don_juan_de_fuca","","",2023-09-21 14:54:57.739,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166656646
4134016546,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166521868","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza maculata","","SPECIES","Corallorhiza maculata Raf.","Corallorhiza maculata","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.915783,-123.425462,4,,,,,,2023-06-09 15:44:41,9,6,2023,2797273,2797273,"HUMAN_OBSERVATION","iNaturalist","Observations","166521868","","dshrimpz",2023-06-10 02:42:15,"CC_BY_NC_4_0","dshrimpz","dshrimpz","","",2023-09-21 16:25:22.852,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166521868
4134015929,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166652034","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Pennatulidae","Ptilosarcus","Ptilosarcus gurneyi","","SPECIES","Ptilosarcus gurneyi (Gray, 1860)","Ptilosarcus gurneyi","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.995262,-123.585619,183,,,,,,2023-05-28 11:45:00,28,5,2023,2258713,2258713,"HUMAN_OBSERVATION","iNaturalist","Observations","166652034","","don_juan_de_fuca",2023-06-10 19:32:16,"CC_BY_NC_4_0","don_juan_de_fuca","don_juan_de_fuca","","",2023-09-21 16:36:08.181,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166652034
4134012440,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166529413","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer productus","","SPECIES","Cancer productus Randall, 1840","Cancer productus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.877664,-123.317553,22,,,,,,2023-05-27 15:37:00,27,5,2023,2222079,2222079,"HUMAN_OBSERVATION","iNaturalist","Observations","166529413","","Jackson W.F. Chu",2023-06-10 18:22:17,"CC_BY_4_0","Darren Kirby","Darren Kirby","","",2023-09-21 16:24:52.478,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",166529413
