"id","time_observed_at","observed_on","user_login","user_name","quality_grade","coordinates_obscured","image_url","positional_accuracy","scientific_name","common_name","captive","taxon_id","taxon_rank","latitude","longitude","private_latitude","private_longitude","phylum"
7350123,"2017-08-04T12:23:12-07:00","2017-08-04","karenstierhoff","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/9527745/square.jpg",5,"Cedrus deodara","Deodar cedar","true",69820,"species",48.9414232923,-123.5009110441,,,"Tracheophyta"
7577628,"2017-08-10T19:18:00-06:00","2017-08-10","anthonywood","Tony Wood","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/9897760/square.jpeg",2457,"Pavo cristatus","Indian Peafowl","true",1204,"species",48.8758334151,-123.3299745816,,,"Chordata"
7726134,"2017-08-31T08:21:03-07:00","2017-08-31","mikekeefer","Mike Keefer","research","true","https://static.inaturalist.org/photos/10136573/square.jpg",2752,"Corynorhinus townsendii","Townsend's Big-eared Bat","false",74205,"species",48.8185150121,-123.5318003437,,,"Chordata"
8522806,"2017-10-23T09:07:00-07:00","2017-10-23","kevintoo","Kevin Toomer","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/11378879/square.jpeg",,"Chlorophyllum olivieri","Conifer Parasol","false",424530,"species",,,48.8729333333,-123.3465277778,"Basidiomycota"
8643871,"2017-11-01T10:27:38-07:00","2017-11-01","stefg","Stef G","casual","false","",5504,"Sebastes caurinus","copper rockfish","false",68597,"species",48.9408396444,-123.506536893,,,"Chordata"
8828259,"2017-11-13T09:31:39-08:00","2017-11-13","sunfishmoonlight","Adam Huggins","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/11860385/square.jpg",21239,"Rumex","docks","false",53196,"genus",48.9018383333,-123.41555,,,"Tracheophyta"
8855488,"2017-11-17","2017-11-17","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/11902490/square.jpeg",43,"Felis catus","Domestic Cat","true",118552,"species",48.868873,-123.346268,,,"Chordata"
9059673,"2017-12-04","2017-12-04","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/12231408/square.jpeg",71,"Canis familiaris","Domestic Dog","true",47144,"species",48.87385,-123.348773,,,"Chordata"
9181290,"2017-12-16T13:31:48-08:00","2017-12-16","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/12425385/square.jpg",,"Numida meleagris","Helmeted Guineafowl","true",1428,"species",48.873194,-123.346703,,,"Chordata"
9181364,"2017-12-16T13:33:04-08:00","2017-12-16","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/12425516/square.jpg",87,"Cairina moschata","Muscovy Duck","true",7120,"species",48.873053,-123.346617,,,"Chordata"
9217803,"2013-07-20T10:17:00-05:00","2013-07-20","lamawebber","Mark Webber","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/12469959/square.jpg",13822,"Chaetoceros socialis","","false",411126,"species",48.9940132303,-123.5854067105,,,"Ochrophyta"
9217846,"2013-07-20T10:32:00-05:00","2013-07-20","lamawebber","Mark Webber","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/12470106/square.jpg",77941,"Chaetoceros socialis","","false",411126,"species",48.9952689736,-123.5852179991,,,"Ochrophyta"
9434221,"2018-01-10","2018-01-10","slrtweedale","","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/12824452/square.jpg",100000,"Nidula niveotomentosa","woolly bird's nest fungus","false",118138,"species",48.9106722222,-123.3927777778,,,"Basidiomycota"
10570945,"2018-03-28T08:56:00-07:00","2018-03-28","tyson_ehlers","Tyson Ehlers","casual","false","",31,"Diaulula sandiegensis","San Diego Dorid","false",508884,"species",48.8724721477,-123.3871529097,,,"Mollusca"
10998488,"2018-04-15","2018-04-15","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/15496591/square.jpeg",18,"Hyacinthus","Hyacinth","true",126638,"genus",48.876248,-123.326396,,,"Tracheophyta"
10998518,"2018-04-15","2018-04-15","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/15496698/square.jpeg",18,"Leucojum aestivum","Summer snowflake","true",55809,"species",48.876248,-123.326396,,,"Tracheophyta"
10998557,"2018-04-15","2018-04-15","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/15496810/square.jpeg",18,"Skimmia japonica","Japanese Skimmia","true",128909,"species",48.876248,-123.326396,,,"Tracheophyta"
10998648,"2018-04-15","2018-04-15","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/15497010/square.jpeg",18,"Hyacinthus orientalis","Hyacinth","true",126637,"species",48.876248,-123.326396,,,"Tracheophyta"
10999284,"2018-04-15","2018-04-15","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/15498026/square.jpeg",11,"Prunus","plums, cherries, and allies","true",47351,"genus",48.869691,-123.31985,,,"Tracheophyta"
11321466,"2018-04-17T17:02:00-07:00","2018-04-17","cheffley","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/16119220/square.jpeg",,"Levisticum officinale","Lovage","true",59432,"species",48.8696,-123.3197,,,"Tracheophyta"
11393823,"2018-04-20T09:30:00-07:00","2018-04-20","kriskrug","KK","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/16240934/square.jpg",93571,"Erythronium oregonum","giant white fawn lily","false",59520,"species",48.885025,-123.3222055556,,,"Tracheophyta"
11393827,"2018-04-20T09:30:00-07:00","2018-04-20","kriskrug","KK","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/16240967/square.jpg",10079,"Erythronium oregonum","giant white fawn lily","false",59520,"species",48.8847416667,-123.3225166667,,,"Tracheophyta"
11579252,"2018-04-27T14:59:20-07:00","2018-04-27","bstarzomski","Brian Starzomski","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/16539094/square.jpg",5005,"Agaricales","Common Gilled Mushrooms and Allies","false",47167,"order",48.8747833333,-123.3822416667,,,"Basidiomycota"
12183649,"2018-05-05T19:46:00-07:00","2018-05-05","cheffley","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17495227/square.jpg",,"Ribes nigrum","Blackcurrant","true",54430,"species",48.8699,-123.32,,,"Tracheophyta"
12183809,"2018-05-05T19:52:00-07:00","2018-05-05","cheffley","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17495528/square.jpg",,"Aquilegia","columbines","true",48245,"genus",48.8695,-123.3194,,,"Tracheophyta"
12184545,"2018-05-05T20:22:00-07:00","2018-05-05","cheffley","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17496875/square.jpg",5,"Salvia rosmarinus","Rosemary","true",636795,"species",48.8696,-123.3196,,,"Tracheophyta"
12315394,"2018-05-08","2018-05-08","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17723971/square.jpeg",58,"Daucus carota sativus","cultivated carrot","true",123454,"subspecies",48.872669,-123.370613,,,"Tracheophyta"
12315435,"2018-05-08","2018-05-08","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17724064/square.jpeg",58,"Brassica rapa","Turnip","true",53271,"species",48.872669,-123.370613,,,"Tracheophyta"
12315558,"2018-05-08","2018-05-08","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17724322/square.jpeg",58,"Fragaria × ananassa","garden strawberry","true",55366,"species",48.872669,-123.370613,,,"Tracheophyta"
12344973,"2018-05-10","2018-05-10","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17776490/square.jpeg",10,"Wisteria","wisterias","true",51267,"genus",48.940271,-123.492617,,,"Tracheophyta"
12344989,"2018-05-10","2018-05-10","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17776510/square.jpeg",10,"Syringa","Lilacs","true",47732,"genus",48.940271,-123.492617,,,"Tracheophyta"
12345052,"2018-05-10","2018-05-10","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17776547/square.jpeg",10,"Salvia rosmarinus","Rosemary","true",636795,"species",48.940271,-123.492617,,,"Tracheophyta"
12345119,"2018-05-10","2018-05-10","chlorophilia","Andrew Simon","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/17776667/square.jpeg",94,"Allotropa virgata","sugarstick","false",62481,"species",,,48.915355,-123.424493,"Tracheophyta"
12345315,"2018-05-10","2018-05-10","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/17776982/square.jpeg",43,"Borago officinalis","Borage","true",52287,"species",48.939862,-123.491827,,,"Tracheophyta"
12505730,"2018-05-14T18:33:00-07:00","2018-05-14","lifesabeach","","casual","false","https://static.inaturalist.org/photos/18053515/square.jpg",1953,"Life","life","false",48460,"stateofmatter",48.8762729047,-123.3406687353,,,""
12629443,"2018-02-27T12:30:04-08:00","2018-02-27","sydneysmith3","Sydney Smith","casual","false","https://static.inaturalist.org/photos/18267421/square.jpeg",,"Iris","Irises","true",47780,"genus",48.8858070374,-123.3350372314,,,"Tracheophyta"
12819711,"2018-05-24","2018-05-24","chlorophilia","Andrew Simon","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18593956/square.jpeg",10,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",48.9340861427,-123.3364113952,48.86682,-123.338487,"Tracheophyta"
12866363,"2018-05-27T11:09:00-07:00","2018-05-27","slrtweedale","","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18674979/square.jpg",1014,"Corallorhiza maculata","spotted coralroot","false",49475,"species",48.9466511988,-123.3232947572,48.8972338384,-123.3515276482,"Tracheophyta"
12871801,"2018-05-27T14:40:51-07:00","2018-05-27","larissamarie","","research","true","https://static.inaturalist.org/photos/18727268/square.jpg",168,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",48.8437244421,-123.4230454705,,,"Tracheophyta"
12916676,"2018-05-28T08:58:35-07:00","2018-05-28","kevintoo","Kevin Toomer","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18763443/square.jpg",174,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",48.9352740758,-123.3438819921,48.880657,-123.339343,"Tracheophyta"
12996054,"2018-05-30T09:50:34-07:00","2018-05-30","kevintoo","Kevin Toomer","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18903499/square.jpg",,"Allotropa virgata","sugarstick","false",62481,"species",48.8125080061,-123.5942775317,48.917804,-123.431194,"Tracheophyta"
12996624,"2018-05-30T10:02:39-07:00","2018-05-30","kevintoo","Kevin Toomer","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18904552/square.jpg",,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",48.9170048103,-123.4841257985,48.9153722222,-123.4231194444,"Tracheophyta"
12996820,"2018-05-30T11:22:56-07:00","2018-05-30","kevintoo","Kevin Toomer","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18904983/square.jpg",,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",48.8566470685,-123.4023402538,48.951065,-123.5071,"Tracheophyta"
12998604,"","","pogoyle","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/18908028/square.jpeg",,"Rhinocyllus conicus","Nodding Thistle Receptacle Weevil","false",229899,"species",48.900846,-123.341924,,,"Arthropoda"
13027602,"2018-05-31","2018-05-31","chlorophilia","Andrew Simon","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/18957748/square.jpeg",87,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",48.9553686004,-123.4642060935,48.942078,-123.475971,"Tracheophyta"
13030246,"2018-05-31","2018-05-31","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/18962901/square.jpeg",23,"Nepeta","catmints","true",48624,"genus",48.869779,-123.319816,,,"Tracheophyta"
13031259,"2018-06-01","2018-06-01","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/18964561/square.jpeg",6,"Ceanothus","California-Lilacs","true",49674,"genus",48.867024,-123.375577,,,"Tracheophyta"
13031807,"2018-06-01","2018-06-01","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/18965678/square.jpeg",43,"Brassica rapa","Turnip","true",53271,"species",48.872722,-123.370444,,,"Tracheophyta"
13031912,"2018-06-01","2018-06-01","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/18965848/square.jpeg",43,"Pisum sativum","Garden Pea","true",54522,"species",48.872722,-123.370444,,,"Tracheophyta"
13066935,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029110/square.jpeg",7,"Syringa vulgaris","common lilac","true",83072,"species",48.884546,-123.340814,,,"Tracheophyta"
13066955,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029157/square.jpeg",7,"Iris","Irises","true",47780,"genus",48.884546,-123.340814,,,"Tracheophyta"
13066976,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029209/square.jpeg",7,"Eriophyllum lanatum","common woolly sunflower","true",77049,"species",48.884546,-123.340814,,,"Tracheophyta"
13067004,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029279/square.jpeg",5,"Choisya ternata","Mexican orange","true",287309,"species",48.884678,-123.340796,,,"Tracheophyta"
13067091,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029416/square.jpeg",5,"Helleborus foetidus","Stinking hellebore","true",55827,"species",48.884678,-123.340796,,,"Tracheophyta"
13067154,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029512/square.jpeg",5,"Lamprocapnos spectabilis","Asian Bleeding-heart","true",204340,"species",48.884678,-123.340796,,,"Tracheophyta"
13067332,"2018-06-02","2018-06-02","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/19029910/square.jpeg",43,"Rhododendron ponticum ponticum","","true",60365,"subspecies",48.885551,-123.341395,,,"Tracheophyta"
13198156,"2018-06-03T14:07:37-07:00","2018-06-03","cmac79","","casual","false","https://static.inaturalist.org/photos/19295094/square.jpg",491,"Passeriformes","Perching Birds","false",7251,"order",48.9825892141,-123.5557234058,,,"Chordata"
13198347,"2018-06-03T20:41:28-07:00","2018-06-03","cmac79","","casual","false","https://static.inaturalist.org/photos/19295421/square.jpg",585,"Fungi","Fungi Including Lichens","false",47170,"kingdom",48.8658960581,-123.3503395364,,,""
13372380,"2018-06-11T10:04:54-07:00","2018-06-11","kevintoo","Kevin Toomer","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/19605682/square.jpg",43,"Corallorhiza maculata ozettensis","Ozette Coralroot","false",452199,"variety",49.0403806196,-123.4525776792,49.000513,-123.582308,"Tracheophyta"
13957905,"2018-07-01T14:06:30-07:00","2018-07-01","catherineo","","casual","false","https://static.inaturalist.org/photos/20632903/square.jpg",30,"Berberis thunbergii","Thunberg's barberry","true",58727,"species",48.8785316516,-123.4035828152,,,"Tracheophyta"
14033375,"2018-07-03T12:21:00-07:00","2018-07-03","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/20765818/square.jpeg",31,"Gallus gallus domesticus","Domestic Chicken","true",505478,"variety",48.8842874256,-123.3418087084,,,"Chordata"
14148705,"2018-07-07T14:23:00-07:00","2018-07-07","hermissenda","Karolle Wall","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/20967971/square.jpg",365,"Bombycilla cedrorum","Cedar Waxwing","false",7428,"species",,,,,"Chordata"
14185997,"2018-07-07T14:29:57-07:00","2018-07-07","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21035563/square.jpg",,"Pastinaca sativa","wild parsnip","true",59778,"species",48.8697777778,-123.3202972222,,,"Tracheophyta"
14197947,"2018-07-08T11:59:00-07:00","2018-07-08","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21056871/square.jpeg",15,"Jacobaea maritima","Silver ragwort","true",357682,"species",48.8762325627,-123.3263957763,,,"Tracheophyta"
14197948,"2018-07-08T11:59:00-07:00","2018-07-08","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21056940/square.jpeg",15,"Leucanthemum vulgare","","true",1404861,"complex",48.8762325627,-123.3263957763,,,"Tracheophyta"
14282411,"2018-06-11T17:24:00-07:00","2018-06-11","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21206882/square.jpeg",57,"Papaver somniferum","opium poppy","true",78346,"species",48.9920626552,-123.5701593322,,,"Tracheophyta"
14332234,"2018-07-10T14:53:00-07:00","2018-07-10","ohriley","Christian Adler","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21294110/square.jpeg",120,"Abies grandis","giant fir","true",63690,"species",48.8951505082,-123.3570349729,,,"Tracheophyta"
14335445,"2018-07-13T14:22:00-07:00","2018-07-13","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21299079/square.jpeg",,"Pisum sativum","Garden Pea","true",54522,"species",48.9917616667,-123.5702116667,,,"Tracheophyta"
14367578,"2018-07-14T10:09:00-07:00","2018-07-14","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21355426/square.jpeg",8,"Echinops sphaerocephalus","Glandular Globe-thistle","true",76762,"species",48.8670434803,-123.3756632827,,,"Tracheophyta"
14369608,"2018-07-14T10:01:47-07:00","2018-07-14","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21361299/square.jpg",,"Allium","","true",899552,"subgenus",48.8726472222,-123.3700166667,,,"Tracheophyta"
14370052,"2018-07-14T09:58:54-07:00","2018-07-14","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21362145/square.jpg",10,"Tropaeolum majus","garden nasturtium","true",54329,"species",48.872575,-123.370157,,,"Tracheophyta"
14370106,"2018-07-14T09:58:39-07:00","2018-07-14","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21362290/square.jpg",43,"Lathyrus odoratus","Sweet pea","true",77641,"species",48.87259,-123.370371,,,"Tracheophyta"
14370288,"2018-07-14T09:56:03-07:00","2018-07-14","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21362546/square.jpg",,"Monarda fistulosa","wild bergamot","true",85320,"species",48.87274,-123.370746,,,"Tracheophyta"
14370463,"2018-07-14T09:55:32-07:00","2018-07-14","kevintoo","Kevin Toomer","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/21362920/square.jpg",10,"Monarda didyma","Scarlet Beebalm","true",52735,"species",48.872827,-123.370756,,,"Tracheophyta"
15144584,"2018-07-13T16:06:49-07:00","2018-07-13","martybc","","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/22637442/square.jpeg",5504,"Araneus trifolium","Shamrock Orbweaver","false",119122,"species",48.8726149589,-123.3447245881,,,"Arthropoda"
15845274,"2018-08-14","2018-08-14","chlorophilia","Andrew Simon","needs_id","true","https://inaturalist-open-data.s3.amazonaws.com/photos/23690822/square.png",87,"Eptesicus fuscus","Big Brown Bat","false",40509,"species",48.8014944293,-123.2034582364,48.893525,-123.346638,"Chordata"
15861310,"2018-08-24T10:25:00-07:00","2018-08-24","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/23712963/square.jpeg",,"Pinus ponderosa","Western Yellow Pine","true",48461,"species",48.9793083333,-123.5430666667,,,"Tracheophyta"
16005392,"2018-05-28T16:46:03-07:00","2018-05-28","paulkj","","casual","false","https://static.inaturalist.org/photos/23969221/square.jpg",5,"Kniphofia","Pokers","true",56036,"genus",48.8772083333,-123.3181133333,,,"Tracheophyta"
16152479,"2018-09-02T15:00:00-07:00","2018-09-02","sunfishmoonlight","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/24211948/square.jpeg",155754,"Paxistima myrsinites","Oregon Boxwood","false",63893,"species",48.9235638889,-123.4531027778,,,"Tracheophyta"
16152481,"2018-09-02T15:01:00-07:00","2018-09-02","sunfishmoonlight","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/24211956/square.jpeg",61484,"Parmelia saxatilis","Salted Shield Lichen","false",117860,"species",48.9267,-123.4698861111,,,"Ascomycota"
16307481,"2018-05-06T16:21:00-07:00","2018-05-06","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/24496487/square.jpeg",14,"Salvia rosmarinus","Rosemary","true",636795,"species",48.8844987661,-123.340844161,,,"Tracheophyta"
16407204,"2016-03-29","2016-03-29","karenstevesmith","Karen Steve Smith","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/24680713/square.jpeg",87,"Falco peregrinus","Peregrine Falcon","false",4647,"species",48.9033426066,-123.4464203983,,,"Chordata"
17482505,"2018-10-13T17:49:49-07:00","2018-10-13","cheffley","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/26589277/square.jpg",32,"Iberis","Candytuft","true",72190,"genus",48.869612667,-123.3214149519,,,"Tracheophyta"
17574568,"2018-10-14T12:55:26-07:00","2018-10-14","sunfishmoonlight","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/26752238/square.jpg",17214,"Coprinus comatus","Shaggy Inkcap","false",47392,"species",48.920775,-123.4611666667,,,"Basidiomycota"
17772044,"2018-09-01T09:21:00-07:00","2018-09-01","kcullen","","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/27111191/square.jpg",13907,"Orcinus orca","Orca","false",41521,"species",48.923647,-123.441472,,,"Chordata"
17772045,"2018-09-01T09:21:00-07:00","2018-09-01","kcullen","","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/27111194/square.jpg",13907,"Orcinus orca","Orca","false",41521,"species",48.923647,-123.441472,,,"Chordata"
17772046,"2018-08-30T09:21:00-07:00","2018-08-30","kcullen","","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/27111200/square.jpg",13907,"Orcinus orca","Orca","false",41521,"species",48.923647,-123.441472,,,"Chordata"
17905780,"2018-10-20T10:26:54-07:00","2018-10-20","sunfishmoonlight","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/27348857/square.jpg",5005,"Bidens cernua","Nodding Bur-marigold","false",75765,"species",49.0008166667,-123.58632,,,"Tracheophyta"
18154444,"2018-11-05T12:53:18-08:00","2018-11-05","larissamarie","","research","false","https://static.inaturalist.org/photos/27751594/square.jpg",9555,"Cantharellus formosus","Pacific Golden Chanterelle","false",120443,"species",48.9775716667,-123.5440216667,,,"Basidiomycota"
18364194,"2018-11-11T15:53:00-08:00","2018-11-11","sunfishmoonlight","Adam Huggins","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28067773/square.jpeg",11915,"Cystoderma carcharias fallax","","false",475632,"variety",48.9161833333,-123.4230888889,,,"Basidiomycota"
18364199,"2018-11-04T15:26:00-08:00","2018-11-04","sunfishmoonlight","Adam Huggins","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28067835/square.jpeg",16153,"Physarales","","false",55484,"order",48.92815,-123.4677972222,,,"Mycetozoa"
18364201,"2018-11-04T13:09:00-08:00","2018-11-04","sunfishmoonlight","Adam Huggins","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28067907/square.jpeg",269485,"Agaricus","field and button mushrooms","false",49548,"genus",48.92765,-123.4754111111,,,"Basidiomycota"
18417808,"2018-04-10T16:05:00-07:00","2018-04-10","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28154000/square.jpeg",73,"Bracteolatae","","true",1392780,"subsection",48.9399609016,-123.4922998675,,,"Tracheophyta"
18417810,"2018-04-10T16:08:00-07:00","2018-04-10","chlorophilia","Andrew Simon","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28154022/square.jpeg",73,"Brassica oleracea","cabbage, broccoli, and allies","true",54516,"species",48.9399609016,-123.4922998675,,,"Tracheophyta"
18567748,"2018-11-19T10:49:27+08:00","2018-11-19","tigerente","","needs_id","true","https://inaturalist-open-data.s3.amazonaws.com/photos/28409153/square.jpeg",175,"Fomitopsis","","false",118056,"genus",,,48.8637213597,-123.3241527155,"Basidiomycota"
18890736,"2018-11-29T14:45:00-08:00","2018-11-29","sunfishmoonlight","Adam Huggins","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28949258/square.jpeg",934675,"Coprinellus micaceus","glistening inkcap","false",56318,"species",48.9757111111,-123.5585416667,,,"Basidiomycota"
18908805,"2010-02-28T14:08:00-08:00","2010-02-28","mhoebel","","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/28980106/square.jpg",14967,"Spinus pinus","Pine Siskin","false",145304,"species",48.8822639,-123.3510011,,,"Chordata"
19069465,"2018-12-17T08:28:24+08:00","2018-12-17","donnatalluto","Donna Talluto","casual","false","",47,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.94268297,-123.50736757,,,"Chordata"
19076373,"2018-12-17T10:48:58+08:00","2018-12-17","donnatalluto","Donna Talluto","casual","false","",9,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.95008093,-123.49682916,,,"Chordata"
19093457,"2018-12-18T12:38:25+08:00","2018-12-18","donnatalluto","Donna Talluto","casual","false","",10,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.98688935,-123.56097324,,,"Chordata"
19093459,"2018-12-18T12:51:17+08:00","2018-12-18","donnatalluto","Donna Talluto","casual","false","",13,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.99042317,-123.56704755,,,"Chordata"
19093461,"2018-12-18T13:08:04+08:00","2018-12-18","donnatalluto","Donna Talluto","casual","false","",10,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.99767613,-123.57060237,,,"Chordata"
19093463,"2018-12-18T13:15:52+08:00","2018-12-18","donnatalluto","Donna Talluto","casual","false","",14,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",49.00141937,-123.57340373,,,"Chordata"
19130369,"2018-12-15T15:17:00-08:00","2018-12-15","sunfishmoonlight","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/29366435/square.jpeg",89080,"Selaginella wallacei","Wallace's spikemoss","false",63875,"species",48.9281833333,-123.4678888889,,,"Tracheophyta"
19270291,"2018-12-26T18:00:00+11:00","2018-12-26","questagame","QuestaGame","research","true","https://inaturalist-open-data.s3.amazonaws.com/photos/29614849/square.jpeg",,"Deinopteroloma subcostatum","","false",457679,"species",48.9844487186,-123.5532378924,,,"Arthropoda"
19743981,"2019-01-19T15:12:43+08:00","2019-01-19","tigerente","","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/30421757/square.jpeg",175,"Pinus ponderosa","Western Yellow Pine","false",48461,"species",48.9571349592,-123.5338176414,,,"Tracheophyta"
