"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","iNatID"
4901959714,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/223463059","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana","","SPECIES","Piranga ludoviciana (A.Wilson, 1811)","Piranga ludoviciana","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.872453,-123.318792,4886,,,,,,"2024-06-17T15:42:29",17,6,2024,2488484,2488484,"HUMAN_OBSERVATION","iNaturalist","Observations","223463059","","Mike Stewart",2024-06-18 02:57:56,"CC_BY_NC_4_0","blairrichard63","blairrichard63","","",2025-03-07 20:07:07.023,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",223463059
3113657722,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/78508545","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus flavifrons","","SPECIES","Bombus flavifrons Cresson, 1863","Bombus flavifrons","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.928216,-123.418713,26614,,,,,,"2021-05-12T12:00:45",12,5,2021,1340467,1340467,"HUMAN_OBSERVATION","iNaturalist","Observations","78508545","","Tumtumtree",2021-05-12 22:00:09,"CC_BY_NC_4_0","Tumtumtree","Tumtumtree","","",2025-03-07 13:00:40.393,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",78508545
3772710285,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/114578057","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Calypso","Calypso bulbosa","occidentalis","VARIETY","Calypso bulbosa var. occidentalis (Holz.) Cockerell","Calypso bulbosa occidentalis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.997263,-123.556481,6048,,,,,,"2022-05-01T13:05:31",1,5,2022,5323590,5323572,"HUMAN_OBSERVATION","iNaturalist","Observations","114578057","","Nicholas Wei",2022-05-02 06:25:45,"CC_BY_NC_4_0","shmooritchie","shmooritchie","","",2025-03-07 13:38:51.906,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",114578057
4039306754,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/149071308","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Goodyera","Goodyera oblongifolia","","SPECIES","Goodyera oblongifolia Raf.","Goodyera oblongifolia","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.927792,-123.458191,26614,,,,,,"2023-02-18T13:03:33",18,2,2023,2840754,2840754,"HUMAN_OBSERVATION","iNaturalist","Observations","149071308","","Bettina Harvey",2023-02-18 21:04:43,"CC_BY_NC_4_0","Bettina Harvey","Bettina Harvey","","",2025-03-07 14:11:58.921,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",149071308
4420765818,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/185946482","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Syrphus","Syrphus opinator","","SPECIES","Syrphus opinator Osten Sacken, 1877","Syrphus opinator","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.961638,-123.439171,44236,,,,,,"2023-10-01T10:53:02",1,10,2023,1537209,1537209,"HUMAN_OBSERVATION","iNaturalist","Observations","185946482","","Catherine C. Galley",2023-10-02 20:56:25,"CC_BY_NC_4_0","trockafella","trockafella","","",2025-03-07 14:46:46.013,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",185946482
2864812709,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/59246478","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Nepytia","Nepytia phantasmaria","","SPECIES","Nepytia phantasmaria (Strecker, 1899)","Nepytia phantasmaria","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882264,-123.351001,16829,,,,,,"2020-09-11",11,9,2020,1971998,1971998,"HUMAN_OBSERVATION","iNaturalist","Observations","59246478","","citizen1",2020-09-11 19:42:32,"CC_BY_NC_4_0","Matthew","Matthew","","",2025-03-07 17:49:01.467,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",59246478
3960999329,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53845018","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia sibirica","","SPECIES","Claytonia sibirica L.","Claytonia sibirica","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882264,-123.351001,22504,,,,,,"2020-05-09T14:24:14",9,5,2020,3084742,3084742,"HUMAN_OBSERVATION","iNaturalist","Observations","53845018","","Ian Cruickshank",2021-02-18 06:05:22,"CC_BY_NC_4_0","Micaela Twaddle","Micaela Twaddle","","",2025-03-07 12:31:55.429,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",53845018
4130083915,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/165378116","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lontra","Lontra canadensis","","SPECIES","Lontra canadensis (Schreber, 1777)","Lontra canadensis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.963808,-123.532095,47074,,,,,,"2023-06-03T10:52:45",3,6,2023,2433727,2433727,"HUMAN_OBSERVATION","iNaturalist","Observations","165378116","","martinepaulin",2023-06-03 20:43:56,"CC_BY_NC_4_0","martinepaulin","martinepaulin","","",2025-03-07 14:27:07.68,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",165378116
3784657624,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/116926983","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa argentata","","SPECIES","Lophocampa argentata Packard, 1864","Lophocampa argentata","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.922788,-123.428549,9279,,,,,,"2022-05-11T15:45:30",11,5,2022,1817727,1817727,"HUMAN_OBSERVATION","iNaturalist","Observations","116926983","","bps921",2022-05-15 00:10:27,"CC_BY_NC_4_0","lornasdr","lornasdr","","",2025-03-07 13:41:13.948,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",116926983
3456601745,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/97389504","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea","","SPECIES","Anaphalis margaritacea (L.) Benth.","Anaphalis margaritacea","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.92403,-123.465699,15692,,,,,,"2021-10-06T14:35:21",6,10,2021,4926336,4926336,"HUMAN_OBSERVATION","iNaturalist","Observations","97389504","","dougbrown",2021-10-16 19:25:22,"CC_BY_NC_4_0","dogwoodec","dogwoodec","","",2025-03-07 13:20:06.924,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",97389504
3873206032,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/126753780","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium cernuum","","SPECIES","Allium cernuum Roth","Allium cernuum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.926017,-123.432608,14967,,,,,,"2022-07-14T12:47",14,7,2022,2856745,2856745,"HUMAN_OBSERVATION","iNaturalist","Observations","126753780","","hdcooper",2022-07-18 02:22:18,"CC_BY_NC_4_0","hdcooper","hdcooper","","",2025-03-07 13:50:16.053,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",126753780
1932310616,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/17606775","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum","","SPECIES","Polystichum munitum (Kaulf.) C.Presl","Polystichum munitum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.999444,-123.59061,750565,,,,,,"2018-10-17T12:22:07",17,10,2018,2651122,2651122,"HUMAN_OBSERVATION","iNaturalist","Observations","17606775","","alwyn",2018-10-22 22:23:53,"CC_BY_NC_4_0","Parks Canada @ Fort Rodd Hill","Parks Canada @ Fort Rodd Hill","","",2025-03-07 11:54:03.146,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",17606775
3355058580,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/85401263","Animalia","Arthropoda","Insecta","Hymenoptera","Leucospidae","Leucospis","Leucospis affinis","","SPECIES","Leucospis affinis Say, 1824","Leucospis affinis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.983505,-123.515573,26614,,,,,,"2021-07-02T16:14:34",2,7,2021,1360247,1360247,"HUMAN_OBSERVATION","iNaturalist","Observations","85401263","","Chris Ratzlaff",2021-07-03 04:53:28,"CC_BY_NC_4_0","Tumtumtree","Tumtumtree","","",2025-03-07 13:07:52.397,"StillImage;StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",85401263
4863578738,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/215427283","Animalia","Chordata","Squamata","","Colubridae","Contia","Contia tenuis","","SPECIES","Contia tenuis (Baird & Girard, 1852)","Contia tenuis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.890219,-123.440652,26614,,,,,,"2024-05-10T21:17:07",10,5,2024,2455975,2455975,"HUMAN_OBSERVATION","iNaturalist","Observations","215427283","","alec",2024-05-13 04:08:59,"CC_BY_NC_4_0","pamiller","pamiller","","",2025-03-07 15:11:37.926,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",215427283
4535742611,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/201097071","Animalia","Chordata","","Scorpaeniformes","Hexagrammidae","Ophiodon","Ophiodon elongatus","","SPECIES","Ophiodon elongatus Girard, 1854","Ophiodon elongatus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882264,-123.351001,20380,,,,,,"2019-08-04T15:20",4,8,2019,2336521,2336521,"HUMAN_OBSERVATION","iNaturalist","Observations","201097071","","SkyHigh",2024-03-03 07:02:52,"CC_BY_NC_4_0","SkyHigh","SkyHigh","","",2025-03-07 15:00:03.768,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",201097071
3031763983,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/68198365","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","Hemigrapsus","Hemigrapsus oregonensis","","SPECIES","Hemigrapsus oregonensis (Dana, 1851)","Hemigrapsus oregonensis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882264,-123.351001,14967,,,,,,"2017-08-20T13:40",20,8,2017,2225774,2225774,"HUMAN_OBSERVATION","iNaturalist","Observations","68198365","","estehr",2021-01-17 17:24:51,"CC_BY_NC_4_0","Ray Maichin","Ray Maichin","","",2025-03-07 12:49:12.6,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",68198365
4852056741,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/209332923","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix","Salix lucida","","SPECIES","Salix lasiandra Benth.","Salix lasiandra","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.902747,-123.372467,26614,,,,,,"2024-04-22T09:57",22,4,2024,6362957,5372604,"HUMAN_OBSERVATION","iNaturalist","Observations","209332923","","Parks Canada @ Fort Rodd Hill",2024-04-25 21:25:14,"CC_BY_NC_4_0","Parks Canada @ Fort Rodd Hill","Parks Canada @ Fort Rodd Hill","","",2025-03-07 15:07:14.755,"StillImage;StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",209332923
3327993957,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/86523791","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.886515,-123.356378,5589,,,,,,"2012-07-23T18:35",23,7,2012,9630752,9630752,"HUMAN_OBSERVATION","iNaturalist","Observations","86523791","","FreckLes",2021-07-11 07:16:47,"CC_BY_NC_4_0","FreckLes","FreckLes","","",2025-03-07 13:08:59.397,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",86523791
3785064959,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/117536111","Animalia","Mollusca","Gastropoda","Stylommatophora","Xanthonychidae","Monadenia","Monadenia fidelis","","SPECIES","Monadenia fidelis (J.E.Gray, 1834)","Monadenia fidelis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.884465,-123.322546,4247,,,,,,"2022-05-07T17:06:08",7,5,2022,5191176,5191176,"HUMAN_OBSERVATION","iNaturalist","Observations","117536111","","lucas_friesen",2022-05-18 01:47:20,"CC_BY_NC_4_0","lucas_friesen","lucas_friesen","","",2025-03-07 13:41:55.454,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",117536111
4868029954,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/217217003","Animalia","Chordata","Mammalia","Cetacea","Delphinidae","Orcinus","Orcinus orca","","SPECIES","Orcinus orca (Linnaeus, 1758)","Orcinus orca","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882264,-123.351001,14967,,,,,,"2024-05-20T14:40",20,5,2024,2440483,2440483,"HUMAN_OBSERVATION","iNaturalist","Observations","217217003","","Athena Wong",2024-05-21 03:33:41,"CC_BY_NC_4_0","Athena Wong","Athena Wong","","",2025-03-07 15:13:09.216,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",217217003
4416633968,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/184619963","Animalia","Mollusca","Gastropoda","Stylommatophora","Ariolimacidae","Ariolimax","Ariolimax columbianus","","SPECIES","Ariolimax columbianus (A.Gould, 1851)","Ariolimax columbianus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882173,-123.351001,15030,,,,,,"2023-09-23T13:55:58",23,9,2023,2294090,2294090,"HUMAN_OBSERVATION","iNaturalist","Observations","184619963","","Simone",2023-09-24 01:05:56,"CC_BY_NC_4_0","rowan","rowan","","",2025-03-07 14:45:41.225,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",184619963
2573779768,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/11578419","Animalia","Mollusca","Gastropoda","Stylommatophora","Xanthonychidae","Monadenia","Monadenia fidelis","","SPECIES","Monadenia fidelis (J.E.Gray, 1834)","Monadenia fidelis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.863042,-123.37323,2893,,,,,,"2018-04-27T15:57:08",27,4,2018,5191176,5191176,"HUMAN_OBSERVATION","iNaturalist","Observations","11578419","","Brian Starzomski",2018-04-28 04:24:57,"CC0_1_0","Brian Starzomski","Brian Starzomski","","",2025-03-07 11:50:17.424,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",11578419
2851251962,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/56566079","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus","","SPECIES","Colaptes auratus (Linnaeus, 1758)","Colaptes auratus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.894547,-123.347461,11357,,,,,,"2020-08-15T14:45:31",15,8,2020,2478259,2478259,"HUMAN_OBSERVATION","iNaturalist","Observations","56566079","","giantcicada",2020-08-15 22:29:25,"CC_BY_NC_4_0","maggpie","maggpie","","",2025-03-07 12:35:17.367,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",56566079
3881821729,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/128359936","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","Hemigrapsus","Hemigrapsus oregonensis","","SPECIES","Hemigrapsus oregonensis (Dana, 1851)","Hemigrapsus oregonensis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.926017,-123.432608,14967,,,,,,"2022-07-14T12:40",14,7,2022,2225774,2225774,"HUMAN_OBSERVATION","iNaturalist","Observations","128359936","","hdcooper",2022-07-28 21:11:47,"CC_BY_NC_4_0","hdcooper","hdcooper","","",2025-03-07 13:51:45.936,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",128359936
4891760532,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/221446006","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus","","SPECIES","Nannopterum auritum (R.P.Lesson, 1831)","Nannopterum auritum","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.862835,-123.317576,2500,,,,,,"2024-03-14T17:41",14,3,2024,9275717,2481875,"HUMAN_OBSERVATION","iNaturalist","Observations","221446006","","leewarren",2024-06-09 00:14:12,"CC_BY_NC_4_0","leewarren","leewarren","","",2025-03-07 15:16:47.096,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",221446006
2883008495,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/59740230","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis ordinoides","","SPECIES","Thamnophis ordinoides (Baird & Girard, 1852)","Thamnophis ordinoides","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.996194,-123.515939,26614,,,,,,"2020-09-15T16:23:34",15,9,2020,2457636,2457636,"HUMAN_OBSERVATION","iNaturalist","Observations","59740230","","Cole Gaerber",2020-09-21 14:30:23,"CC_BY_NC_4_0","Tumtumtree","Tumtumtree","","",2025-03-07 12:38:36.512,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",59740230
2864703587,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/58980596","Animalia","Chordata","Aves","Anseriformes","Anatidae","Histrionicus","Histrionicus histrionicus","","SPECIES","Histrionicus histrionicus (Linnaeus, 1758)","Histrionicus histrionicus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.983284,-123.508999,26614,,,,,,"2020-09-08T08:32:07",8,9,2020,2498224,2498224,"HUMAN_OBSERVATION","iNaturalist","Observations","58980596","","Cole Gaerber",2020-09-09 01:37:28,"CC_BY_NC_4_0","Tumtumtree","Tumtumtree","","",2025-03-07 12:37:54.973,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",58980596
3328040965,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/86523793","Animalia","Chordata","Aves","Charadriiformes","Alcidae","Cepphus","Cepphus columba","","SPECIES","Cepphus columba Pallas, 1811","Cepphus columba","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.911521,-123.386096,8300,,,,,,"2012-07-24T12:22",24,7,2012,9315520,9315520,"HUMAN_OBSERVATION","iNaturalist","Observations","86523793","","FreckLes",2021-07-11 07:16:47,"CC_BY_NC_4_0","FreckLes","FreckLes","","",2025-03-07 13:09:00.123,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",86523793
4982292534,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/102496457","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Buprestis","Buprestis aurulenta","","SPECIES","Buprestis aurulenta Linnaeus, 1767","Buprestis aurulenta","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.958534,-123.444717,26614,,,,,,"2010-07-03T13:26",3,7,2010,1049530,1049530,"HUMAN_OBSERVATION","iNaturalist","Observations","102496457","","humon",2021-12-04 23:30:47,"CC_BY_4_0","humon","humon","","",2025-03-07 13:25:45.728,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",102496457
2898339982,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/62439441","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Carabus","Carabus nemoralis","","SPECIES","Carabus nemoralis O.F.Müller, 1764","Carabus nemoralis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.919636,-123.473907,26614,,,,,,"2020-10-12T15:33:22",12,10,2020,8056040,8056040,"HUMAN_OBSERVATION","iNaturalist","Observations","62439441","","Tumtumtree",2020-10-12 22:34:38,"CC_BY_NC_4_0","Tumtumtree","Tumtumtree","","",2025-03-07 12:41:36.112,"StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",62439441
2234739647,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/21409502","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina","","SPECIES","Phoca vitulina Linnaeus, 1758","Phoca vitulina","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.874179,-123.292298,236,,,,,,"2019-03-19T17:29",19,3,2019,2434793,2434793,"HUMAN_OBSERVATION","iNaturalist","Observations","21409502","","Andrew Simon",2019-03-20 03:23:44,"CC_BY_NC_4_0","Andrew Simon","Andrew Simon","","",2025-03-07 11:58:42.985,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",21409502
4413403735,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/181017990","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina","","SPECIES","Phoca vitulina Linnaeus, 1758","Phoca vitulina","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.882264,-123.351001,14967,,,,,,"2023-08-23T22:44",23,8,2023,2434793,2434793,"HUMAN_OBSERVATION","iNaturalist","Observations","181017990","","Athena Wong",2023-08-31 05:46:02,"CC_BY_NC_4_0","Athena Wong","Athena Wong","","",2025-03-07 14:42:08.854,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",181017990
4421191369,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/185792461","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Scaphinotus","Scaphinotus angusticollis","","SPECIES","Scaphinotus angusticollis (Mannerheim, 1823)","Scaphinotus angusticollis","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.971227,-123.459988,33988,,,,,,"2023-10-01T12:32:45",1,10,2023,4988647,4988647,"HUMAN_OBSERVATION","iNaturalist","Observations","185792461","","trockafella",2023-10-01 20:01:25,"CC_BY_NC_4_0","trockafella","trockafella","","",2025-03-07 14:46:38.5,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",185792461
2901559821,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/62860104","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ufeus","Ufeus satyricus","","SPECIES","Ufeus satyricus Grote, 1873","Ufeus satyricus","","CA","","British Columbia","PRESENT",,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.964846,-123.575044,26614,,,,,,"2020-10-17T08:42:04",17,10,2020,1793419,1793419,"HUMAN_OBSERVATION","iNaturalist","Observations","62860104","","Dave",2020-10-18 05:02:58,"CC_BY_NC_4_0","Tumtumtree","Tumtumtree","","",2025-03-07 12:44:22.259,"StillImage;StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED",62860104
