Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,Notes,ID,Stats Code
Inocybe lacera var. lacera,(Fr.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,reported,unobserved,2008-10,Oluna Ceska,UBC,F19543,,,,,,179768,FUN
Inocybe lanuginosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,new 2019,observed,,,,,,2019-05-04,Pam Janszen,https://www.inaturalist.org/observations/24652655,,127548,FUN
Inocybe lanuginosa var. ovatocystis,Boursier & Kühner,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,reported,unobserved,2010-04,Paul Kroeger,UBC,F22077,,,,,reported as Inocybe ovatocystis,127546,FUN
Inocybe lilacina,,,lilac fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2018-11-02,Lauren Magner,https://www.inaturalist.org/observations/18050366,,118330,FUN
Inocybe whitei,(Berk. & Broome) Sacc.,,blushing inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2608732,,118342,FUN
Inocybe xanthomelas,Boursier & Kühner,,inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,reported,unobserved,2019-11-01,Rene Zich,19th Galiano Mushroom Festival List,,,,,,,865815,FUN
Inosperma calamistratum,,,scaly fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,reported,unobserved,2012-05,,VMS,,,,,,reported as Inocybe calamistrata,118335,FUN
Pseudosperma rimosum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,reported,unobserved,2011-10,Kent Brothers,VMS,,,,,,reported as Inocybe rimosa,118344,FUN
Pseudosperma sororium,,,corn silk inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,reported as Inocybe sororia,118347,FUN
Apioperdon pyriforme,(Schaeff.) Vizzini,,pear-shaped puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Lycoperdaceae,,,Apioperdon,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,reported as Lycoperdon pyriforme,972793,FUN
Bovista plumbea,Pers.,,tumbling puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Lycoperdaceae,,,Bovista,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118132,FUN
Lycoperdon nigrescens,Wahlenb.,,dusky puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,reported as Lycoperdon foetidum,194080,FUN
Lycoperdon perlatum,,,common puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-11,Ian Guthrie,http://www.inaturalist.org/observations/4210339,,48443,FUN
Lycoperdon pratense,,,Meadow Puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,,,new 2021,observed,,,,,,2021-10-23,Dan Tucker,https://www.inaturalist.org/observations/99661799,,118145,FUN
Lycoperdon umbrinum,,,umber-brown puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,,,new 2016,observed,,,,,,2016-10-07,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/4296039,,118139,FUN
Lyophyllum ambustum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Tephrocybe,,,reported,unobserved,2007-04,Oluna Ceska,UBC,F29214,,,,,reported as Tephrocybe ambusta,500293,FUN
Lyophyllum atratum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Tephrocybe,,,reported,unobserved,2007-04,Oluna Ceska,UBC,F29215,,,,,reported as Tephrocybe atrata,384489,FUN
Lyophyllum decastes,(Fr.) Singer,,fried chicken mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,,,confirmed,observed,2011-10,Kent Brothers,VMS,,,2018-11-06,Kevin Toomer,https://www.inaturalist.org/observations/18316670,,118243,FUN
Lyophyllum semitale,(Fr.) Kühner ex Kalamees,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,,,reported,unobserved,2010-04,Paul Kroeger,UBC,F22078,,,,,,499749,FUN
Crinipellis scabella,(Alb. & Schwein.) Murrill,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Crinipellis,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,reported as Crinipellis stipitaria,118282,FUN
Macrocystidia cucumis,(Pers.) Joss.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Macrocystidia,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,49544,FUN
Marasmius calhouniae,,,Calhoun's Pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,,,new 2018,observed,,,,,,2018-11-02,Lauren Magner & Andrew Simon,https://www.inaturalist.org/observations/18050363,,118241,FUN
Marasmius oreades,,,fairy ring mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-24,demetrick,https://www.inaturalist.org/observations/69155836,,118240,FUN
Marasmius plicatulus,,,red pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-05,Andrew Simon,http://www.inaturalist.org/observations/4503939,,55291,FUN
Mycetinis salalis,(Desjardin & Redhead),,salal marasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Mycetinis,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,reported as Marasmius salalis,925110,FUN
Pleurocybella porrigens,(Pers.) Singer,,angel wings,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Pleurocybella,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2020-10-14,demetrick,https://www.inaturalist.org/observations/68982223,,48509,FUN
Tetrapyrgos subdendrophora,(Redhead) E. Horak,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Tetrapyrgos,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,408271,FUN
Mycena alcalina,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179707,FUN
Mycena cf leptocephala,(Pers.) Gillet,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2009-05,Kent Brothers,VMS,,,,,,,63470,FUN
Mycena epipterygia,,,yellowleg bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179107,FUN
Mycena epipterygioides,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1000595,FUN
Mycena galericulata,,,common bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-01-29,Tyrel Froese,https://www.inaturalist.org/observations/5024268,,63446,FUN
Mycena haematopus,,,bleeding fairy helmet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,63460,FUN
Mycena maculata,,,Spotted Mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63468,FUN
Mycena parabolica,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,782254,FUN
Mycena pearsoniana,Dennis ex Singer,,lilac mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2010-04,Paul Kroeger,UBC,F22072,,,,,,500297,FUN
Mycena polygramma,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,499257,FUN
Mycena pura,(Pers.) P. Kumm,,pink mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,confirmed,observed,2010-04-17,Paul Kroeger,UBC,F22071,,2013-10-11,Ian Guthrie,http://www.inaturalist.org/observations/4210003,,63473,FUN
Mycena purpureofusca,,,purple-edge bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,new 2021,observed,,,,,,2021-10-10,Eva Ullström,https://www.inaturalist.org/observations/98115607,,63422,FUN
Mycena robusta,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,new 2018,observed,,,,,,2018-12-17,Adam Huggins,https://www.inaturalist.org/observations/19130378,,791071,FUN
Mycena rosella,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179020,FUN
Mycena rubromarginata,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,739098,FUN
Roridomyces roridus,(Fr.) Rexer (1994),,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Roridomyces,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,reported as Mycena rorida,179021,FUN
Crucibulum laeve,,,common bird's nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Nidulariaceae,,,Crucibulum,,,new 2018,observed,,,,,,2018-03-25,Andrew Simon,https://www.inaturalist.org/observations/14548360,,120030,FUN
Cyathus striatus,(Huds.) Willd.,,big-egg bird’s nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Nidulariaceae,,,Cyathus,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,120242,FUN
Nidula candida,,,bird’s nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Nidulariaceae,,,Nidula,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-01-28,Andrew Simon,https://www.inaturalist.org/observations/5020679,,120036,FUN
Nidula niveotomentosa,,,bird’s nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Nidulariaceae,,,Nidula,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-13,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2589219,,118138,FUN
Collybiopsis peronata,,,wood woollyfoot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Omphalotaceae,,,Marasmiellus,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,reported as Gymnopus peronatus,922026,FUN
Gymnopus fuscopurpureus,(Pers.) Antonín,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Omphalotaceae,,,Gymnopus,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118301,FUN
Marasmiellus candidus,(Bolton) Singer,,white mirasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Omphalotaceae,,,Marasmiellus,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/4491056,,118242,FUN
Rhodocollybia butyracea,(Bull.) Lennox,,buttery collybia,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Omphalotaceae,,,Rhodocollybia,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118166,FUN
Rhodocollybia oregonensis,(A.H. Sm.) Lennox,,Oregon collybia,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Omphalotaceae,,,Rhodocollybia,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,340975,FUN
Armillaria mellea grp.,,,honey fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Physalacriaceae,,,Armillaria,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2010-11-05,Ian Guthrie,http://www.inaturalist.org/observations/4208506,reported as Armillaria ostoyae,55930,FUN
Flammulina velutipes,(Curtis) Singer,,velvet foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Physalacriaceae,,,Flammulina,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,67594,FUN
Strobilurus trullisatus,,,fir-cone mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Physalacriaceae,,,Strobilurus,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-13,Graham Barber,http://inaturalist.ca/observations/4343571,,118192,FUN
Pleurotus dryinus,,,veiled oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pleurotineae,,Pleurotaceae,,,Pleurotus,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2020-10-21,ssilverman,https://www.inaturalist.org/observations/63214073,,334340,FUN
