Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Cartodere nodifer,,,Swollen Fungus Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Latridiidae,Latridiinae,,,new 1990,observed,,,,,,1990-07-23,Scott Gilmore,https://www.inaturalist.org/observations/34740911,https://static.inaturalist.org/photos/54713037/medium.jpeg?1571761193,,456717,ART
Agathidium maculosum,"Brown, 1928",,round fungus beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Leiodidae,Leiodinae,native,SU (2017),new 2017,observed,,,,,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6224524,https://static.inaturalist.org/photos/7820806/medium.jpeg?1494877727,,456765,ART
Catops sp.,,,small carrion beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Leiodidae,Cholevinae,,,new 1990,observed,,,,,,1990-09-23,Scott Gilmore,https://www.inaturalist.org/observations/34742524,https://static.inaturalist.org/photos/54715704/medium.jpeg?1571763464,,174450,ART
Leiodes karinae,"Baranowski, 1993",,round fungus beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Leiodidae,Leiodinae,native,SU (2017),reported,unobserved,1981-06-07,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27652,,,,,,,456828,ART
Ceruchus striatus,"LeConte, 1859",,stag beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Lucanidae,,native,S3S5 (2017),reported,unobserved,1983-01-16,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27946,,,,,,,456874,ART
Platycerus oregonensis,"Westwood, 1844",,stag beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Lucanidae,,native,S3S5 (2017),reported,unobserved,1983-05-22,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-31532,,,,,,,244813,ART
Sinodendron rugosum,"Mannerheim, 1843",,rugose stag beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Lucanidae,,native,S3S5 (2017),reported,unobserved,1980-07-08,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-31608,,,,,,,321486,ART
Dictyoptera simplicipes,"Mannerheim, 1843",,net-winged beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Lycidae,,native,SU (2017),reported,unobserved,1981-04-19,Sydney G. Cannings,SEM,SEM-UBC COL-31013,,,,,,,67755,ART
Prothalpia holmbergi,"(Mannerheim, 1852)",,false darkling beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Melandryidae,Melandryinae,native,S4S5 (2017),new 2016,observed,,,,,,2016-06-23,"Alison, Laura and Malcolm Colwell",http://www.inaturalist.org/observations/3562624,https://static.inaturalist.org/photos/4138931/medium.jpg?1467243748,,456917,ART
Listrus sp.,,,soft-winged flower beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Melyridae,Dasytinae,,,new 2017,observed,,,,,,2017-04-11,Andrew Simon,https://www.inaturalist.org/observations/5677062,https://static.inaturalist.org/photos/7030396/medium.jpg?1492108943,,210555,ART
Malachius auritus,"LeConte, 1852",,malachite beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Melyridae,Malachiinae,native,S4S5 (2017),reported,unobserved,1979-04-28,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-25241,,,,,,,456968,ART
Macreurops longicollis,"(Horn, 1879)",,root-eating beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Monotomidae,,native,SU (2017),reported,unobserved,1972-05-28,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-21233,,,,,,,456991,ART
Rhizophagus sculpturatus,"Mannerheim, 1852",,root-eating beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Monotomidae,,native,S4S5 (2017),reported,unobserved,1975-04-16,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-21466,,,,,,,457001,ART
Epuraea aestiva,"(Linnaeus, 1758)",,sap beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Nitidulidae,Epuraeinae,native,S5 (2017),new 2017,observed,,,,,,2017-04-20,Andrew Simon,https://www.inaturalist.org/observations/5886025,https://static.inaturalist.org/photos/7336195/medium.jpg?1492763888,,219366,ART
Pityophagus rufipennis,"Horn, 1872",,sap-feeding beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Nitidulidae,Cryptarchinae,native,S4S5 (2017),reported,unobserved,1972-05-28,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-25370,,,,,,,457099,ART
Thalycra sinuata,"Howden, 1961",,sap-feeding beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Nitidulidae,Nitidulinae,native,SU (2017),reported,unobserved,1973-09-01,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-25378,,,,,,,457110,ART
Ditylus quadricollis,"(LeConte, 1851)",,false blister beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Oedemeridae,Oedemerinae,native,SU (2017),new 2016,observed,,,,,,2016-05-31,Sarah Tweedale,http://inaturalist.ca/observations/3539278,https://static.inaturalist.org/photos/4125117/medium.jpg?1467132685,,361540,ART
Ptilinus basalis,"LeConte, 1858",,spider beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Ptinidae,Ptilininae,native,SU (2017),reported,unobserved,1973-07-09,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-28001,,,,,,,457193,ART
Ptinus fallax,,,spider beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Ptinidae,Ptininae,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6224412,https://static.inaturalist.org/photos/7820679/medium.jpeg?1494877438,,457195,ART
Ptinus sp.,,,spider beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Ptinidae,Ptininae,,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6224412,https://static.inaturalist.org/photos/7820679/medium.jpeg?1494877438,,131940,ART
Vrilletta decorata,,,ptinid beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Ptinidae,Xyletininae,,,new 2019,observed,,,,,,2019-05-03,Scott Gilmore,https://www.inaturalist.org/observations/26065213,https://static.inaturalist.org/photos/40439675/medium.jpeg?1559233453,,457204,ART
Xestobium affine,"LeConte, 1874",,ptinid beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Ptinidae,Ernobiinae,native,S4S5 (2017),new 2018,observed,,,,,,2018-05-19,Scott Gilmore,https://www.inaturalist.org/observations/12819293,https://static.inaturalist.org/photos/18592926/medium.jpeg?1527311451,,457206,ART
Dendroides ephemeroides,,,fire-colored beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Pyrochroidae,Pyrochroinae,,,new 2019,observed,,,,,,2019-05-03,Charlene Wood,https://www.inaturalist.org/observations/24587213,https://static.inaturalist.org/photos/38019579/medium.jpg?1557064446,,83186,ART
Clinidium calcaratum,"LeConte, 1875",,ground beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Rhysodidae,,native,SU (2017),confirmed,observed,1976-12-27,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-17694,,2019-05-01,Scott Gilmore,https://www.inaturalist.org/observations/34740614,https://static.inaturalist.org/photos/54712546/medium.jpeg?1571760807,,217197,ART
Diplotaxis brevicollis,,,scarab beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,,new 2019,observed,,,,,,2019-05-04,Kristian Sigvardsen,https://www.inaturalist.org/observations/24532651,https://static.inaturalist.org/photos/37934210/medium.jpg?1556998866,,313092,ART
Polyphylla decemlineata,,,ten-lined June beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,,new 2019,observed,,,,,,2019-07-19,Kath Boake Wüthrich,https://www.inaturalist.org/observations/29246170,https://static.inaturalist.org/photos/45633652/medium.jpg?1563723053,,84612,ART
Serica sp.,,,May beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,,new 2018,observed,,,,,,2018-05-14,Andrew Simon,https://www.inaturalist.org/observations/29010516,https://static.inaturalist.org/photos/45254455/medium.jpeg?1563387748,,132449,ART
Anaspis sp.,,,false flower beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Scraptiidae,,,,new 2016,observed,,,,,,2016-06-21,Andrew Simon,http://www.inaturalist.org/observations/3500450,https://static.inaturalist.org/photos/4072614/medium.jpg?1466565075,,173182,ART
Nicrophorus defodiens,"Mannerheim, 1846",,sexton beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Silphidae,Nicrophorinae,native,SNR,new 2017,observed,,,,,,2017-05-27,Scott Gilmore,https://www.inaturalist.org/observations/8215971,https://static.inaturalist.org/photos/10889007/medium.jpeg?1506916211,,69793,ART
Nicrophorus investigator,"Zetterstedt, 1824",,banded sexton beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Silphidae,Nicrophorinae,native,SNR,reported,unobserved,1978-07-25,J. Scudder,SEM,SEM-UBC COL-17224,,,,,,,458184,ART
Amphichroum maculatum,"(Horn, 1883)",,ocellate rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,native,S4S5 (2017),new 2017,observed,,,,,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6223425,https://static.inaturalist.org/photos/7818442/medium.jpeg?1494871093,,457434,ART
Batrisodes sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Pselaphinae,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,https://www.inaturalist.org/observations/24730900,https://static.inaturalist.org/photos/38245814/medium.jpeg?1557242574,,173388,ART
Cypha crotchii,"(Horn, 1877)",,rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Anoplodermatinae,native,SU (2017),reported,unobserved,1981-04-19,Sydney G. Cannings,SEM,SEM-UBC COL-27091,,,,,,Reported as Hypocyphtus crotchii,457668,ART
Deinopteroloma subcostatum,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,,,new 2018,observed,,,,,,2018-12-16,Scott Gilmore,https://www.inaturalist.org/observations/19112258,https://static.inaturalist.org/photos/29333859/medium.jpeg?1545275566,,457679,ART
Lophioderus insignis,"Marsh, 1957",,rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Scydmaeninae,native,SU (2017),reported,unobserved,1976-05-09,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-17784,,,,,,,457902,ART
Megarthrus pictus,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Proteininae,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,https://www.inaturalist.org/observations/26072004,https://static.inaturalist.org/photos/40449778/medium.jpeg?1559240464,,457937,ART
Nanobius serricollis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Pseudopsinae,,,new 1990,observed,,,,,,1990-09-23,Scott Gilmore,https://www.inaturalist.org/observations/35397250,https://static.inaturalist.org/photos/55812345/medium.jpeg?1573097783,,457987,ART
Ocypus aeneocephalus,"(De Geer, 1774)",,large rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,exotic,unlisted,reported,unobserved,1977-10-27,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27349,,,,,,Reported as Staphylinus aeneocephalus,458184,ART
Oropus striatus,"(LeConte, 1874)",,rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Pselaphinae,native,SU (2017),reported,unobserved,1973-08-28,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-17918,,,,,,,361558,ART
Pelecomalium testaceum,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,,,new 2019,observed,,,,,,2019-05-04,Charlene Wood,https://www.inaturalist.org/observations/32818349,https://static.inaturalist.org/photos/51501555/medium.jpg?1568614570,,458265,ART
Platydracus rutilicauda,"(Horn, 1979)",,rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,native,SU (2017),reported,unobserved,1977-04-24,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27361,,,,,,Reported as Staphylinus rutilicauda,458722,ART
Proteinus sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Proteininae,,,new 1990,observed,,,,,,1990-09-23,Scott Gilmore,https://www.inaturalist.org/observations/34740671,https://static.inaturalist.org/photos/54712647/medium.jpeg?1571760895,,211987,ART
Quedius sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,https://www.inaturalist.org/observations/27516281,https://static.inaturalist.org/photos/42819372/medium.jpeg?1561312166,,203236,ART
Reichenbachia binodifer,"Casey, 1897",,rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Pselaphinae,native,SU (2017),reported,unobserved,1990-04-07,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-17968,,,,,,,458491,ART
Scaphisoma sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Scaphidiinae,,,new 1990,observed,,,,,,1990-07-29,Scott Gilmore,https://www.inaturalist.org/observations/34741170,https://static.inaturalist.org/photos/54713279/medium.jpeg?1571761357,,211635,ART
Stenus sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Steninae,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,https://www.inaturalist.org/observations/25225711,https://static.inaturalist.org/photos/39049860/medium.jpeg?1558032719,,131962,ART
Tachyporus dispar,"(Paykull, 1789)",,rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Tachyporinae,exotic,unlisted,reported,unobserved,1983-04-30,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27464,,,,,,,232225,ART
Tasgius sp.,,,large rove beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,,,new 2018,observed,,,,,,2018-04-14,Kevin Toomer,https://www.inaturalist.org/observations/10917126,https://static.inaturalist.org/photos/15351233/medium.jpg?1523735804,,178944,ART
Blapylus sp.,,,desert stink beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,,,new 2016,observed,,,,,,2016-09-01,Andrew Simon,http://www.inaturalist.org/observations/4016849,https://static.inaturalist.org/photos/4745057/medium.jpg?1472818152,,326234,ART
Coniontis ovalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Pimeliinae,,,new 2019,observed,,,,,,2019-05-04,Joan Septembre,https://www.inaturalist.org/observations/24714316,https://static.inaturalist.org/photos/38218726/medium.jpeg?1557203585,,458122,ART
Helops laetus,"LeConte, 1857",,bronze darkling beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,native,SU (2017),reported,unobserved,1977-04-24,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27887,,,,,,,458151,ART
Helops pernitens,"LeConte, 1861",,darkling beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,native,S3S5 (2017),reported,unobserved,1986-03-16,J. Scudder,SEM,SEM-UBC COL-27888,,,,,,,458152,ART
Iphthiminus serratus,"Mannerheim, 1843",,darkling beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Stenochiinae,native,S5 (2017),new 2017,observed,,,,,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6217386,https://static.inaturalist.org/photos/7810597/medium.jpeg?1494824386,,177661,ART
Isomira comstocki,"Papp, 1956",,Comstock’s comb-clawed beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Alleculinae,native,S5 (2017),confirmed,observed,1991-06-14,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-27904,,2016-06-21,Andrew Simon,http://www.inaturalist.org/observations/3500438,https://static.inaturalist.org/photos/4072590/medium.jpg?1466564878,,458157,ART
Nalassus convexulus,"(LeConte, 1861)",,darkling beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,native,,new 2017,observed,,,,,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6337891,https://static.inaturalist.org/photos/7986536/medium.jpeg?1495578463,,177921,ART
Platydema oregonense,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Diaperinae,,,new 2019,observed,,,,,,2019-05-04,Charlene Wood,https://www.inaturalist.org/observations/30797644,https://static.inaturalist.org/photos/48137464/medium.jpg?1565763101,,372352,ART
Trachypachus holmbergi,"Mannerheim, 1853",,false ground beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Trachypachidae,,native,SNR,reported,unobserved,1980-06-14,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-17766,,,,,,,232773,ART
Trox scaber,"(Linnaeus, 1767)",,scarab beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Trogidae,,native,SU (2017),reported,unobserved,1973-07-17,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-18197,,,,,,,233070,ART
Eronyxa pallida,"(Motschulsky, 1863)",,transluscent bark-gnawing beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Trogossitidae,Lophocaterinae,native,S4S5 (2017),confirmed,observed,1986-06-01,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-20315,,2017-05-13,Scott Gilmore,https://www.inaturalist.org/observations/6223426,https://static.inaturalist.org/photos/7818447/medium.jpeg?1494871101,,458141,ART
Peltis pippingskoeldi,"Mannerheim, 1852",,bark-gnawing beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Trogossitidae,Peltinae,native,S4S5 (2017),confirmed,observed,1979-10-08,J. Scudder,SEM,SEM-UBC COL-20426,,2019-05-04,Charlene Wood,https://www.inaturalist.org/observations/24668130,https://static.inaturalist.org/photos/38145481/medium.jpg?1557155031,Reported as Ostoma pippingskoeldi,458279,ART
Temnoscheila chlorodia,"(Mannerheim, 1843)",,pine trogossitid,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Trogossitidae,Trogossitinae,native,S4S5 (2017),reported,unobserved,1975-10-13,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-20497,,,,,,,120559,ART
Namunaria pacifica,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Zopheridae,Colydiinae,,,new 2019,observed,,,,,,2019-05-04,Scott Gilmore,https://www.inaturalist.org/observations/27516552,https://static.inaturalist.org/photos/42820910/medium.jpeg?1561312956,,458175,ART
Phellopsis porcata,"(LeConte, 1853)",,zopherid beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Zopheridae,,native,SNR,reported,unobserved,1973-05-21,Geoffrey G.E. Scudder,SEM,SEM-UBC COL-31239,,,,,,,370695,ART
Usechimorpha barberi,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Zopheridae,,,,new 2019,observed,,,,,,2019-05-04,Charlene Wood,https://www.inaturalist.org/observations/31196514,https://static.inaturalist.org/photos/48801393/medium.jpg?1566332544,,925708,ART
Anisolabis maritima,(Bonelli),,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Dermaptera,Forficulina,,Anisolabididae,Anisolabidinae,,,confirmed,observed,2017-05-27,Joel Gibson,RBCM,ENT017-002269,,2019-05-03,Scott Gilmore,https://www.inaturalist.org/observations/24732970,https://static.inaturalist.org/photos/38248125/medium.jpeg?1557244512,,127193,ART
Forficula auricularia,Linnaeus,,common earwig,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Dermaptera,Forficulina,,Forficulidae,Forficulinae,,,confirmed,observed,2017-05-27,Joel Gibson,RBCM,ENT017-002262,,2016-06-21,John Magner,http://inaturalist.ca/observations/3498599,https://static.inaturalist.org/photos/4069775/medium.jpeg?1466540902,,61524,ART
