Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Poa secunda,J. Presl,,Sandberg's Bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S5,reported,unobserved,1981-04-27,Harvey Janszen,RBCM,V113790,1949562792,,,,,reported as Poa secundassp. secunda(V113790),57198,
Poa trivialis,L.,,rough bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,confirmed,observed,1979-06-28,Harvey Janszen,RBCM,V097867,1949546779,2019-06-01,Andrew Simon,https://www.inaturalist.org/observations/26203680,https://static.inaturalist.org/photos/40666492/medium.jpeg?1559421738,,78657,
Polypogon monspeliensis,(L.) Desf.,,rabbitfoot polypogon,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,57197,
Puccinellia nutkaensis,(J. Presl) Fernald & Weath.,,Pacific alkaligrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,coastal?,78783,
Puccinellia nuttalliana,(Schult.) Hitchc.,,Nuttall's alkaligrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S5,reported,unobserved,1975-07-18,T. C. Brayshaw,RBCM,V097097,1949546223,,,,,Montague; salt marsh,204196,
Puccinellia pumila,(Vasey) Hitchc.,,dwarf alkaligrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S5,reported,unobserved,1979-08-15,Harvey Janszen,RBCM,V097860,1949546934,,,,,Montague; salt marsh,78785,
Schedonorus arundinaceus,(Schreb.) Dumort.,,tall fescue,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-17,Andrew Simon,http://www.inaturalist.org/observations/2622565,https://static.inaturalist.org/photos/2935900/medium.JPG?1453921022,,164708,
Schedonorus pratensis,(Huds.) P. Beauv.,,meadow fescue,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,866252,
Secale cereale,L.,,rye,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,79021,
Setaria viridis,(L.) P.Beauv.,,green bristlegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,,exotic,SNA,new 2019,observed,,,,,,2019-08-11,Andrew Simon,https://www.inaturalist.org/observations/30789994,https://static.inaturalist.org/photos/48123124/medium.jpeg?1565748042,,79070,
Torreyochloa pauciflora,(J. Presl) Church,,weak false-manna,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2019-07-07,Andrew Simon,https://www.inaturalist.org/observations/28440118,https://static.inaturalist.org/photos/44326697/medium.jpeg?1562597241,,81431,
Trisetum cernuum,Trin.,,nodding trisetum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S5,confirmed,observed,1979-06-08,Harvey Janszen,RBCM,V097870,,2018-05-23,Andrew Simon,https://www.inaturalist.org/observations/12762226,https://static.inaturalist.org/photos/18493396/original.jpeg?1527140421,syn. Trisetum canescensBuckley,79444,
Vulpia bromoides,(L.) Gray,,barren fescue,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-06-14,Andrew Simon,http://inaturalist.ca/observations/6665167,https://static.inaturalist.org/photos/8445849/medium.jpeg?1497513683,,170281,
Vulpia microstachys var. pauciflora,(Nutt.) Munro,(Beal) Lonard & Gould,Pacific fescue,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,native,S4,confirmed,observed,2003-05-01,Frank Lomer,UBC,V231298,,2017-05-29,Alexander J. Wright & Andrew Simon,https://www.inaturalist.org/observations/6434874,https://static.inaturalist.org/photos/8127052/medium.jpeg?1496176621,only V. m. paucifloraknown,243404,
Vulpia myuros,(L.) C.C. Gmel.,,rattail fescue,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-05-28,Andrew Simon,https://www.inaturalist.org/observations/6409673,https://static.inaturalist.org/photos/8086892/medium.jpeg?1496017229,,52814,
Sparganium angustifolium,Michx.,,narrow-leaved bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,native,S5,new 2017,observed,2017-05-27,Tyler Innes,Bioblitz Galiano2017,,,2018-07-12,Andrew Simon,https://www.inaturalist.org/observations/14300204,https://static.inaturalist.org/photos/21237879/large.jpeg?1531433021,,79161,
Sparganium emersum,Rehmann,,emersed bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881646,https://static.inaturalist.org/photos/4554161/medium.jpeg?1471155332,,62575,
Sparganium natans,L.,,small bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2018-07-05,Andrew Simon,https://www.inaturalist.org/observations/14222179,https://static.inaturalist.org/photos/21099987/large.jpeg?1531197797,,79162,
Typha angustifolia,L.,,lesser cattail,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,exotic,SNA,confirmed,observed,2014-05-14,Frank Lomer,UBC,V241915,,2013-08-21,Felix Erhard,http://www.inaturalist.org/observations/2583333,https://static.inaturalist.org/photos/2884817/medium.JPG?1452869555,,60316,
Typha latifolia,L.,,common cattail,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2015-02-22,Andrew Simon,http://www.inaturalist.org/observations/2566297,https://static.inaturalist.org/photos/2860580/medium.JPG?1452320891,,48685,
Angelica genuflexa,Nutt.,,kneeling angelica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,75450,
Anthriscus caucalis,M. Bieb.,,bur chervil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-04-23,Andrew Simon,http://www.inaturalist.org/observations/3027391,https://static.inaturalist.org/photos/3484670/medium.JPG?1461560467,,52846,
Anthriscus sylvestris,(L.) Hoffm.,,wild chervil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,Apioideae,exotic,SNA,new 2019,observed,,,,,,2019-04-29,Andrew Simon,https://www.inaturalist.org/observations/24768191,https://static.inaturalist.org/photos/38301005/medium.jpeg?1557282565,,124544,
Cicuta douglasii,(DC.) J.M. Coult. & Rose,,Douglas' water-hemlock,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-05-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3296098,https://static.inaturalist.org/photos/3809698/medium.JPG?1464146950,,76338,
Conioselinum gmelinii,(Bray) Steud.,,Pacific hemlock-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,new 2016,observed,,,,,,2016-07-10,Andrew Simon,http://www.inaturalist.org/observations/3652970,https://static.inaturalist.org/photos/4227342/medium.JPG?1468140305,,160830,
Conium maculatum,L.,,poison-hemlock,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,Apioideae,exotic,SNA,new 2019,observed,,,,,,2019-06-15,Ed Andrusiak,https://www.inaturalist.org/observations/27254709,https://static.inaturalist.org/photos/42387023/medium.jpeg?1560924753,,52998,
Daucus carota,L.,,wild carrot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-09,Andrew Simon,http://www.inaturalist.org/observations/3652719,https://static.inaturalist.org/photos/4226906/medium.JPG?1468131287,,76610,
Daucus pusillus,Michx.,,American wild carrot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-04-04,Andrew Simon,http://www.inaturalist.org/observations/2567452,https://static.inaturalist.org/photos/2862283/medium.JPG?1452372754,,56726,
Lomatium nudicaule,(Pursh) J.M. Coult. & Rose,,barestem desert-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S4S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,Sandy beaches,77818,
Lomatium papilioniferum,J.A. Alexander & W. Whaley,,butterfly bearing lomatium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S2,confirmed,observed,1982-07-23,Harvey Janszen,RBCM,V120298,1949569357,2016-03-06,Andrew Simon,http://www.inaturalist.org/observations/2762301,https://static.inaturalist.org/photos/3126132/medium.JPG?1457559225,,77808,
Lomatium utriculatum,(Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose,,spring gold,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-04,Andrew Simon,http://www.inaturalist.org/observations/2566333,https://static.inaturalist.org/photos/2860635/medium.JPG?1452322892,,56827,
Oenanthe sarmentosa,C. Presl ex DC.,,Pacific water-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2015-07-02,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2561792,https://static.inaturalist.org/photos/2854072/medium.png?1452150888,,60127,
Osmorhiza berteroi,DC.,,mountain sweet-cicely,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,confirmed,observed,1986-08-16,William J. Crins,UBC,V197708,,2016-05-03,Andrew Simon,http://www.inaturalist.org/observations/3093492,https://static.inaturalist.org/photos/3567927/medium.JPG?1462327978,Reported as O. chilensis,53166,
Perideridia montana,(Blank.) Dorn,,common yampeh,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,reported,unobserved,1989-08-22,Gerald B. Straley,UBC,V200558,,,,,,Matt Fairbarns (2016) reports P. montana; Gerald B. Straley P. gairdneri; synonymous with P. gairdneri var. montana; Gerald Straley states this as “common” at end of Georgeson Bay Road in 1989 –QC,78434,
Petroselinum crispum,(Mill.) Nyman ex A.W. Hill,,garden parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,exotic,SNA,confirmed,observed,2014-05-13,Frank Lomer,UBC,V241923,,2019-06-03,Andrew Simon,https://www.inaturalist.org/observations/26372173,https://static.inaturalist.org/photos/40945842/medium.jpeg?1559624290,,78465,
Sanicula bipinnatifida,Douglas,,purple sanicle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S2,reported,unobserved,1993-04-26,Hans Roemer,BC Ecosystem Explorer,,,,,,,,56840,
Sanicula crassicaulis var. crassicaulis,Poepp. ex DC.,,Pacific sanicle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-02-22,Andrew Simon,http://www.inaturalist.org/observations/2566218,https://static.inaturalist.org/photos/2860458/medium.JPG?1452318080,,53201,varieties not distinguished by Province
Sanicula crassicaulis var. tripartita,Poepp. ex DC.,(Suksd.) H. Wolff,three-parted Pacific sanicle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S4,new 2017,observed,,,,,,2016-05-06,Andrew Simon,http://www.inaturalist.org/observations/3116731,https://static.inaturalist.org/photos/3603937/medium.JPG?1462591858,,68471,variety recognized by FPNW2 (species recognized by CDC)
Sanicula graveolens,Poepp. ex DC.,,Sierra sanicle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S4S5,reported,unobserved,1905-07-08,Matt Fairbarns,Vascular Plant Survey of a Rock Bluff System on Galiano Island2016(unpublished technical report),,,,,,,Hmmm… Perhaps cold-ish mountaintops (on top of Bodega Ridge)? Reported for Mount Sutil,78979,
Torilis japonica,(Houtt.) DC.,,upright hedge-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,exotic,SNA,confirmed,observed,1976-07-13,Harvey Janszen,RBCM,V087237,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2625063,https://static.inaturalist.org/photos/2939664/medium.JPG?1454011195,T. arvensisapparently mistakenly reported,133918,
Yabea microcarpa,(Hook. & Arn.) Koso-Pol.,,California hedge-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Apiaceae,,native,S4,confirmed,observed,2003-05-01,Frank Lomer,UBC,V231292,,2017-05-26,Alexander J. Wright,https://www.inaturalist.org/observations/6410296,https://static.inaturalist.org/photos/8088471/medium.jpg?1496021085,,56847,
Hedera helix,L.,,English ivy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Apiales,,,Araliaceae,,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-08-14,Andrew Simon,http://www.inaturalist.org/observations/3948552,https://static.inaturalist.org/photos/4651777/medium.jpeg?1471978903,,55882,
Ilex aquifolium,L.,,English holly,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Aquifoliales,,,Aquifoliaceae,,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-02-22,Andrew Simon,http://www.inaturalist.org/observations/2566288,https://static.inaturalist.org/photos/2860569/medium.JPG?1452320550,,53856,
Achillea millefolium,L.,,yarrow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-06-19,Andrew Simon,http://www.inaturalist.org/observations/3493815,https://static.inaturalist.org/photos/4063807/medium.JPG?1466474414,"nominate subspecies not yet observed on project; varieties historically recognized on Galiano Island include: A.m. borealis (239064), A.m. californica (239065), & A.m. lanulosa (239065); according to provincial authorities, our native yarrows are now lumped into A. borealis following Ramsey et al. (2008); A. millefolium is recognized as an exotic species in the BC Flora; David Giblin, gives this account for why A.millefolium is adopted in FPNW2: ""One of the problems that I have with the Achillea situation is that it takes us down the path of assigning different names to similar looking plants of different ploidy levels.That is not a functional system for field botanists because there are often no clear morphological markers among populations with different ploidy levels.This issue also applies to Campanula rotundifolia, another widespread species with everything from diploid to beyond octoploid populations.Perhaps had Justin provided a key to distinguish A. millefolium from A. borealis he would have had better success advancing his argument.I think that it is highly unlikely that no A. millefolium plants of Eurasian origin have been introduced into western North America.Without a key, it is safest to call everything A. millefolium.""",52821,
Adenocaulon bicolor,Hook.,,pathfinder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Mutisioideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-05-13,Andrew Simon,http://www.inaturalist.org/observations/3319316,https://static.inaturalist.org/photos/3809511/medium.JPG?1464145654,,56854,
Agoseris grandiflora var. leptophylla,(Nutt.) Greene,G. I. Baird,large-flowered agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Cichorioideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-04-23,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3040898,https://static.inaturalist.org/photos/3500845/medium.JPG?1461723923,,52828,
Agoseris heterophylla ssp. heterophylla,Kuntze,,annual agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Cichorioideae,native,S5,reported,unobserved,1988-04-23,Gerald B. Straley,UBC,V194354,,,,,,"Bluff Park record. Still there? –QC; I think this voucher should be checked; A. grandiflora,a very different species, is known from Bluffs Park (see photo above)",56856,
Ambrosia chamissonis,(Less.) Greene,,silver burweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,new 2016,observed,,,,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3404260,https://static.inaturalist.org/photos/3939921/medium.JPG?1465335343,,71135,
Anaphalis margaritacea,(L.) Benth. & Hook.f.,,pearly everlasting,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-24,Lauren Magner,http://www.inaturalist.org/observations/2564129,https://static.inaturalist.org/photos/2857205/medium.JPG?1452235227,,52833,
Anisocarpus madioides,Nutt.,,woodland tarweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,confirmed,observed,1986-08-17,William J. Crins,UBC,V190868,,2015-06-05,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2563712,https://static.inaturalist.org/photos/2856679/medium.JPG?1452220603,reported as Madia madioides,53137,
Anthemis cotula,L.,,stinking chamomile,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,exotic,SNA,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,52841,
Arctium minus,(Hill.) Bernh.,,common burdock,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Carduoideae,exotic,SNA,confirmed,observed,1975-01-01,Harvey Janszen,RBCM,?,,2015-07-08,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2563307,https://static.inaturalist.org/photos/2856084/medium.JPG?1452210552,,59570,
Artemisia campestris ssp. pacifica,L.,(Nutt.) H.M. Hall & Clem.,northern wormwood,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,Rocks immediately along shore. Look on headlands just seaward of Juniperus maritima forests.,361656,
Artemisia suksdorfii,Piper,,Suksdorf's mugwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-31,Adam Huggins,http://www.inaturalist.org/observations/3779806,https://static.inaturalist.org/photos/4408540/medium.jpg?1470010569,,75597,
Bellis perennis,L.,,English daisy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,exotic,SNA,confirmed,observed,1989-04-06,Gerald B. Straley,UBC,V197707,,2015-03-24,Lauren Magner,http://www.inaturalist.org/observations/2569419,https://static.inaturalist.org/photos/2865107/medium.JPG?1452412909,,55563,
Bidens cernua,L.,,nodding beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,new 2016,observed,,,,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881685,https://static.inaturalist.org/photos/4554229/medium.jpeg?1471156345,,75765,
Cichorium intybus,L.,,chicory,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Cichorioideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-14,Andrew Simon,http://www.inaturalist.org/observations/3681048,https://static.inaturalist.org/photos/4266586/medium.JPG?1468568066,,52913,
Cirsium arvense,(L.) Scop.,,Canada thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Carduoideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-07-02,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2561799,https://static.inaturalist.org/photos/2854079/medium.JPG?1452151081,Cirsium arvensevar. horridumalso reported; here taken as synonymous,60132,
Cirsium brevistylum,Cronquist,,short-styled thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Carduoideae,native,S5,confirmed,observed,1986-08-16,William J. Crins,UBC,V190908,,2017-05-28,Alexander J. Wright & Andrew Simon,https://www.inaturalist.org/observations/6409663,https://static.inaturalist.org/photos/8086814/medium.jpeg?1496017140,,52993,
Cirsium vulgare,(Savi) Ten.,,bull thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Carduoideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599922,https://static.inaturalist.org/photos/2903134/medium.JPG?1453245377,,52989,
Conyza canadensis,(L.) Cronquist,,horseweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,reported as Conyza canadensis var. glabrata,428399,
Crepis capillaris,(L.) Wallr.,,smooth hawksbeard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Cichorioideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-07-02,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2561817,https://static.inaturalist.org/photos/2854102/medium.JPG?1452151881,,54050,
Crocidium multicaule,Hook.,,gold star,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S4,confirmed,observed,1974-04-21,Wilfred B. Schofield,UBC,V156690,,2017-03-25,Andrew Simon,https://www.inaturalist.org/observations/5472938,https://static.inaturalist.org/photos/6741092/medium.jpeg?1490585333,,57524,
Cyanus segetum,L.,,cornflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Centaureinae,exotic,SNA,new 2016,observed,,,,,,2016-06-12,‘salishsea’,http://inaturalist.ca/observations/3445649,https://static.inaturalist.org/photos/3995790/medium.jpg?1465771752,,48159,
Doronicum sp.,,,leopard's-bane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,exotic,SNA,new 2017,observed,,,,,,2017-04-30,Andrew Simon,https://www.inaturalist.org/observations/6047516,https://static.inaturalist.org/photos/7577459/medium.jpeg?1493699645,,61305,
Echinops sphaerocephalus,L.,,great globethistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Carduoideae,exotic,SNA,new 2018,observed,,,,,,2018-07-14,Andrew Simon,https://www.inaturalist.org/observations/14367578,https://static.inaturalist.org/photos/21355426/medium.jpeg?1531614101,,76762,
Eriophyllum lanatum var. leucophyllum,(Pursh) J. Forbes,(DC.) W.R. Carter,woolly eriophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2625029,https://static.inaturalist.org/photos/2939629/medium.JPG?1454010436,,77049,
Filago vulgaris,Lam.,,common filago,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3413966,https://static.inaturalist.org/photos/3952349/medium.JPG?1465430427,,62004,
Galinsoga quadriradiata,Ruiz & Pav.,,shaggy galinsoga,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,exotic,SNA,new 2018,observed,,,,,,2018-07-13,Andrew Simon,https://www.inaturalist.org/observations/14335444,https://static.inaturalist.org/photos/21298926/medium.jpeg?1531533731,,56170,
Gamochaeta ustulata,(Nutt.) Holub,,purple cudweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Asterales,,,Asteraceae,Asteroideae,native,SU,new 2015,observed,,,,,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2631665,https://static.inaturalist.org/photos/2949195/medium.JPG?1454202195,Yet uncertain whether both G. purpureum& G. ustulataare present on Galiano; some authorities collapse these taxa as one.,77224,
