Taxon name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Date observed,Description,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Common name,iNaturalist taxon name,iNaturalist taxon ID,Observation count
Aglaophenia sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Plumularioidea,Aglaopheniidae,,,Aglaophenia,,,,,,,,,,ostrich-plume hydroid,Aglaophenia,51218,1
Clytia gregaria,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,Clytia,,,,,,,,,,gregarious jellyfish,Clytia gregaria,195428,1
Obelia sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,Obelia,,,,,,,,,,wine-glass hydroid,Obelia,49536,1
Orthopyxis sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,Orthopyxis,,,,,,,,,,spider web hydroid,Orthopyxis,500952,1
Rhizocaulus verticillatus,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Campanulariidae,,,Rhizocaulus,,,,,,,,,,horse-tail hydroid,Rhizocaulus verticillatus,127158,1
Eutonina indicans,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Eirenidae,,,Eutonina,,,,,,,,,,aggregating jelly,Eutonina indicans,348053,1
Halecium beani,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Haleciidae,,,Halecium,,,,,,,,,,candalabrum hydroid,Halecium beanii,668120,1
Halecium densum,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Haleciidae,,,Halecium,,,,,,,,,,dense bushy hydroid,Halecium densum,874028,1
Grammaria sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Lafoeidae,,,Grammaria,,,,,,,,,,spindly embedded hydroid,Grammaria,874029,1
Lafoea dumosa,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Lafoeidae,,,Lafoea,,,,,,,,,,muff hydroid,Lafoea dumosa,423721,1
Melicertum octocostatum,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Melicertidae,,,Melicertum,,,,,,,,,,eight-strand jelly,Melicertum octocostatum,550154,1
Mitrocoma cellularia,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Mitrocomidae,,,Mitrocoma,,,,,,,,,,cross jellyfish,Mitrocoma cellularia,493918,1
Plumularia setacea,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Plumularioidea,Plumulariidae,,,Plumularia,,,,,,,,,,glassy plume hydroid,Plumularia setacea,209141,1
Plumularia sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Plumularioidea,Plumulariidae,,,Plumularia,,,,,,,,,,delicate plume hydroid,Plumularia,60609,1
Abietinaria greenei,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,Abietinaria,,,,,,,,,,fibre-optic hydroid,Abietinaria greenei,429858,1
Abietinaria sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,Abietinaria,,,,,,,,,,coarse sea fir hydroid,Abietinaria,55322,1
Hydrallmania franciscana,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,Hydrallmania,,,,,,,,,,loose spiral hydroid,Hydrallmania franciscana,873899,1
Selaginopsis sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,Selaginopsis,,,,,,,,,,fish-bone hydroid,Selaginopsis,701033,1
Thuiaria sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,Thuiaria,,,,,,,,,,embedded sea fir hydroid,Thuiaria,514521,1
Thuiaria thuja,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,Sertularioidea,Sertulariidae,,,Thuiaria,,,,,,,,,,bottlebrush hydroid,Thuiaria thuja,873882,1
Gonionemus vertens,Animalia,Cnidaria,,,Hydrozoa,Trachylinae,,Limnomedusae,,,Olindiidae,,,Gonionemus,,,,,,,,,,,Gonionemus vertens,501046,1
Aegina citrea,Animalia,Cnidaria,,,Hydrozoa,Trachylinae,,Narcomedusae,,,Aeginidae,,,Aegina,,,,,,,,,,four tentacled jelly,Aegina citrea,256077,1
Solmissus sp.,Animalia,Cnidaria,,,Hydrozoa,Trachylinae,,Narcomedusae,,,Cuninidae,,,Solmissus,,,,,,,,,,scalloped jelly,Solmissus,247208,1
Nanomia bijuga,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Siphonophorae,Physonectae,,Agalmatidae,,,Nanomia,,,,,,,,,,tailed jelly,Nanomia bijuga,506580,1
Muggiaea sp.,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Siphonophorae,Calycophorae,,Diphyidae,Diphyinae,,Muggiaea,,,,,,,,,,dwarf tailed jelly,Muggiaea,201710,1
Cyanea capillata,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,Cyaneidae,,,Cyanea,,,,,,,,,,lion's mane,Cyanea capillata,69838,1
Cyanea ferruginea,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,Cyaneidae,,,Cyanea,,,,,,,,,,lion’s mane jellyfish,Cyanea ferruginea,786996,1
Chrysaora fuscescens,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,Pelagiidae,,,Chrysaora,,,,,,,,,,Pacific sea nettle,Chrysaora fuscescens,48479,1
Aurelia labiata,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,Ulmaridae,,,Aurelia,,,,,,,,,,moon jelly,Aurelia labiata,130235,1
Phacellophora camtschatica,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,Phacellophoridae,,,Phacellophora,,,,,,,,,,egg-yolk jelly,Phacellophora camtschatica,52966,1
Beroe sp.,Animalia,Ctenophora,,,Nuda,,,Beroida,,,Beroidae,,,Beroe,,,,,,,,,,transluscent comb jelly,Beroe,51507,1
Euplokamis dunlapae,Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,Euplokamidae,,,Euplokamis,,,,,,,,,,oval sea gooseberry,Euplokamis dunlapae,873875,1
Pleurobrachia bachei,Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,Pleurobrachiidae,,,Pleurobrachia,,,,,,,,,,sea gooseberry,Pleurobrachia bachei,117705,1
Bolinopsis infundibulum,Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,Bolinopsidae,,,Bolinopsis,,,,,,,,,,lobed sea gooseberry,Bolinopsis infundibulum,492705,1
Evasterias troschelii,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Evasterias,,,,,,,,,,mottled star,Evasterias troschelii,84265,1
Leptasterias hexactis,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Leptasterias,,,,,,,,,,colourful six-armed star,Leptasterias hexactis,117691,1
Leptasterias sp.,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Leptasterias,,,,,,,,,,,Leptasterias,117697,1
Orthasterias koehleri,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Orthasterias,,,,,,,,,,rainbow star,Orthasterias koehleri,47669,1
Pisaster brevispinus,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Pisaster,,,,,,,,,,giant pink star,Pisaster brevispinus,49539,1
Pisaster ochraceus,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Pisaster,,,,,,,,,,ochre star,Pisaster ochraceus,49699,1
Pycnopodia helianthoides,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,Pycnopodiinae,,Pycnopodia,,,,,,,,,,sunflower star,Pycnopodia helianthoides,47673,1
Stylasterias forreri,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Stylasterias,,,,,,,,,,velcro star,Stylasterias forreri,255883,1
Luidia foliolata,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,Luidiidae,,,Luidia,,,,,,,,,,sand star,Luidia foliolata,195859,1
Henricia aspera,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Spinulosida,,,Echinasteridae,,,Henricia,,,,,,,,,,ridged blood star,Henricia aspera,293168,1
Henricia leviuscula,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Spinulosida,,,Echinasteridae,,,Henricia,,,,,,,,,,Pacific blood star,Henricia leviuscula,47664,1
Henricia sanguinolenta,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Spinulosida,,,Echinasteridae,,,Henricia,,,,,,,,,,fat blood star,Henricia sanguinolenta,62364,1
Dermasterias imbricata,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asteropseidae,,,Dermasterias,,,,,,,,,,leather star,Dermasterias imbricata,63382,1
Pteraster tesselatus,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Velatida,,,Pterasteridae,,,Pteraster,,,,,,,,,,slime star,Pteraster tesselatus,194701,1
Solaster stimpsoni,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Solaster,,,,,,,,,,striped sun star,Solaster stimpsoni,208013,1
Asterina miniata,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,,,Patiria,,,,,,,,,,bat star,Patiria miniata,48830,1
Hippasteria phrygiana,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Goniasteridae,Hippasterinae,,Hippasteria,,,,,,,,,,spiny red star,Hippasteria phrygiana,464048,1
Mediaster aequalis,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Goniasteridae,Mediasterinae,,Mediaster,,,,,,,,,,vermilion star,Mediaster aequalis,293174,1
Crossaster papposus,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Crossaster,,,,,,,,,,rose star,Crossaster papposus,192687,1
Solaster dawsoni,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Solaster,,,,,,,,,,morning sun star,Solaster dawsoni,117692,1
Solaster endeca,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Solaster,,,,,,,,,,northern sun star,Solaster endeca,371725,1
Florometra serratissima,Animalia,Echinodermata,Crinozoa,,Crinoidea,Articulata,,Comatulida,,Antedonoidea,Antedonidae,Heliometrinae,,Florometra,,,,,,,,,,feather star,Florometra serratissima,195902,1
Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Strongylocentrotus,,,,,,,,,,green sea urchin,Strongylocentrotus droebachiensis,120070,1
Strongylocentrotus franciscanus,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Strongylocentrotus,,,,,,,,,,red sea urchin,Strongylocentrotus franciscanus,49126,1
Strongylocentrotus pallidus,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Strongylocentrotus,,,,,,,,,,white sea urchin,Strongylocentrotus pallidus,129221,1
Dendraster excentricus,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Neognathostomata,Clypeasteroida,Scutellina,Scutelloidea,Dendrasteridae,,,Dendraster,,,,,,,,,,eccentric sand dollar,Dendraster excentricus,117696,1
Leptosynapta transgressor,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Apodida,,,Synaptidae,,,Leptosynapta,,,,,,,,,,subtidal burrowing sea cucumber,Leptosynapta transgressor,873898,1
Cucumaria miniata,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Cucumariidae,,,Cucumaria,,,,,,,,,,red sea cucumber,Cucumaria miniata,117695,1
Cucumaria pallida,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Cucumariidae,,,Cucumaria,,,,,,,,,,pale sea cucumber,Cucumaria pallida,356416,1
Cucumaria piperata,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Cucumariidae,,,Cucumaria,,,,,,,,,,salt and pepper sea cucumber,Cucumaria piperata,424353,1
Pentamera rigida,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Phyllophoridae,,,Pentamera,,,,,,,,,,rigid white sea cucumber,Pentamera rigida,873894,1
Psolidium bidiscum,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Psolidae,,,Psolidium,,,,,,,,,,pale creeping pedal sea cucumber,Psolidium bidiscum,873892,1
Psolus chitonoides,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Psolidae,,,Psolus,,,,,,,,,,creeping pedal sea cucumber,Psolus chitonoides,473064,1
Psolus squamatus,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Psolidae,,,Psolus,,,,,,,,,,white creeping pedal sea cucumber,Psolus squamatus,293149,1
Eupentacta quinquesemita,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Dendrochirotida,,,Sclerodactylidae,,,Eupentacta,,,,,,,,,,stiff-footed sea cucumber,Eupentacta quinquesemita,51695,1
Apostichopus californicus,Animalia,Echinodermata,Echinozoa,,Holothuroidea,,,Synallactida,,,Stichopodidae,,,Apostichopus,,,,,,,,,,giant sea cucumber,Apostichopus californicus,202640,1
Gorgonocephalus eucnemis,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Euryophiurida,Euryalida,,,Gorgonocephalidae,Gorgonocephalinae,,Gorgonocephalus,,,,,,,,,,basket star,Gorgonocephalus eucnemis,465153,1
Ophiopholis aculeata,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Ophintegrida,Amphilepidida,Gnathophiurina,Ophiactoidea,Ophiopholidae,,,Ophiopholis,,,,,,,,,,daisy brittle star,Ophiopholis aculeata,56685,1
Ophionereis sp.,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Ophintegrida,Amphilepidida,Ophionereidina,Ophionereidoidea,Ophionereididae,,,Ophionereis,,,,,,,,,,,Ophionereis,56684,1
Ophiura luetkenii,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Euryophiurida,Ophiurida,Ophiurina,,Ophiuridae,Ophiurinae,,Ophiura,,,,,,,,,,gray brittle star,Ophiura luetkenii,255865,1
Ophiura sarsii,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Euryophiurida,Ophiurida,Ophiurina,,Ophiuridae,Ophiurinae,,Ophiura,,,,,,,,,,notched brittle star,Ophiura sarsii,202051,1
Barentsia sp.,Animalia,Entoprocta,,,,,,,,,Barentsiidae,,,Barentsia,,,,,,,,,,nodding heads,Barentsia,211513,1
Lepeophtheirus sp.,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Podoplea,Siphonostomatoida,,,Caligidae,,,Lepeophtheirus,,,,,,,,,,parasitic copepod,Lepeophtheirus,329133,1
Solen sicarius,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Adapedonta,,Solenoidea,Solenidae,,,Solen,,,,,,,,,,sickle jackknife-clam,Solen sicarius,54529,1
Glycymeris septentrionalis,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Arcida,,Arcoidea,Glycymerididae,,,Glycymeris,,,,,,,,,,western bittersweet,Glycymeris septentrionalis,479438,1
Clinocardium ciliatum,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Cardioidea,Cardiidae,Clinocardiinae,,Clinocardium,,,,,,,,,,hairy cockle,Clinocardium ciliatum,125365,1
Semele rubropicta,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Tellinoidea,Semelidae,,,Semele,,,,,,,,,,rose-painted clam,Semele rubropicta,371110,1
Macoma brota,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,,,,,,,,,,,Macoma brota,504353,1
Macoma nasuta,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,,,,,,,,,,bent-nose macoma,Macoma nasuta,117612,1
Macoma sp.,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,,,,,,,,,,macoma,Macoma,71252,1
Kellia suborbicularis,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Galeommatida,,Galeommatoidea,Lasaeidae,,,Kellia,,,,,,,,,,suborbicular kellyclam,Kellia suborbicularis,253475,1
Mya truncata,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Myida,,Myoidea,Myidae,,,Mya,,,,,,,,,,truncated softshell-clam,Mya truncata,447416,1
Zirfaea pilsbryi,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Myida,,Pholadoidea,Pholadidae,Pholadinae,,Zirfaea,,,,,,,,,,rough piddock,Zirfaea pilsbryi,117472,1
Bankia setacea,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Myida,,Pholadoidea,Teredinidae,Bankiinae,,Bankia,,,,,,,,,,feathery shipworm,Bankia setacea,347368,1
Panopea generosa,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Adapedonta,,Hiatelloidea,Hiatellidae,,,Panopea,,,,,,,,,,Pacific geoduck,Panopea generosa,117618,1
Mya arenaria,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Myida,,Myoidea,Myidae,,,Mya,,,,,,,,,,soft-shelled clam,Mya arenaria,81634,1
Modiolus modiolus,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Mytilida,,Mytiloidea,Mytilidae,Modiolinae,,Modiolus,,,,,,,,,,northern horsemussel,Modiolus modiolus,123772,1
Mytilus trossulus,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Mytilida,,Mytiloidea,Mytilidae,Mytilinae,,Mytilus,,,,,,,,,,Pacific blue mussel,Mytilus trossulus,130239,1
Magallana gigas,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Ostreida,,Ostreoidea,Ostreidae,Crassostreinae,,Magallana,,,,,,,,,,Pacific oyster,Magallana gigas,605992,1
Pododesmus macrochisma,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Pectinida,,Anomioidea,Anomiidae,,,Pododesmus,,,,,,,,,,green false-jingle,Pododesmus macrochisma,68652,1
Chlamys hastata,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Pectinida,,Pectinoidea,Pectinidae,Pedinae,Chlamydini,Chlamys,,,,,,,,,,spiny pink scallop,Chlamys hastata,180013,1
Chlamys rubida,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Pectinida,,Pectinoidea,Pectinidae,Pedinae,Chlamydini,Chlamys,,,,,,,,,,smooth pink scallop,Chlamys rubida,84496,1
Chlamys sp.,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Pectinida,,Pectinoidea,Pectinidae,Pedinae,Chlamydini,Chlamys,,,,,,,,,,pink scallop,Chlamys,84497,1
Crassadoma gigantea,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Pectinida,,Pectinoidea,Pectinidae,Pedinae,Crassadomini,Crassadoma,,,,,,,,,,giant rock scallop,Crassadoma gigantea,54526,1
Clinocardium nuttallii,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Cardioidea,Cardiidae,Clinocardiinae,,Clinocardium,,,,,,,,,,Nuttall's cockle,Clinocardium nuttallii,69925,1
Tresus capax,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Mactroidea,Mactridae,Lutrariinae,,Tresus,,,,,,,,,,fat gaper,Tresus capax,126927,1
Tresus nuttallii,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Mactroidea,Mactridae,Lutrariinae,,Tresus,,,,,,,,,,Pacific gaper,Tresus nuttallii,117611,1
Tresus sp.,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Mactroidea,Mactridae,Lutrariinae,,Tresus,,,,,,,,,,gaper,Tresus,117624,1
Gari californica,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Tellinoidea,Psammobiidae,,,Gari,,,,,,,,,,California sunsetclam,Gari californica,354323,1
Nuttallia obscurata,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Cardiida,,Tellinoidea,Psammobiidae,,,Nuttallia,,,,,,,,,,purple mahogany clam,Nuttallia obscurata,430211,1
Diplodonta impolita,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Ungulinoidea,Ungulinidae,,,Diplodonta,,,,,,,,,,rough diplodon,Diplodonta impolita,551115,1
Humilaria kennerleyi,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Veneroidea,Veneridae,,,Humilaria,,,,,,,,,,Kennerley's venus,Humilaria kennerleyi,873901,1
Leukoma staminea,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Veneroidea,Veneridae,Chioninae,,Leukoma,,,,,,,,,,Pacific littleneck clam,Leukoma staminea,333608,1
Ruditapes philippinarum,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Veneroidea,Veneridae,,,Ruditapes,,,,,,,,,,Japanese littleneck,Ruditapes philippinarum,343269,1
Saxidomus gigantea,Animalia,Mollusca,,,Bivalvia,Heterodonta,Imparidentia,Venerida,,Veneroidea,Veneridae,,,Saxidomus,,,,,,,,,,Washington butter clam,Saxidomus gigantea,130233,1
Entodesma navicula,Animalia,Mollusca,,,Bivalvia,Heterodonta,Anomalodesmata,,,Pandoroidea,Lyonsiidae,,,Entodesma,,,,,,,,,,rock entodesma,Entodesma navicula,339164,1
Mytilimeria nuttalli,Animalia,Mollusca,,,Bivalvia,Heterodonta,Anomalodesmata,,,Pandoroidea,Lyonsiidae,,,Mytilimeria,,,,,,,,,,bladderclam,Mytilimeria nuttalli,873896,1
Enteroctopus dofleini,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Octopodiformes,Octopoda,Incirrata,Octopodoidea,Enteroctopodidae,,,Enteroctopus,,,,,,,,,,giant pacific octopus,Enteroctopus dofleini,48863,1
Octopus rubescens,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Octopodiformes,Octopoda,Incirrata,Octopodoidea,Octopodidae,,,Octopus,,,,,,,,,,Pacific red octopus,Octopus rubescens,47455,1
Rossia pacifica,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Decapodiformes,Sepiida,,,Sepiolidae,Rossiinae,,Rossia,,,,,,,,,,stubby squid,Rossia pacifica,151358,1
Doryteuthis opalescens,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Decapodiformes,Myopsida,,,Loliginidae,,,Doryteuthis,,,,,,,,,,California market squid,Doryteuthis opalescens,153981,1
Phyllaplysia taylori,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Aplysiida,,Aplysioidea,Aplysiidae,,,Phyllaplysia,,,,,,,,,,zebra leafslug,Phyllaplysia taylori,49864,1
Calliostoma ligatum,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,Trochoidea,Calliostomatidae,Calliostomatinae,,Calliostoma,,,,,,,,,,blue topsnail,Calliostoma ligatum,129920,1
Tegula brunnea,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,Trochoidea,Tegulidae,,,Tegula,,,,,,,,,,brown tegula,Tegula brunnea,490478,1
Ceratostoma foliatum,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,,Ceratostoma,,,,,,,,,,leafy hornmouth,Ceratostoma foliatum,116687,1
Nucella lamellosa,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,,Nucella,,,,,,,,,,wrinkled dogwinkle,Nucella lamellosa,117641,1
Aglaja ocelligera,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Philinoidea,Aglajidae,,,Aglaja,,,,,,,,,,spotted aglaja,Aglaja ocelligera,49842,1
Melanochlamys diomedea,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Philinoidea,Aglajidae,,,Melanochlamys,,,,,,,,,,Diomedes aglajid,Melanochlamys diomedea,345334,1
Bulla sp.,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Bulloidea,Bullidae,,,Bulla,,,,,,,,,,,Bulla,49809,1
Gastropteron pacificum,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Philinoidea,Gastropteridae,,,Gastropteron,,,,,,,,,,winged sea slug,Gastropteron pacificum,49839,1
Haminoea vesicula,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Haminoeoidea,Haminoeidae,,,Haminoea,,,,,,,,,,white bubble shell,Haminoea vesicula,49812,1
Myosotella myosotis,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Ellobiida,,Ellobioidea,Ellobiidae,,,Myosotella,,,,,,,,,,mouse-eared snail,Myosotella myosotis,225386,1
Cranopsis cucullata,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Fissurelloidea,Fissurellidae,,,Puncturella,,,,,,,,,,hooded puncturella,Puncturella cucullata,904312,1
Diodora aspera,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Fissurelloidea,Fissurellidae,,,Diodora,,,,,,,,,,rough keyhole limpet,Diodora aspera,64148,1
Haliotis kamtschatkana,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Haliotoidea,Haliotidae,,,Haliotis,,,,,,,,,,northern abalone,Haliotis kamtschatkana,56654,1
Crepidula adunca,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,,Crepidula,,,,,,,,,,hooked slippersnail,Crepidula adunca,128141,1
Crepidula nummaria,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,,Crepidula,,,,,,,,,,northern white slippersnail,Crepidula nummaria,117325,1
