Plot Name,Males,Females,pollinatorINatName,scientificName,plantINatName,plantScientificName,decimalLongitude,decimalLatitude,eventDate,plantINatId,pollinatorINatId
7B99,0,3,Lasioglossum lampronotum,Lasioglossum lampronotum,Mahonia fremontii,Mahonia fremontii,-111.1682,37.7876,2002-05-06,75752,792075
23A99,0,1,Lasioglossum lampronotum,Lasioglossum lampronotum,Melilotus officinalis,Melilotus officinalis,-111.1445,37.9682,2000-05-25,57066,792075
2A99,0,3,Lasioglossum lampronotum,Lasioglossum lampronotum,Purshia mexicana,Purshia mexicana,-111.0976,37.819,2000-05-26,60455,792075
8B99,0,1,Lasioglossum lampronotum,Lasioglossum lampronotum,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-06,51305,792075
21A99,0,1,Lasioglossum lusoria,Lasioglossum lusoria,Asclepias speciosa,Asclepias speciosa,-111.3544,37.8506,2000-06-08,62292,453651
21A99,0,1,Lasioglossum lusoria,Lasioglossum lusoria,Tamarix,Tamarix sp.,-111.3544,37.8506,2000-06-08,51305,453651
29A98,1,0,Lasioglossum lusoria,Lasioglossum lusoria,Poliomintha incana,Poliomintha incana,-111.2205,37.4798,2000-06-05,78669,453651
78A98,1,0,Lasioglossum lusoria,Lasioglossum lusoria,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-08-11,79054,453651
80A98,0,2,Lasioglossum lusoria,Lasioglossum lusoria,Penstemon utahensis,Penstemon utahensis,-111.1505,37.2931,2000-07-07,68578,453651
66B98,0,1,Lasioglossum lusoria,Lasioglossum lusoria,Senecio spartioides,Senecio spartioides,-111.1437,37.3066,2000-08-22,79054,453651
82B98,1,0,Lasioglossum lusoria,Lasioglossum lusoria,Taraxacum officinale,Taraxacum officinale,-111.121,37.2866,2000-06-14,47602,453651
21A99,0,1,Lasioglossum microlepoides,Lasioglossum microlepoides,Dithyrea wislizeni,Dithyrea wislizeni,-111.3544,37.8506,2003-09-01,161924,271466
85B98,0,1,Lasioglossum microlepoides,Lasioglossum microlepoides,Lupinus argenteus,Lupinus argenteus,-111.1414,37.2911,2000-05-30,62691,271466
7B98,0,1,Lasioglossum microlepoides,Lasioglossum microlepoides,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1256,37.3904,2000-08-29,57932,271466
114A00,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea coccinea,Sphaeralcea coccinea,-112.3279,37.2775,2001-08-06,126671,271467
114A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.3279,37.2775,2001-06-06,79176,271467
114A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.3279,37.2775,2001-07-09,79176,271467
114A00,0,4,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea,Sphaeralcea sp.,-112.3279,37.2775,2001-07-09,50154,271467
114A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Brassicaceae,Brassicaceae sp.,-112.3279,37.2775,2001-05-09,47204,271467
114A00,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Linum perenne,Linum perenne,-112.3279,37.2775,2001-05-09,60491,271467
114A00,0,3,Lasioglossum nevadensis,Lasioglossum nevadensis,Brassicaceae,Brassicaceae sp.,-112.3279,37.2775,2001-05-23,47204,271467
114A00,0,5,Lasioglossum nevadensis,Lasioglossum nevadensis,Linum perenne,Linum perenne,-112.3279,37.2775,2001-05-23,60491,271467
114A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea coccinea,Sphaeralcea coccinea,-112.3279,37.2775,2001-08-24,126671,271467
114A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.3279,37.2775,2001-07-24,79176,271467
114B00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Coleogyne ramosissima,Coleogyne ramosissima,-112.3275,37.2753,2001-05-09,68559,271467
114B00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cymopterus newberryi,Cymopterus newberryi,-112.3275,37.2753,2001-05-09,161386,271467
114B00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Eriogonum alatum,Eriogonum alatum,-112.3275,37.2753,2001-08-24,148983,271467
TM2,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.2565,37.2634,2002-05-28,79176,271467
101A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Castilleja,Castilleja sp.,-111.5353,37.7808,2003-08-12,49340,271467
101A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Melilotus officinalis,Melilotus officinalis,-111.5353,37.7808,2002-05-13,57066,271467
101A00,0,4,Lasioglossum nevadensis,Lasioglossum nevadensis,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-05-13,51305,271467
101A00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-07-15,51305,271467
101B00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-06-18,51305,271467
101B00,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus depressus,Chrysothamnus depressus,-111.5326,37.7787,2002-08-21,76326,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Solidago canadensis,Solidago canadensis,-111.4078,37.5068,2000-08-01,67808,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Castilleja,Castilleja sp.,-111.4078,37.5068,2001-08-02,49340,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp. (yellow),-111.4078,37.5068,2000-06-06,47604,271467
10A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.4078,37.5068,2000-06-06,48561,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.4078,37.5068,2000-06-06,1415101,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Gilia aggregata,Gilia aggregata,-111.4078,37.5068,2000-06-06,52142,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Rosa woodsii,Rosa woodsii,-111.4078,37.5068,2000-06-06,78887,271467
10A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio multilobatus,Senecio multilobatus,-111.4078,37.5068,2000-06-06,78326,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Erysimum asperum,Erysimum asperum,-111.4078,37.5068,2000-05-10,162713,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Solidago sparsiflora,Solidago sparsiflora,-111.4078,37.5068,2001-09-14,80218,271467
10A99,0,7,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.4078,37.5068,2000-08-15,57932,271467
10A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Solidago canadensis,Solidago canadensis,-111.4078,37.5068,2000-08-15,67808,271467
10A99,0,8,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium calcareum,Cirsium calcareum,-111.4078,37.5068,2001-06-18,160592,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Delphinium,Delphinium sp.,-111.4078,37.5068,2001-06-18,1445421,271467
10A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Hymenopappus filifolius,Hymenopappus filifolius,-111.4078,37.5068,2000-05-23,77473,271467
10B99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium calcareum,Cirsium calcareum,-111.4069,37.5085,2001-07-05,160592,271467
10B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Heterotheca villosa,Heterotheca villosa,-111.4069,37.5085,2001-07-05,77399,271467
10B99,0,6,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp. (yellow),-111.4069,37.5085,2000-06-06,47604,271467
10B99,0,4,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.4069,37.5085,2000-06-06,48561,271467
10B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio multilobatus,Senecio multilobatus,-111.4069,37.5085,2000-06-06,78326,271467
10B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Solidago canadensis,Solidago canadensis,-111.4069,37.5085,2000-08-15,67808,271467
10B99,0,5,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium calcareum,Cirsium calcareum,-111.4069,37.5085,2001-06-18,160592,271467
10B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Penstemon confusus,Penstemon confusus,-111.4069,37.5085,2001-06-18,68588,271467
10B99,0,5,Lasioglossum nevadensis,Lasioglossum nevadensis,Castilleja,Castilleja sp.,-111.4069,37.5085,2001-07-23,49340,271467
10B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Castilleja,Castilleja sp.,-111.4069,37.5085,2001-08-30,49340,271467
21A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Salix exigua,Salix exigua,-111.3544,37.8506,2002-05-06,59008,271467
21A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sisyrinchium idahoense,Sisyrinchium idahoense,-111.3544,37.8506,2001-06-07,79129,271467
21A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Tamarix,Tamarix sp.,-111.3544,37.8506,2000-06-08,51305,271467
21A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Salsola pestifer,Salsola pestifer,-111.3544,37.8506,2003-08-12,57896,271467
21A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Melilotus alba,Melilotus alba,-111.3544,37.8506,2002-07-15,58907,271467
21A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Salix,Salix sp.,-111.3544,37.8506,2003-05-19,1237164,271467
21A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp.,-111.3544,37.8506,2000-05-25,47604,271467
21B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sphaeralcea,Sphaeralcea sp.,-111.354,37.8474,2001-06-07,50154,271467
21B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.354,37.8474,2000-08-08,57932,271467
21B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Asclepias speciosa,Asclepias speciosa,-111.354,37.8474,2000-06-08,62292,271467
21B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Grindelia squarrosa,Grindelia squarrosa,-111.354,37.8474,2002-08-12,77305,271467
21B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Tamarix,Tamarix sp.,-111.354,37.8474,2002-06-17,51305,271467
21B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.354,37.8474,2000-08-31,57932,271467
2B98,0,6,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.349,37.5068,2001-07-04,1415101,271467
2B98,0,10,Lasioglossum nevadensis,Lasioglossum nevadensis,Salsola pestifer,Salsola pestifer,-111.349,37.5068,2001-07-04,57896,271467
2B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sisymbrium altissimum,Sisymbrium altissimum,-111.349,37.5068,2001-07-04,56996,271467
2B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.349,37.5068,2001-07-23,1415101,271467
2B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Salsola pestifer,Salsola pestifer,-111.349,37.5068,2001-07-23,57896,271467
2B98,0,3,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.349,37.5068,2001-09-29,57932,271467
2A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Helianthus petiolaris,Helianthus petiolaris,-111.3435,37.5102,2001-07-04,77360,271467
10A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cryptantha flava,Cryptantha flava,-111.3269,37.5584,2000-05-08,770852,271467
10B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Purshia mexicana,Purshia mexicana,-111.3236,37.5608,2002-06-06,60455,271467
10B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.3236,37.5608,2002-05-13,62691,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Castilleja,Castilleja sp.,-111.3236,37.5608,2002-07-17,49340,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.3236,37.5608,2002-07-17,48561,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Heterotheca villosa,Heterotheca villosa,-111.3236,37.5608,2002-07-17,77399,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.3236,37.5608,2002-06-18,48561,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Solidago,Solidago sp.,-111.3236,37.5608,2002-09-23,965794,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Erigeron,Erigeron sp.,-111.3236,37.5608,2002-05-24,50879,271467
10B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus,Lupinus sp.,-111.3236,37.5608,2002-05-24,47121,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Oenothera,Oenothera sp.,-111.3236,37.5608,2002-05-24,914077,271467
10B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Purshia mexicana,Purshia mexicana,-111.3236,37.5608,2002-05-24,60455,271467
5B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Tamarix,Tamarix sp.,-111.322,37.5452,2000-06-05,51305,271467
19A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.317,37.8651,2000-08-02,48561,271467
19A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.317,37.8651,2000-06-08,57858,271467
19A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.317,37.8651,2000-07-13,1415101,271467
19A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Melilotus officinalis,Melilotus officinalis,-111.317,37.8651,2000-07-13,57066,271467
19A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.317,37.8651,2000-07-13,57858,271467
19A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Schoenocrambe linifolia,Schoenocrambe linifolia,-111.317,37.8651,2000-08-18,148441,271467
19A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.317,37.8651,2000-08-18,57858,271467
19A99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Melilotus alba,Melilotus alba,-111.317,37.8651,2000-08-31,58907,271467
64B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2000-05-22,1434179,271467
29B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Poliomintha incana,Poliomintha incana,-111.2212,37.4822,2000-05-22,78669,271467
60A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Townsendia incana,Townsendia incana,-111.1905,37.5368,2000-05-18,148148,271467
60B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Astragalus,Astragalus sp.,-111.1866,37.539,2000-05-03,49370,271467
7B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Mahonia fremontii,Mahonia fremontii,-111.1682,37.7876,2002-05-06,75752,271467
7B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1682,37.7876,2001-08-10,57932,271467
7B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Stephanomeria spinosa,Stephanomeria spinosa,-111.1682,37.7876,2001-08-10,78626,271467
7B99,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1682,37.7876,2000-08-17,57932,271467
22A98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus,Lupinus sp.,-111.1573,37.3229,2000-07-06,47121,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.1573,37.3229,2000-07-06,57858,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Aster chilensis,Aster chilensis,-111.1573,37.3229,2000-08-11,56861,271467
22A98,0,3,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.1573,37.3229,2000-08-11,1415101,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cymopterus lemmonii,Cymopterus lemmonii,-111.1573,37.3229,2000-06-15,1046829,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.1573,37.3229,2000-06-15,62691,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Aster chilensis,Aster chilensis,-111.1573,37.3229,2000-08-22,56861,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Penstemon eatonii,Penstemon eatonii,-111.1573,37.3229,2000-07-27,68537,271467
22A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cymopterus,Cymopterus sp.,-111.1573,37.3229,2000-05-31,72083,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Chrysothamnus,Chrysothamnus sp.,-111.1571,37.2983,2002-09-04,57965,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp. (yellow),-111.1571,37.2983,2000-07-07,47604,271467
84B98,0,17,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.1571,37.2983,2000-07-07,48561,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2000-07-07,47602,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.1571,37.2983,2000-08-10,48561,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium vulgare,Cirsium vulgare,-111.1571,37.2983,2000-08-10,52989,271467
84B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.1571,37.2983,2000-06-14,48561,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus,Lupinus sp.,-111.1571,37.2983,2000-06-14,47121,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio multilobatus,Senecio multilobatus,-111.1571,37.2983,2000-06-14,78326,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2000-06-14,47602,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Phacelia hastata,Phacelia hastata,-111.1571,37.2983,2002-06-20,59982,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-08-22,47602,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.1571,37.2983,2002-05-23,62691,271467
84B98,0,13,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.1571,37.2983,2000-07-26,48561,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2000-07-26,79054,271467
84B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.1571,37.2983,2001-06-28,48561,271467
78A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.155,37.3221,2002-06-05,62691,271467
78A98,0,3,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus,Lupinus sp.,-111.155,37.3221,2000-07-06,47121,271467
78A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-08-11,79054,271467
78A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-07-27,79054,271467
80A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Castilleja,Castilleja sp.,-111.1505,37.2931,2000-07-07,49340,271467
80A98,0,4,Lasioglossum nevadensis,Lasioglossum nevadensis,Gilia aggregata,Gilia aggregata,-111.1505,37.2931,2000-06-14,52142,271467
80A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Hymenopappus filifolius,Hymenopappus filifolius,-111.1505,37.2931,2000-06-14,77473,271467
80A98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Penstemon eatonii,Penstemon eatonii,-111.1505,37.2931,2000-06-14,68537,271467
80A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Penstemon utahensis,Penstemon utahensis,-111.1505,37.2931,2000-06-14,68578,271467
80A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio multilobatus,Senecio multilobatus,-111.1505,37.2931,2000-06-14,78326,271467
80A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1505,37.2931,2000-07-26,77312,271467
22B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Gilia aggregata,Gilia aggregata,-111.1488,37.3221,2000-07-06,52142,271467
22B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Gilia aggregata,Gilia aggregata,-111.1488,37.3221,2000-07-27,52142,271467
86A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Erigeron,Erigeron sp.,-111.1456,37.3001,2000-06-16,50879,271467
66B98,0,3,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.1437,37.3066,2000-07-06,62691,271467
66B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.1437,37.3066,2000-08-10,79054,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Erigeron,Erigeron sp.,-111.1437,37.3019,2002-06-05,50879,271467
86B98,0,4,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.1437,37.3019,2002-06-05,62691,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Marrubium vulgare,Marrubium vulgare,-111.1437,37.3019,2002-06-05,54605,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Penstemon,Penstemon sp.,-111.1437,37.3019,2000-07-07,1368667,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Potentilla diversifolia,Potentilla diversifolia,-111.1437,37.3019,2000-07-07,167348,271467
86B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-09-07,79054,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Ribes leptanthum,Ribes leptanthum,-111.1437,37.3019,2002-05-09,148073,271467
86B98,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-05-09,47602,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-08-10,79054,271467
86B98,0,7,Lasioglossum nevadensis,Lasioglossum nevadensis,Marrubium vulgare,Marrubium vulgare,-111.1437,37.3019,2000-06-16,54605,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2000-06-16,47602,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.1437,37.3019,2001-07-20,1415101,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Heterotheca villosa,Heterotheca villosa,-111.1437,37.3019,2000-07-26,77399,271467
86B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-07-26,79054,271467
23A99,0,2,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.1445,37.9682,2000-08-03,1415101,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp. (yellow),-111.1414,37.2911,2000-07-07,47604,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Encelia,Encelia sp.,-111.1414,37.2911,2000-07-07,49338,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Potentilla gracilis,Potentilla gracilis,-111.1414,37.2911,2000-07-07,78728,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Ranunculus sceleratus,Ranunculus sceleratus,-111.1414,37.2911,2000-06-16,59301,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2000-05-16,47602,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cirsium,Cirsium sp.,-111.1414,37.2911,2000-08-23,48561,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Sisymbrium altissimum,Sisymbrium altissimum,-111.1414,37.2911,2000-07-27,56996,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Erodium cicutarium,Erodium cicutarium,-111.1414,37.2911,2000-05-30,47687,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Lupinus argenteus,Lupinus argenteus,-111.1414,37.2911,2000-05-30,62691,271467
85B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Brassicaceae,Brassicaceae sp.,-111.1414,37.2911,2001-05-30,47204,271467
3A98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp. (yellow),-111.1351,37.3002,2000-08-11,47604,271467
3B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Cleome lutea,Cleome lutea,-111.1278,37.2995,2001-08-21,1415101,271467
82B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Erigeron utahensis,Erigeron utahensis,-111.121,37.2866,2001-08-01,76947,271467
82B98,0,4,Lasioglossum nevadensis,Lasioglossum nevadensis,Asteraceae,Asteraceae sp. (yellow),-111.121,37.2866,2000-07-06,47604,271467
82B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Oenothera caespitosa,Oenothera caespitosa,-111.121,37.2866,2000-06-14,78240,271467
82B98,0,1,Lasioglossum nevadensis,Lasioglossum nevadensis,Calochortus aureus,Calochortus aureus,-111.121,37.2866,2001-06-14,64408,271467
