id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName,names
127741,127740,Colletes,Cellophane Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/223368226/medium.jpeg,,"{""Colletes"":""accepted""}"
127812,127740,Hylaeus,Masked Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/105999782/medium.jpg,,
168380,50644,Salvia greggii,autumn sage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/122882462/medium.jpeg,Salvia greggii,"{""Salvia greggii"":""accepted""}"
168387,50644,Salvia nemorosa,Purple Wood Sage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/200741444/medium.jpg,Salvia nemorosa,"{""Salvia nemorosa"":""accepted""}"
169467,56112,Symphyotrichum hallii,Hall's Aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24066847/medium.jpg,Symphyotrichum hallii,"{""Symphyotrichum hallii"":""accepted""}"
171095,50644,Salvia × sylvestris,Hybrid Clary,hybrid,https://static.inaturalist.org/photos/229389406/medium.jpeg,Salvia × sylvestris,"{""Salvia sylvestris"":""unaccepted""}"
173715,49707,Dufourea,Short-faced Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7442155/medium.jpg,,"{""Dufourea"":""accepted""}"
181595,51822,Euphorbia rigida,Gopher plant,species,https://static.inaturalist.org/photos/14001076/medium.jpg,Euphorbia rigida,"{""Euphorbia rigida"":""accepted""}"
281359,50644,Salvia divinorum,Diviner's Sage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/29674417/medium.jpeg,Salvia divinorum,"{""Salvia divinorum"":""accepted""}"
479654,48160,Centaurea × moncktonii,Monckton's Knapweed,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/25509714/medium.jpg,Centaurea × moncktonii,"{""Centaurea × moncktonii"":""accepted""}"
502213,48160,Centaurea thuillieri,Meadow Knapweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/69457034/medium.jpeg,Centaurea thuillieri,"{""Centaurea x moncktonii"":""unaccepted"",""Centaurea thuillieri"":""accepted""}"
524498,49487,Rhododendron pachysanthum,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23675405/medium.jpg,Rhododendron pachysanthum,"{""Rhododendron pachysanthum"":""accepted""}"
1416877,56112,Symphyotrichum,eastern American asters,subsection,https://inaturalist-open-data.s3.amazonaws.com/photos/96378098/medium.jpeg,Symphyotrichum,"{""Symphyotrichum"":""accepted""}"
1449409,47544,Rubus,Series Rubus,complex,https://inaturalist-open-data.s3.amazonaws.com/photos/31000826/medium.jpeg,Rubus,"{""Rubus"":""accepted""}"
47220,47221,Apis,Honey Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/70685498/medium.jpeg,,
50086,49707,Agapostemon,Striped Sweat Bees,genus,https://static.inaturalist.org/photos/41193264/medium.jpg,,
51111,47221,Xylocopa,Large Carpenter Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/105992275/medium.jpg,,
52775,47221,Bombus,Bumble Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6812/medium.jpg,,
52781,47221,Melissodes,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/47989897/medium.jpeg,,
52784,52777,Megachile,"Leafcutter, Mortar, and Resin Bees",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24197665/medium.jpeg,,
53648,47221,Nomada,Nomad Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/69056841/medium.jpg,,"{""Nomada"":""accepted""}"
57669,57668,Andrena,Mining Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/184407646/medium.jpg,,
57671,52777,Anthidium,Carder Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/105786082/medium.jpg,,
57672,52777,Dianthidium,Pebble bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8570650/medium.jpg,,
57674,52777,Osmia,Mason Bees,genus,https://static.inaturalist.org/photos/41475292/medium.jpg,,
57677,49707,Halictus,Furrow Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/181638/medium.jpg,,
57678,49707,Lasioglossum,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/115700647/medium.jpeg,,
57680,47221,Peponapis,Squash Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/426116/medium.JPG,,
57682,47221,Anthophora,Common Digger Bees,genus,https://static.inaturalist.org/photos/50500980/medium.jpg,,
61317,47544,Rubus armeniacus,Armenian Blackberry,species,https://static.inaturalist.org/photos/26538109/medium.jpg,Rubus armeniacus,"{""Rubus armeniacus"":""accepted""}"
61891,49707,Sphecodes,Blood Bees,genus,https://static.inaturalist.org/photos/16799170/medium.jpg,,"{""Sphecodes"":""accepted""}"
67808,48678,Solidago canadensis,Canada goldenrod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9287993/medium.jpg,Solidago canadensis,"{""Solidago canadensis"":""accepted""}"
78891,47544,Rubus laciniatus,Cutleaf Blackberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/223841507/medium.jpg,Rubus laciniatus,"{""Rubus laciniatus"":""accepted""}"
78967,50644,Salvia dorrii,Dorr's Sage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/56774/medium.jpg,Salvia dorrii,"{""Salvia dorrii"":""accepted""}"
79150,48678,Solidago elongata,west coast Canada goldenrod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/303300/medium.jpeg,Solidago elongata,"{""Solidago elongata"":""accepted""}"
79155,48678,Solidago velutina,velvety goldenrod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2143455/medium.jpg,Solidago velutina,"{""Solidago velutina"":""accepted""}"
79296,56112,Symphyotrichum campestre,western meadow aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43531269/medium.jpg,Symphyotrichum campestre,"{""Symphyotrichum campestre"":""accepted""}"
121512,47221,Diadasia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34710610/medium.jpg,,
121513,47221,Habropoda,Mountain-digger Bees,genus,https://static.inaturalist.org/photos/33198915/medium.jpeg,,"{""Habropoda"":""accepted""}"
123670,47221,Eucera,,genus,https://static.inaturalist.org/photos/16773260/medium.jpg,,
124222,52777,Heriades,Armored-Resin bees,genus,https://static.inaturalist.org/photos/16548028/medium.jpg,,
126653,48678,Solidago simplex,Sticky Goldenrod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2208371/medium.jpg,Solidago simplex,"{""Solidago simplex"":""accepted""}"
127831,52777,Stelis,Dark Bees,genus,https://static.inaturalist.org/photos/107720682/medium.jpg,,
130378,48678,Solidago missouriensis,Missouri goldenrod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10872638/medium.jpg,Solidago missouriensis,"{""Solidago missouriensis"":""accepted""}"
130810,56112,Symphyotrichum patens,late purple aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/162511420/medium.jpeg,Symphyotrichum patens,"{""Symphyotrichum patens"":""accepted""}"
154666,47221,Epeolus,Cellophane-cuckoo Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/28438258/medium.jpg,,"{""Epeolus"":""accepted""}"
155108,47221,Ceratina,Small Carpenter Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/62287264/medium.jpg,,
168025,47544,Rubus bifrons,Himalayan Blackberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/955171/medium.jpg,Rubus bifrons,"{""Rubus bifrons"":""accepted""}"
173032,52777,Ashmeadiella,,genus,https://static.inaturalist.org/photos/90778616/medium.jpg,,
173053,52777,Atoposmia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/37447751/medium.jpg,,
174615,57668,Calliopsis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30239708/medium.jpg,,
177785,52777,Hoplitis,Small Mason Bees,genus,https://static.inaturalist.org/photos/16354021/medium.jpg,,
178512,47221,Melecta,Mourning Bees,genus,https://static.inaturalist.org/photos/73636281/medium.jpg,,
178745,47221,Triepeolus,Longhorn-cuckoo bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3490989/medium.jpg,,"{""Triepeolus"":""accepted""}"
178784,52777,Trachusa,Burrowing Resin Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3811969/medium.JPG,,
179703,127741,Colletes phaceliae,,species,,Colletes phaceliae,"{""Colletes phaceliae"":""accepted""}"
199040,127741,Colletes kincaidii,Kincaid's Cellophane Bee,species,https://static.inaturalist.org/photos/97850034/medium.jpg,Colletes kincaidii,"{""Colletes kincaidii"":""accepted""}"
199145,52777,Coelioxys,Sharptail Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22677282/medium.jpg,,
217440,127741,Colletes fulgidus,Glittering Cellophane Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/296610632/medium.jpg,Colletes fulgidus,"{""Colletes fulgidus"":""accepted""}"
252470,52777,Chelostoma,Scissor Bees,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/875459/medium.jpg,,
252521,52777,Dioxys,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2337743/medium.jpeg,,
252946,52777,Protosmia,,genus,https://static.inaturalist.org/photos/20565092/medium.jpg,,
252953,57668,Protandrena,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4955028/medium.jpg,,
252967,47221,Oreopasites,,genus,https://static.inaturalist.org/photos/122147007/medium.jpg,,
434303,52777,Pseudoanthidium,Small Carder Bees,genus,https://static.inaturalist.org/photos/17445299/medium.jpg,,
458977,173715,Dufourea holocyanea,All-blue Shortface,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43586976/medium.jpeg,Dufourea holocyanea,"{""Dufourea holocyanea"":""accepted""}"
458978,173715,Dufourea trochantera,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/158673058/medium.jpg,Dufourea trochantera,"{""Dufourea trochantera"":""accepted""}"
521869,48160,Centaurea stoebe australis,Spotted Starthistle,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/87878687/medium.jpg,Centaurea stoebe australis,"{""Centaurea maculosa"":""unaccepted""}"
574503,47221,Biastes,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31212448/medium.jpg,,
602834,127812,Hylaeus,,subgenus,https://static.inaturalist.org/photos/15308894/medium.jpg,Hylaeus,"{""Hylaeus"":""accepted""}"
1090496,47544,Rubus fruticosus,pilated-leaved blackberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/76714167/medium.jpg,Rubus fruticosus,"{""Rubus fruticosus"":""accepted""}"
1254664,47221,Brachymelecta,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/139810211/medium.jpg,,
81375,48678,Solidago lepida salebrosa,western goldenrod,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/1487644/medium.jpg,Solidago lepida salebrosa,"{""Solidago lepida salebrosa"":""accepted""}"
178357,57668,Perdita,Fairy Bees,genus,https://static.inaturalist.org/photos/6091177/medium.jpg,,
199043,127741,Colletes compactus,Aster Cellophane Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/95908772/medium.jpg,Colletes compactus,"{""Colletes compactus"":""accepted""}"
199044,127741,Colletes consors,Kindred Cellophane Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/76438375/medium.jpg,Colletes consors,"{""Colletes consors"":""accepted""}"
199049,127812,Hylaeus mesillae,Mesilla Masked Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/51053877/medium.jpg,Hylaeus mesillae,"{""Hylaeus mesillae"":""accepted""}"
199052,127812,Hylaeus basalis,Cinquefoil Masked Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/50870355/medium.jpeg,Hylaeus basalis,"{""Hylaeus basalis"":""accepted""}"
217444,127741,Colletes nigrifrons,,species,,Colletes nigrifrons,"{""Colletes nigrifrons"":""accepted""}"
252761,57668,Panurginus,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6741260/medium.jpeg,,"{""Panurginus"":""accepted""}"
270651,252521,Dioxys pomonae,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2337743/medium.jpeg,Dioxys pomonae,"{""Dioxys pomonae"":""accepted""}"
270789,121513,Habropoda tristissima,Dimorphic Mountain-digger Bee,species,https://static.inaturalist.org/photos/3334910/medium.jpg,Habropoda tristissima,"{""Habropoda tristissima"":""accepted""}"
307633,121513,Habropoda miserabilis,Pacific Dune-Digger,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10313300/medium.jpg,Habropoda miserabilis,"{""Habropoda miserabilis"":""accepted""}"
308866,154666,Epeolus compactus,Compact Cellophane-Cuckoo,species,https://static.inaturalist.org/photos/590434/medium.jpg,Epeolus compactus,"{""Epeolus compactus"":""accepted""}"
335697,121513,Habropoda depressa,California Mountain-Digger Bee,species,https://static.inaturalist.org/photos/117753762/medium.jpg,Habropoda depressa,"{""Habropoda depressa"":""accepted""}"
361454,121513,Habropoda dammersi,,species,,Habropoda dammersi,"{""Habropoda dammersi"":""accepted""}"
361480,127812,Hylaeus nunenmacheri,,species,https://static.inaturalist.org/photos/70819033/medium.jpg,Hylaeus nunenmacheri,"{""Hylaeus nunenmacheri"":""accepted""}"
458980,121513,Habropoda cineraria,Ashy Digger Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/260661671/medium.jpg,Habropoda cineraria,"{""Habropoda cineraria"":""accepted""}"
538903,52775,Bombus,,subgenus,https://static.inaturalist.org/photos/18501329/medium.jpg,Bombus,"{""Bombus"":""accepted""}"
569269,57678,Lasioglossum,,subgenus,https://static.inaturalist.org/photos/15582181/medium.jpg,Lasioglossum,"{""Lasioglossum"":""accepted""}"
571092,52784,Megachile,,subgenus,https://static.inaturalist.org/photos/88833301/medium.jpg,Megachile,"{""Megachile"":""accepted""}"
571345,52781,Melissodes,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/18975667/medium.jpg,Melissodes,"{""Melissodes"":""accepted""}"
571358,57669,Andrena,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/12168987/medium.jpg,Andrena,"{""Andrena"":""accepted""}"
572362,252967,Oreopasites,,subgenus,https://static.inaturalist.org/photos/122147007/medium.jpg,Oreopasites,"{""Oreopasites"":""accepted""}"
572870,155108,Ceratina,Small Carpenter Bees,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/21245972/medium.jpg,Ceratina,"{""Ceratina"":""accepted""}"
578130,123670,Eucera,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/85146/medium.jpg,Eucera,"{""Eucera"":""accepted""}"
606640,57677,Halictus,,subgenus,https://static.inaturalist.org/photos/47931991/medium.jpeg,Halictus,"{""Halictus"":""accepted""}"
625912,127831,Stelis,,subgenus,https://static.inaturalist.org/photos/14962173/medium.jpg,Stelis,"{""Stelis"":""accepted""}"
626757,199145,Coelioxys,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/39851893/medium.jpeg,Coelioxys,"{""Coelioxys"":""accepted""}"
628301,57674,Osmia,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/76301075/medium.jpeg,Osmia,"{""Osmia"":""accepted""}"
633385,177785,Hoplitis,,subgenus,https://static.inaturalist.org/photos/133444874/medium.jpeg,Hoplitis,"{""Hoplitis"":""accepted""}"
699681,173032,Ashmeadiella,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/38300898/medium.jpg,Ashmeadiella,"{""Ashmeadiella"":""accepted""}"
699696,124222,Heriades,,subgenus,https://static.inaturalist.org/photos/15162461/medium.jpg,Heriades,"{""Heriades"":""accepted""}"
924639,154666,Epeolus novomexicanus,New Mexico Cellophane-cuckoo Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/160795169/medium.jpg,Epeolus novomexicanus,"{""Epeolus novomexicanus"":""accepted""}"
924642,154666,Epeolus olympiellus,Olympia Cellophane-cuckoo Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19730062/medium.jpg,Epeolus olympiellus,"{""Epeolus olympiellus"":""accepted""}"
1030937,173032,Ashmeadiella foxiella,,species,,Ashmeadiella foxiella,"{""Ashmeadiella foxiella"":""accepted""}"
1030938,173032,Ashmeadiella timberlakei,,species,,Ashmeadiella timberlakei,"{""Ashmeadiella timberlakei"":""accepted""}"
1149380,178745,Triepeolus melanarius,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8594376/medium.jpg,Triepeolus melanarius,"{""Triepeolus melanarius"":""accepted""}"
1255700,1254664,Brachymelecta californica,California Digger-cuckoo Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/967946/medium.JPG,Brachymelecta californica,"{""Brachymelecta californica"":""accepted""}"
1339056,173032,Ashmeadiella difugita,,species,,Ashmeadiella difugita,"{""Ashmeadiella difugita"":""accepted""}"
1339195,177785,Hoplitis boharti,,species,,Hoplitis boharti,"{""Hoplitis boharti"":""accepted""}"
1339198,177785,Hoplitis emarginata,,species,,Hoplitis emarginata,"{""Hoplitis emarginata"":""accepted""}"
1339204,177785,Hoplitis plagiostoma,,species,,Hoplitis plagiostoma,"{""Hoplitis plagiostoma"":""accepted""}"
1339526,178745,Triepeolus argyreus,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/309775759/medium.jpeg,Triepeolus argyreus,"{""Triepeolus argyreus"":""accepted""}"
1428586,252953,Pseudopanurgus,,subgenus,https://static.inaturalist.org/photos/153001496/medium.jpg,Pseudopanurgus,"{""Pseudopanurgus"":""accepted""}"
1447898,57678,Lasioglossum allonotum,,species,,Lasioglossum allonotum,"{""Lasioglossum allonotum"":""accepted""}"
47219,47220,Apis mellifera,Western Honey Bee,species,https://static.inaturalist.org/photos/2369526/medium.jpg,Apis mellifera,"{""Apis mellifera"":""accepted""}"
50087,50086,Agapostemon melliventris,Honey-tailed Striped Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/157331/medium.jpg,Agapostemon melliventris,"{""Agapostemon melliventris"":""accepted""}"
52780,52781,Melissodes agilis,Agile Longhorn Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83426814/medium.jpeg,Melissodes agilis,"{""Melissodes agilis"":""accepted""}"
52783,52784,Megachile rotundata,Alfalfa Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12208374/medium.jpg,Megachile rotundata,"{""Megachile rotundata"":""accepted""}"
57667,57669,Andrena prunorum,Prunus Miner Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/76816088/medium.jpg,Andrena prunorum,"{""Andrena prunorum"":""accepted""}"
57679,57680,Peponapis pruinosa,Pruinose Squash Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/147648886/medium.jpeg,Peponapis pruinosa,"{""Peponapis pruinosa"":""accepted""}"
57681,57682,Anthophora urbana,Urbane Digger Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/104857418/medium.jpeg,Anthophora urbana,"{""Anthophora urbana"":""accepted""}"
57686,51111,Xylocopa tabaniformis,Horse-fly Carpenter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/29796/medium.jpg,Xylocopa tabaniformis,"{""Xylocopa tabaniformis"":""accepted""}"
57688,51111,Xylocopa californica,Western Carpenter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/107025331/medium.jpeg,Xylocopa californica,"{""Xylocopa californica"":""accepted""}"
57689,52775,Bombus vosnesenskii,Yellow-faced Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/44979465/medium.jpeg,Bombus vosnesenskii,"{""Bombus vosnesenskii"":""accepted""}"
62453,57671,Anthidium manicatum,European Woolcarder Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/298911542/medium.jpeg,Anthidium manicatum,"{""Anthidium manicatum"":""accepted""}"
82371,52775,Bombus occidentalis,Western Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/120467439/medium.jpeg,Bombus occidentalis,"{""Bombus occidentalis"":""accepted""}"
82530,50086,Agapostemon virescens,Bicolored Striped Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12194689/medium.jpg,Agapostemon virescens,"{""Agapostemon virescens"":""accepted""}"
119308,52775,Bombus flavifrons,Yellow-Fronted Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12114404/medium.jpg,Bombus flavifrons,"{""Bombus flavifrons"":""accepted""}"
120215,52775,Bombus griseocollis,Brown-belted Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/97835433/medium.jpg,Bombus griseocollis,"{""Bombus griseocollis"":""accepted""}"
121507,57674,Osmia lignaria,Blue Orchard Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12205306/medium.jpg,Osmia lignaria,"{""Osmia lignaria"":""accepted""}"
121508,57674,Osmia cornifrons,Horn-faced Mason Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/290958651/medium.jpg,Osmia cornifrons,"{""Osmia cornifrons"":""accepted""}"
124406,52784,Megachile centuncularis,Patchwork Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/54717841/medium.jpeg,Megachile centuncularis,"{""Megachile centuncularis"":""accepted""}"
125138,52775,Bombus vandykei,Van Dyke's Bumble Bee,species,https://static.inaturalist.org/photos/78361159/medium.jpg,Bombus vandykei,"{""Bombus vandykei"":""accepted""}"
125792,57671,Anthidium oblongatum,Oblong Woolcarder Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10965704/medium.jpeg,Anthidium oblongatum,"{""Anthidium oblongatum"":""accepted""}"
127747,57677,Halictus rubicundus,Orange-legged Furrow Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3452572/medium.jpg,Halictus rubicundus,"{""Halictus rubicundus"":""accepted""}"
127755,57678,Lasioglossum villosulum,Shaggy Furrow Bee,species,https://static.inaturalist.org/photos/16465303/medium.jpg,Lasioglossum villosulum,"{""Lasioglossum villosulum"":""accepted""}"
128670,52775,Bombus vagans,Half-black Bumble Bee,species,https://static.inaturalist.org/photos/4410492/medium.jpg,Bombus vagans,"{""Bombus vagans"":""accepted""}"
130222,52775,Bombus melanopygus,Black-tailed Bumble Bee,species,https://static.inaturalist.org/photos/134312301/medium.jpeg,Bombus melanopygus,"{""Bombus melanopygus"":""accepted""}"
133789,57674,Osmia ribifloris,Currant Orchard Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/63693456/medium.jpg,Osmia ribifloris,"{""Osmia ribifloris"":""accepted""}"
133797,50086,Agapostemon texanus,Texas Striped Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/165112380/medium.jpeg,Agapostemon texanus,"{""Agapostemon texanus"":""accepted""}"
135310,121512,Diadasia enavata,Sunflower Chimney Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14443128/medium.jpg,Diadasia enavata,"{""Diadasia enavata"":""accepted""}"
142269,52775,Bombus sitkensis,Sitka Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34055577/medium.jpg,Bombus sitkensis,"{""Bombus sitkensis"":""accepted""}"
143036,52775,Bombus insularis,Indiscriminate Cuckoo Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/123343275/medium.jpg,Bombus insularis,"{""Bombus insularis"":""accepted""}"
144011,52775,Bombus rufocinctus,Red-belted Bumble Bee,species,https://static.inaturalist.org/photos/6188493/medium.jpg,Bombus rufocinctus,"{""Bombus rufocinctus"":""accepted""}"
154043,52775,Bombus huntii,Hunt's Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9203624/medium.jpg,Bombus huntii,"{""Bombus huntii"":""accepted""}"
154298,57677,Halictus ligatus,Ligated Furrow Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12134466/medium.jpeg,Halictus ligatus,"{""Halictus ligatus"":""accepted""}"
198850,52784,Megachile pugnata,Pugnacious Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/98819803/medium.jpeg,Megachile pugnata,"{""Megachile pugnata"":""accepted""}"
198854,57682,Anthophora terminalis,Orange-tipped Wood-digger,species,https://inaturalist-open-data.s3.amazonaws.com/photos/89785587/medium.jpeg,Anthophora terminalis,"{""Anthophora terminalis"":""accepted""}"
198855,57682,Anthophora bomboides,Bumblebee-like Digger Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/222695/medium.jpg,Anthophora bomboides,"{""Anthophora bomboides"":""accepted""}"
199095,57678,Lasioglossum macoupinense,Macoupin County sweat bee,species,,Lasioglossum macoupinense,"{""Lasioglossum macoupinense"":""accepted""}"
199097,57678,Lasioglossum laevissimum,Very Smooth Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/128967786/medium.jpg,Lasioglossum laevissimum,"{""Lasioglossum laevissimum"":""accepted""}"
199102,57678,Lasioglossum cressonii,Cresson's Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49025691/medium.jpeg,Lasioglossum cressonii,"{""Lasioglossum cressonii"":""accepted""}"
199115,57677,Halictus confusus,Confusing Furrow Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/70668589/medium.jpeg,Halictus confusus,"{""Halictus confusus"":""accepted""}"
199124,57674,Osmia caerulescens,Blue Mason Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/94585222/medium.jpg,Osmia caerulescens,"{""Osmia caerulescens"":""accepted""}"
199125,57674,Osmia bucephala,Bufflehead Mason Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78026076/medium.jpeg,Osmia bucephala,"{""Osmia bucephala"":""accepted""}"
199129,52784,Megachile relativa,Golden-tailed Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/50861753/medium.jpg,Megachile relativa,"{""Megachile relativa"":""accepted""}"
199130,52784,Megachile montivaga,Silver-tailed Petalcutter,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87023388/medium.jpg,Megachile montivaga,"{""Megachile montivaga"":""accepted""}"
199132,52784,Megachile melanophaea,Black-and-gray Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139404100/medium.png,Megachile melanophaea,"{""Megachile melanophaea"":""accepted""}"
199134,52784,Megachile inermis,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2168596/medium.jpg,Megachile inermis,"{""Megachile inermis"":""accepted""}"
199135,52784,Megachile gemula,Small handed Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12208516/medium.jpg,Megachile gemula,"{""Megachile gemula"":""accepted""}"
199136,52784,Megachile frigida,Frigid Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82583491/medium.jpg,Megachile frigida,"{""Megachile frigida"":""accepted""}"
199139,177785,Hoplitis producta,Produced Small-Mason,species,https://static.inaturalist.org/photos/239030067/medium.jpg,Hoplitis producta,"{""Hoplitis producta"":""accepted""}"
199141,124222,Heriades carinatus,,species,,Heriades carinatus,"{""Heriades carinatus"":""accepted""}"
199150,177785,Hoplitis albifrons,White-fronted Small-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19756413/medium.jpg,Hoplitis albifrons,"{""Hoplitis albifrons"":""accepted""}"
199151,124222,Heriades variolosus,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/40686128/medium.jpeg,Heriades variolosus,"{""Heriades variolosus"":""accepted""}"
203033,52784,Megachile parallela,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49959400/medium.jpg,Megachile parallela,"{""Megachile parallela"":""accepted""}"
213761,57671,Anthidium placitum,,species,https://static.inaturalist.org/photos/108314108/medium.jpeg,Anthidium placitum,"{""Anthidium placitum"":""accepted""}"
