Plot Name,Males,Females,pollinatorINatName,scientificName,plantINatName,plantScientificName,decimalLongitude,decimalLatitude,eventDate
48B98,0,10,Apis mellifera,Apis mellifera,Chaenactis stevioides,Chaenactis stevioides,-111.1773,37.5308,2001-05-21
22A98,0,1,Apis mellifera,Apis mellifera,Cleome lutea,Cleome lutea,-111.1573,37.3229,2000-09-06
22A98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1573,37.3229,2000-09-06
22A98,0,1,Apis mellifera,Apis mellifera,Cleome lutea,Cleome lutea,-111.1573,37.3229,2000-08-11
22A98,0,3,Apis mellifera,Apis mellifera,Rosa woodsii,Rosa woodsii,-111.1573,37.3229,2000-06-15
84B98,0,1,Apis mellifera,Apis mellifera,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-05-18
84B98,0,3,Apis mellifera,Apis mellifera,Cirsium,Cirsium sp.,-111.1571,37.2983,2001-09-19
84B98,1,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2001-09-19
84B98,0,3,Apis mellifera,Apis mellifera,Sisymbrium altissimum,Sisymbrium altissimum,-111.1571,37.2983,2001-07-20
84B98,0,1,Apis mellifera,Apis mellifera,Cirsium,Cirsium sp.,-111.1571,37.2983,2002-09-24
78A98,0,3,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-09-06
78A98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2001-09-07
78A98,0,10,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-09-19
78A98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2002-09-24
22B98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1488,37.3221,2001-09-07
22B98,0,3,Apis mellifera,Apis mellifera,Rosa woodsii,Rosa woodsii,-111.1488,37.3221,2001-06-14
86A98,0,2,Apis mellifera,Apis mellifera,Cryptantha,Cryptantha sp.,-111.1456,37.3001,2000-05-16
86A98,0,4,Apis mellifera,Apis mellifera,Senecio multilobatus,Senecio multilobatus,-111.1456,37.3001,2000-05-31
66B98,0,1,Apis mellifera,Apis mellifera,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1437,37.3066,2000-07-26
86B98,0,3,Apis mellifera,Apis mellifera,Erigeron,Erigeron sp.,-111.1437,37.3019,2002-09-05
86B98,0,11,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2002-09-05
86B98,0,1,Apis mellifera,Apis mellifera,Chrysothamnus,Chrysothamnus sp.,-111.1437,37.3019,2001-09-06
86B98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2001-09-06
86B98,0,48,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-09-07
86B98,0,6,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-08-10
86B98,0,21,Apis mellifera,Apis mellifera,Cleome lutea,Cleome lutea,-111.1437,37.3019,2003-08-15
86B98,0,21,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-09-19
86B98,0,4,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2001-09-20
86B98,0,2,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-08-22
86B98,0,20,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2002-09-25
86B98,0,1,Apis mellifera,Apis mellifera,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-09-25
86B98,0,2,Apis mellifera,Apis mellifera,Asteraceae,Asteraceae sp. (yellow),-111.1437,37.3019,2000-07-26
23A99,0,5,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1445,37.9682,2000-09-14
85A98,0,1,Apis mellifera,Apis mellifera,Senecio multilobatus,Senecio multilobatus,-111.1424,37.2912,2000-05-30
85B98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1414,37.2911,2002-09-04
85B98,0,1,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1414,37.2911,2000-08-10
85B98,0,4,Apis mellifera,Apis mellifera,Sisymbrium altissimum,Sisymbrium altissimum,-111.1414,37.2911,2001-07-20
3B98,0,1,Apis mellifera,Apis mellifera,Chrysothamnus,Chrysothamnus sp.,-111.1278,37.2995,2002-09-05
3B98,0,3,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-09-07
3B98,0,18,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-08-11
3B98,0,1,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-09-19
3B98,2,3,Apis mellifera,Apis mellifera,Senecio spartioides,Senecio spartioides,-111.1278,37.2995,2001-09-20
3B98,1,0,Apis mellifera,Apis mellifera,Cleome lutea,Cleome lutea,-111.1278,37.2995,2001-08-21
3B98,0,3,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-08-23
3B98,0,28,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-07-27
53B98,0,33,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1126,37.3793,2000-10-04
53B98,0,1,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.1126,37.3793,2002-05-07
8B99,0,50,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-08-03
8B99,0,1,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-07-03
8B99,0,15,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2000-10-04
8B99,0,5,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-04
8B99,0,3,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2001-10-05
8B99,0,101,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-06-06
8B99,0,37,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-06
8B99,0,1,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-06-07
8B99,0,6,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-06-09
8B99,0,14,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-11
8B99,0,10,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2001-09-11
8B99,0,1,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-09-11
8B99,0,29,Apis mellifera,Apis mellifera,Chrysothamnus depressus,Chrysothamnus depressus,-111.0702,37.6429,2002-09-11
8B99,0,1,Apis mellifera,Apis mellifera,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.0702,37.6429,2002-09-11
8B99,0,86,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-08-12
8B99,0,8,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-07-12
8B99,0,1,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2001-08-14
8B99,2,2,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-08-14
8B99,0,115,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-06-17
8B99,0,6,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-20
8B99,0,35,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-24
8B99,0,1,Apis mellifera,Apis mellifera,Amelanchier utahensis,Amelanchier utahensis,-111.0702,37.6429,2001-04-25
8B99,0,9,Apis mellifera,Apis mellifera,Mahonia fremontii,Mahonia fremontii,-111.0702,37.6429,2001-04-25
8B99,0,2,Apis mellifera,Apis mellifera,Salix exigua,Salix exigua,-111.0702,37.6429,2001-04-25
8B99,0,24,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-07-25
8B99,0,56,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25
8B99,0,2,Apis mellifera,Apis mellifera,Baccharis salicifolia,Baccharis salicifolia,-111.0702,37.6429,2002-08-27
8B99,0,31,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-08-27
8B99,0,7,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2000-09-27
8B99,0,5,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-27
8B99,0,62,Apis mellifera,Apis mellifera,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.0702,37.6429,2002-09-27
8B99,0,2,Apis mellifera,Apis mellifera,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2001-08-29
8B99,0,5,Apis mellifera,Apis mellifera,Chrysothamnus,Chrysothamnus sp.,-111.0702,37.6429,2001-08-29
8B99,0,44,Apis mellifera,Apis mellifera,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-07-29
4A98,0,1,Apis mellifera,Apis mellifera,Psorothamnus fremontii,Psorothamnus fremontii,-111.0404,37.3744,2001-05-22
4B98,0,1,Apis mellifera,Apis mellifera,Psorothamnus fremontii,Psorothamnus fremontii,-111.0374,37.3822,2001-05-22
64B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Cryptantha flava,Cryptantha flava,-111.2309,37.4833,2000-05-01
64A98,1,0,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Psorothamnus fremontii,Psorothamnus fremontii,-111.2289,37.4796,2001-05-22
60A98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Poliomintha incana,Poliomintha incana,-111.1905,37.5368,2000-05-18
60B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Aster,Aster sp.,-111.1866,37.539,2000-05-03
60B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Astragalus,Astragalus sp.,-111.1866,37.539,2000-05-03
60B98,3,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Cryptantha flava,Cryptantha flava,-111.1866,37.539,2000-05-03
60B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Poliomintha incana,Poliomintha incana,-111.1866,37.539,2000-05-18
48A98,0,7,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Cryptantha flava,Cryptantha flava,-111.1788,37.5322,2000-05-03
48A98,2,0,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Penstemon,Penstemon sp.,-111.1788,37.5322,2000-05-03
48B98,1,3,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Astragalus,Astragalus sp.,-111.1773,37.5308,2000-05-03
48B98,4,0,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Cryptantha flava,Cryptantha flava,-111.1773,37.5308,2000-05-03
48B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Astragalus oophorus,Astragalus oophorus,-111.1773,37.5308,2001-05-07
48B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Astragalus,Astragalus sp.,-111.1773,37.5308,2001-05-07
53B98,0,1,Ashmeadiella micheneri,Ashmeadiella aff. micheneri n.sp.,Astragalus,Astragalus sp.,-111.1126,37.3793,2001-05-08
53A98,1,0,Ashmeadiella rufipes,Ashmeadiella aff. rufipes,Psorothamnus fremontii,Psorothamnus fremontii,-111.1149,37.3729,2003-05-20
64B98,0,2,Ashmeadiella titusi,Ashmeadiella aff. titusi,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2000-05-22
64B98,0,4,Ashmeadiella titusi,Ashmeadiella aff. titusi,Psorothamnus fremontii,Psorothamnus fremontii,-111.2309,37.4833,2000-05-22
29B98,0,1,Ashmeadiella titusi,Ashmeadiella aff. titusi,Psorothamnus fremontii,Psorothamnus fremontii,-111.2212,37.4822,2001-05-22
53B98,0,1,Ashmeadiella titusi,Ashmeadiella aff. titusi,Psorothamnus fremontii,Psorothamnus fremontii,-111.1126,37.3793,2001-05-22
4A98,1,0,Ashmeadiella titusi,Ashmeadiella aff. titusi,Psorothamnus fremontii,Psorothamnus fremontii,-111.0404,37.3744,2001-05-08
JOCS,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-05-16
JOCS,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.5392,37.1606,2002-06-26
JOCS,0,4,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.5392,37.1606,2002-05-30
JOCS,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-05-30
300C,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.5368,37.189,2002-06-13
300C,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.5368,37.189,2002-06-13
300C,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5368,37.189,2002-06-13
101A00,5,3,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus,Melilotus sp.,-111.5353,37.7808,2002-06-07
101A00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.5353,37.7808,2002-08-12
101A00,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Linum aristatum,Linum aristatum,-111.5353,37.7808,2003-08-12
101A00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5353,37.7808,2003-08-12
101A00,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5353,37.7808,2002-05-13
101A00,2,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5353,37.7808,2002-07-15
101A00,2,4,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.5353,37.7808,2002-06-18
101A00,2,9,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5353,37.7808,2002-06-18
101A00,1,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-06-18
101A00,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Stephanomeria exigua,Stephanomeria exigua,-111.5353,37.7808,2002-08-21
101A00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.5353,37.7808,2001-08-24
101A00,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5353,37.7808,2002-05-24
101B00,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Asclepias speciosa,Asclepias speciosa,-111.5326,37.7787,2002-06-07
101B00,1,6,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5326,37.7787,2002-06-07
101B00,2,0,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-06-07
101B00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.5326,37.7787,2002-07-15
101B00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5326,37.7787,2002-07-15
101B00,1,3,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.5326,37.7787,2002-06-18
101B00,1,9,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5326,37.7787,2002-06-18
101B00,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-06-18
101B00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.5326,37.7787,2002-05-24
101B00,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.5326,37.7787,2002-05-24
101B00,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-07-29
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Penstemon,Penstemon sp.,-111.3544,37.8506,2003-06-02
21A99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.3544,37.8506,2003-07-03
21A99,1,6,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.3544,37.8506,2002-06-06
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Asclepias speciosa,Asclepias speciosa,-111.3544,37.8506,2001-06-07
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Cryptantha,Cryptantha sp.,-111.3544,37.8506,2001-06-07
21A99,2,1,Ashmeadiella aridula,Ashmeadiella aridula,Glycyrrhiza lepidota,Glycyrrhiza lepidota,-111.3544,37.8506,2001-06-07
21A99,1,2,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.3544,37.8506,2001-06-07
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Erigeron compositus,Erigeron compositus,-111.3544,37.8506,2000-06-08
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Hymenopappus filifolius,Hymenopappus filifolius,-111.3544,37.8506,2000-06-08
21A99,3,2,Ashmeadiella aridula,Ashmeadiella aridula,Thelypodium integrifolium,Thelypodium integrifolium,-111.3544,37.8506,2003-08-12
21A99,1,1,Ashmeadiella aridula,Ashmeadiella aridula,Asclepias speciosa,Asclepias speciosa,-111.3544,37.8506,2002-06-17
21A99,3,10,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.3544,37.8506,2002-06-17
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Erigeron divergens,Erigeron divergens,-111.3544,37.8506,2002-05-20
21A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Asteraceae,Asteraceae sp.,-111.3544,37.8506,2000-05-25
21B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.354,37.8474,2001-07-02
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Linum aristatum,Linum aristatum,-111.354,37.8474,2003-06-02
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Malacothrix sonchoides,Malacothrix sonchoides,-111.354,37.8474,2003-06-02
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Sphaeralcea,Sphaeralcea sp.,-111.354,37.8474,2003-06-02
21B99,0,3,Ashmeadiella aridula,Ashmeadiella aridula,Cryptantha,Cryptantha sp. (white),-111.354,37.8474,2003-07-03
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Asclepias,Asclepias sp.,-111.354,37.8474,2002-06-06
21B99,11,5,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.354,37.8474,2002-06-06
21B99,2,0,Ashmeadiella aridula,Ashmeadiella aridula,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-111.354,37.8474,2002-06-06
21B99,2,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.354,37.8474,2001-06-07
21B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Sphaeralcea,Sphaeralcea sp.,-111.354,37.8474,2001-06-07
21B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Hymenopappus filifolius,Hymenopappus filifolius,-111.354,37.8474,2000-06-08
21B99,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.354,37.8474,2002-07-15
21B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.354,37.8474,2002-07-15
21B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Asclepias speciosa,Asclepias speciosa,-111.354,37.8474,2002-06-17
21B99,5,7,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.354,37.8474,2002-06-17
21B99,3,3,Ashmeadiella aridula,Ashmeadiella aridula,Asclepias speciosa,Asclepias speciosa,-111.354,37.8474,2003-06-17
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Cryptantha flava,Cryptantha flava,-111.354,37.8474,2003-06-17
21B99,1,1,Ashmeadiella aridula,Ashmeadiella aridula,Cryptantha,Cryptantha sp.,-111.354,37.8474,2003-06-17
21B99,2,0,Ashmeadiella aridula,Ashmeadiella aridula,Heterotheca villosa,Heterotheca villosa,-111.354,37.8474,2003-06-17
21B99,0,5,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.354,37.8474,2003-06-17
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Grindelia squarrosa,Grindelia squarrosa,-111.354,37.8474,2002-08-27
21B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus alba,Melilotus alba,-111.354,37.8474,2002-07-29
5B98,1,2,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.322,37.5452,2000-06-05
5B98,3,0,Ashmeadiella aridula,Ashmeadiella aridula,Poliomintha incana,Poliomintha incana,-111.322,37.5452,2000-05-22
19A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Erigeron,Erigeron sp.,-111.317,37.8651,2000-08-02
19A99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Cleome lutea,Cleome lutea,-111.317,37.8651,2001-07-02
19A99,2,8,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.317,37.8651,2001-07-02
19A99,3,0,Ashmeadiella aridula,Ashmeadiella aridula,Erigeron compositus,Erigeron compositus,-111.317,37.8651,2000-06-08
19A99,5,4,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.317,37.8651,2000-06-08
19A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Ranunculus aquatilis,Ranunculus aquatilis,-111.317,37.8651,2000-06-08
19A99,2,0,Ashmeadiella aridula,Ashmeadiella aridula,Thermopsis rhombifolia,Thermopsis rhombifolia,-111.317,37.8651,2000-06-08
19A99,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.317,37.8651,2000-06-08
19A99,1,1,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.317,37.8651,2000-07-13
19A99,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.317,37.8651,2000-07-13
19A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Cryptantha pterocarya,Cryptantha pterocarya,-111.317,37.8651,2000-05-26
19A99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Erigeron compositus,Erigeron compositus,-111.317,37.8651,2000-05-26
19A99,3,0,Ashmeadiella aridula,Ashmeadiella aridula,Erysimum asperum,Erysimum asperum,-111.317,37.8651,2000-05-26
19A99,2,0,Ashmeadiella aridula,Ashmeadiella aridula,Hymenopappus filifolius,Hymenopappus filifolius,-111.317,37.8651,2000-05-26
19A99,3,0,Ashmeadiella aridula,Ashmeadiella aridula,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.317,37.8651,2000-05-26
19A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Taraxacum officinale,Taraxacum officinale,-111.317,37.8651,2000-05-26
19A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Veronica anagallis-aquatica,Veronica anagallis-aquatica,-111.317,37.8651,2000-05-26
64B98,0,6,Ashmeadiella aridula,Ashmeadiella aridula,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2000-06-05
64B98,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2003-05-20
29B98,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Poliomintha incana,Poliomintha incana,-111.2212,37.4822,2000-05-22
48B98,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Cryptantha flava,Cryptantha flava,-111.1773,37.5308,2000-05-03
7B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2000-05-25
22A98,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Erigeron compositus,Erigeron compositus,-111.1573,37.3229,2000-06-15
23A99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Melilotus officinalis,Melilotus officinalis,-111.1445,37.9682,2000-05-25
53B98,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.1126,37.3793,2000-06-01
53B98,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.1126,37.3793,2001-08-06
53B98,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Stanleya pinnata,Stanleya pinnata,-111.1126,37.3793,2003-06-19
8B99,0,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-06-03
8B99,0,2,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-06-06
8B99,1,0,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-07-15
8B99,1,2,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-06-17
8B99,1,1,Ashmeadiella aridula,Ashmeadiella aridula,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25
21B99,0,1,Ashmeadiella australis,Ashmeadiella australis,Penstemon angustifolius,Penstemon angustifolius,-111.354,37.8474,2003-06-02
8B99,0,1,Ashmeadiella australis,Ashmeadiella australis,Stanleya pinnata,Stanleya pinnata,-111.0702,37.6429,2000-05-25
JOCS,1,0,Ashmeadiella bucconis,Ashmeadiella bucconis,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-06-13
JOCS,0,1,Ashmeadiella bucconis,Ashmeadiella bucconis,Fallugia paradoxa,Fallugia paradoxa,-111.5392,37.1606,2002-05-16
JOCS,5,0,Ashmeadiella bucconis,Ashmeadiella bucconis,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-05-16
