gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3329182148	51ccea48-aefe-443d-9229-1519d73bea35	H0253-1990-08-03-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Hermit Island Rock		PRESENT	1	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3724	-123.4705							1990-08-03T00:00:00	3	8	1990	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.524Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182147	51ccea48-aefe-443d-9229-1519d73bea35	H0043-1988-08-25-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Pam Rocks		PRESENT	219	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4867	-123.2968							1988-08-25T00:00:00	25	8	1988	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.521Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182124	51ccea48-aefe-443d-9229-1519d73bea35	H0253-2000-08-27-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Hermit Island Rock		PRESENT	16	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3724	-123.4705							2000-08-27T00:00:00	27	8	2000	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.520Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182117	51ccea48-aefe-443d-9229-1519d73bea35	H0484-1994-08-04-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Mickey Island		PRESENT	22	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3721	-123.4497							1994-08-04T00:00:00	4	8	1994	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.514Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182105	51ccea48-aefe-443d-9229-1519d73bea35	H0229-1986-08-17-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	South Pasley Island Rock		PRESENT	15	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3548	-123.462							1986-08-17T00:00:00	17	8	1986	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.513Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182082	51ccea48-aefe-443d-9229-1519d73bea35	H0044-1988-05-30-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Popham Island Reefs		PRESENT	207	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3623	-123.4906							1988-05-30T00:00:00	30	5	1988	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.510Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182078	51ccea48-aefe-443d-9229-1519d73bea35	H0044-1992-08-25-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Popham Island Reefs		PRESENT	110	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3623	-123.4906							1992-08-25T00:00:00	25	8	1992	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.508Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182043	51ccea48-aefe-443d-9229-1519d73bea35	H0232-1988-08-25-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Whyte Islet		PRESENT	5	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3703	-123.291							1988-08-25T00:00:00	25	8	1988	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.501Z		CONTINENT_DERIVED_FROM_COORDINATES
3329182006	51ccea48-aefe-443d-9229-1519d73bea35	H0252-1987-08-11-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Sisters Islets		PRESENT	2	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4458	-123.3193							1987-08-11T00:00:00	11	8	1987	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.496Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181999	51ccea48-aefe-443d-9229-1519d73bea35	H0317-1988-06-20-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Squamish Estuary		PRESENT	1	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.6933	-123.1533							1988-06-20T00:00:00	20	6	1988	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.393Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181991	51ccea48-aefe-443d-9229-1519d73bea35	H0482-1992-08-24-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Eagle Island		PRESENT	12	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3538	-123.2755							1992-08-24T00:00:00	24	8	1992	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.390Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181988	51ccea48-aefe-443d-9229-1519d73bea35	H0445-1996-08-10-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Christie Islet		PRESENT	14	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.5	-123.3007							1996-08-10T00:00:00	10	8	1996	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.388Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181958	51ccea48-aefe-443d-9229-1519d73bea35	H0200-1987-08-11-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Raged Island		PRESENT	12	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3768	-123.4461							1987-08-11T00:00:00	11	8	1987	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.365Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181927	51ccea48-aefe-443d-9229-1519d73bea35	H0200-1986-08-18-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Raged Island		PRESENT	8	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3768	-123.4461							1986-08-18T00:00:00	18	8	1986	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.363Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181907	51ccea48-aefe-443d-9229-1519d73bea35	H0043-1986-08-18-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Pam Rocks		PRESENT	126	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4867	-123.2968							1986-08-18T00:00:00	18	8	1986	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.357Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181896	51ccea48-aefe-443d-9229-1519d73bea35	H0574-2014-08-07-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Worlcombe Island Reef		PRESENT	2	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3519	-123.4607							2014-08-07T00:00:00	7	8	2014	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.357Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181894	51ccea48-aefe-443d-9229-1519d73bea35	H0446-2014-08-07-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Halkett Point		ABSENT	0	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4599	-123.3133							2014-08-07T00:00:00	7	8	2014	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.493Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181846	51ccea48-aefe-443d-9229-1519d73bea35	H0229-2000-08-27-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	South Pasley Island Rock		PRESENT	46	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3548	-123.462							2000-08-27T00:00:00	27	8	2000	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.344Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181844	51ccea48-aefe-443d-9229-1519d73bea35	H0044-2014-08-07-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Popham Island Reefs		PRESENT	47	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3623	-123.4906							2014-08-07T00:00:00	7	8	2014	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.344Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181826	51ccea48-aefe-443d-9229-1519d73bea35	H0043-1987-08-11-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Pam Rocks		PRESENT	251	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4867	-123.2968							1987-08-11T00:00:00	11	8	1987	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.339Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181821	51ccea48-aefe-443d-9229-1519d73bea35	H0232-1986-08-18-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Whyte Islet		PRESENT	4	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3703	-123.291							1986-08-18T00:00:00	18	8	1986	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.340Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181787	51ccea48-aefe-443d-9229-1519d73bea35	H0229-1992-08-25-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	South Pasley Island Rock		PRESENT	42	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3548	-123.462							1992-08-25T00:00:00	25	8	1992	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.330Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181760	51ccea48-aefe-443d-9229-1519d73bea35	H0045-1982-08-17-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Northwest Worlcombe Island Reefs		PRESENT	31	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3506	-123.4631							1982-08-17T00:00:00	17	8	1982	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.323Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181738	51ccea48-aefe-443d-9229-1519d73bea35	H0574-2000-08-27-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Worlcombe Island Reef		ABSENT	0	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3519	-123.4607							2000-08-27T00:00:00	27	8	2000	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.319Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181736	51ccea48-aefe-443d-9229-1519d73bea35	H0045-1974-08-19-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Northwest Worlcombe Island Reefs		PRESENT	1	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3506	-123.4631							1974-08-19T00:00:00	19	8	1974	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.318Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181704	51ccea48-aefe-443d-9229-1519d73bea35	H0230-2000-08-27-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	East Bowyer Island		PRESENT	34	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4268	-123.2614							2000-08-27T00:00:00	27	8	2000	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.313Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181678	51ccea48-aefe-443d-9229-1519d73bea35	H0253-1988-08-25-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Hermit Island Rock		PRESENT	7	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3724	-123.4705							1988-08-25T00:00:00	25	8	1988	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.308Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181671	51ccea48-aefe-443d-9229-1519d73bea35	H0045-1984-08-23-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Northwest Worlcombe Island Reefs		PRESENT	34	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3506	-123.4631							1984-08-23T00:00:00	23	8	1984	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.318Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181659	51ccea48-aefe-443d-9229-1519d73bea35	H0044-1988-06-28-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Popham Island Reefs		PRESENT	120	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3623	-123.4906							1988-06-28T00:00:00	28	6	1988	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.299Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181649	51ccea48-aefe-443d-9229-1519d73bea35	H0045-1994-08-04-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Northwest Worlcombe Island Reefs		PRESENT	244	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3506	-123.4631							1994-08-04T00:00:00	4	8	1994	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.302Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181636	51ccea48-aefe-443d-9229-1519d73bea35	H0410-2014-08-07-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Port Graves		ABSENT	0	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.467	-123.3582							2014-08-07T00:00:00	7	8	2014	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.298Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181620	51ccea48-aefe-443d-9229-1519d73bea35	H0483-2014-08-07-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Grebe Islets		PRESENT	21	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3416	-123.273							2014-08-07T00:00:00	7	8	2014	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.296Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181605	51ccea48-aefe-443d-9229-1519d73bea35	H0232-2014-08-07-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Whyte Islet		PRESENT	3	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3703	-123.291							2014-08-07T00:00:00	7	8	2014	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.292Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181591	51ccea48-aefe-443d-9229-1519d73bea35	H0045-1996-07-27-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Northwest Worlcombe Island Reefs		PRESENT	77	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3506	-123.4631							1996-07-27T00:00:00	27	7	1996	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.295Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181583	51ccea48-aefe-443d-9229-1519d73bea35	H0200-1996-08-10-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Raged Island		PRESENT	9	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3768	-123.4461							1996-08-10T00:00:00	10	8	1996	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.290Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181558	51ccea48-aefe-443d-9229-1519d73bea35	H0045-1986-08-17-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Northwest Worlcombe Island Reefs		PRESENT	40	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3506	-123.4631							1986-08-17T00:00:00	17	8	1986	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.284Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181515	51ccea48-aefe-443d-9229-1519d73bea35	H0044-1996-08-10-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Popham Island Reefs		PRESENT	52	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3623	-123.4906							1996-08-10T00:00:00	10	8	1996	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.270Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181431	51ccea48-aefe-443d-9229-1519d73bea35	H0230-1986-08-17-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	East Bowyer Island		PRESENT	53	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.4268	-123.2614							1986-08-17T00:00:00	17	8	1986	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.239Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181420	51ccea48-aefe-443d-9229-1519d73bea35	H0445-1994-08-04-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Christie Islet		PRESENT	24	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.5	-123.3007							1994-08-04T00:00:00	4	8	1994	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.239Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181401	51ccea48-aefe-443d-9229-1519d73bea35	H0507-2000-08-27-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	South Hermit Island Reef		ABSENT	0	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.368	-123.4764							2000-08-27T00:00:00	27	8	2000	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.237Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181326	51ccea48-aefe-443d-9229-1519d73bea35	H0483-1992-08-25-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	Grebe Islets		PRESENT	21	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3416	-123.273							1992-08-25T00:00:00	25	8	1992	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.102Z		CONTINENT_DERIVED_FROM_COORDINATES
3329181302	51ccea48-aefe-443d-9229-1519d73bea35	H0253-2008-08-13-1	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina		SPECIES	Phoca vitulina Linnaeus, 1758	Phoca vitulina	Linnaeus, 1758	CA	North Hermit Island Rock		PRESENT	4	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	49.3724	-123.4705							2008-08-13T00:00:00	13	8	2008	2434793	2434793	HUMAN_OBSERVATION	PBS						CC_BY_4_0	Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans				2023-08-25T15:58:18.098Z		CONTINENT_DERIVED_FROM_COORDINATES
