iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,catalogNumber,Date observed,Place name,Recorded by,id
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14317,48.949777,-123.505732,GCA2002-2:115,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14318,48.949777,-123.505732,GCA2002-2:116,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14319,48.87739,-123.378441,ROEMER2004:138,2004-07-01,Mount Sutil,Hans Roemer,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14320,,,SIMON2021:22,2018-04-11,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14321,,,SIMON2021:215,2018-04-11,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14322,,,SIMON2021:259,2018-04-10,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14323,,,SIMON2021:318,2018-04-10,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14324,,,SIMON2021:349,2018-04-11,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14325,,,SIMON2021:381,2018-04-10,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14326,,,SIMON2021:485,2018-05-07,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14327,,,SIMON2021:545,2018-05-12,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14328,,,SIMON2021:571,2018-05-08,MS Coastal Meadow,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14329,,,SIMON2021:594,2018-05-11,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14330,,,SIMON2021:642,2018-05-07,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14331,,,SIMON2021:703,2018-05-12,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14332,,,SIMON2021:852,2018-05-12,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14333,,,SIMON2021:885,2018-05-11,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14334,,,SIMON2021:951,2018-05-07,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14335,,,SIMON2021:1007,2018-05-12,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14336,,,SIMON2021:1016,2018-05-08,Mount Sutil,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14337,,,SIMON2021:1040,2018-05-11,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14338,,,SIMON2021:1058,2018-05-09,Sticks West,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14339,,,SIMON2021:1136,2018-05-12,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14340,,,SIMON2021:1168,2018-05-11,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14341,,,SIMON2021:1219,2018-05-07,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14342,,,SIMON2021:1248,2018-05-13,Laughlin Lake,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14343,,,SIMON2021:1259,2018-05-12,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14344,,,SIMON2021:1277,2018-05-08,MS Coastal Meadow,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14345,,,SIMON2021:1281,2018-05-11,Retreat Island,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14346,,,SIMON2021:1374,2018-05-05,Bluffs Park,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14347,,,SIMON2021:1418,2018-05-31,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14348,,,SIMON2021:1916,2018-06-05,Millard Learning Centre,Andrew Simon,
Sanicula crassicaulis crassicaulis,68470,Sanicula crassicaulis var. crassicaulis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14349,,,SIMON2021:2153,2018-05-31,Catkin Forest Farm,Andrew Simon,
Sanicula crassicaulis tripartita,68471,Sanicula crassicaulis var. tripartita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14350,48.869263,-123.346317,3116731,2016-05-06,,Andrew Simon,
Sanicula crassicaulis tripartita,68471,Sanicula crassicaulis var. tripartita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,14351,48.897735,-123.406956,6434866,2017-05-29,,Andrew Simon,
Saxifraga cespitosa,78985,Saxifraga cespitosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,cespitosa,14352,,,JANSZEN2003:436,2003-08-10,,Harvey Janszen,
Sceptridium multifidum,78990,Sceptridium multifidum,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Sceptridium,multifidum,14353,,,JANSZEN2003:61,2003-08-10,,Harvey Janszen,
Sceptridium multifidum,78990,Sceptridium multifidum,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Sceptridium,multifidum,14354,48.881885,-123.375479,V097818,1979-06-08,Galiano Island,Harvey Janszen,
Schoenoplectus acutus,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,14355,48.983313,-123.55665,ROEMER2000:20,1980-03-29,Ecological Reserve 128,Hans Roemer,
Schoenoplectus acutus,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,14356,48.983313,-123.55665,ROEMER2000:65,1980-04-12,Ecological Reserve 128,Harvey Janszen,
Schoenoplectus acutus,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,14357,48.983313,-123.55665,ROEMER2000:117,2000-06-12,Ecological Reserve 128,Hans Roemer,
Schoenoplectus acutus,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,14358,48.983311,-123.555953,3889083,2016-08-14,,Adam Huggins,
Schoenoplectus acutus,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,14359,48.983393,-123.556254,3890734,2016-08-14,,Andrew Simon,
Schoenoplectus acutus,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,14360,,,JANSZEN2003:439,2003-08-10,,Harvey Janszen,
Scilla luciliae,244100,Scilla luciliae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Scilloideae,Hyacintheae,Scilla,luciliae,14361,48.871964,-123.311062,2744855,2016-03-04,,galianotwins,
Scilla luciliae,244100,Scilla luciliae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Scilloideae,Hyacintheae,Scilla,luciliae,14362,48.871964,-123.311234,2751042,2016-03-05,,galianotwins,
Scirpus cyperinus,79002,Scirpus cyperinus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,cyperinus,14363,48.941473,-123.475848,14596576,2018-07-20,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14364,48.983313,-123.55665,ROEMER2000:44,1980-04-12,Ecological Reserve 128,Harvey Janszen,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14365,48.983313,-123.55665,ROEMER2000:116,2000-06-12,Ecological Reserve 128,Hans Roemer,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14366,48.894138,-123.3562,16820654,2018-09-03,,ohriley,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14367,48.929315,-123.47026,100274941,2021-11-01,,courtjcam,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14368,48.929083,-123.469763,2564121,2015-06-24,,Lauren Magner,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14369,48.930845,-123.478088,2625800,2015-05-28,,Lauren Magner,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14370,48.983659,-123.556323,3296534,2016-05-24,,Lauren Magner,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14371,48.983659,-123.556323,3296539,2016-05-24,,Lauren Magner,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14372,48.948452,-123.502378,3414582,2016-06-05,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14373,48.877409,-123.350973,3649999,2016-05-22,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14374,48.997801,-123.567505,6570856,2017-05-27,,Ayla M,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14375,48.942505,-123.481632,14222183,2018-07-05,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14376,48.972358,-123.544252,53064595,2020-07-13,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14377,48.979207,-123.557561,89513362,2021-07-21,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14378,48.987273,-123.553492,100641797,2021-11-08,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14379,48.989685,-123.550648,100641845,2021-11-08,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14380,48.98348,-123.555645,121838602,2022-06-14,,Andrew Simon,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14381,48.89868,-123.403053,126383319,2022-07-10,,Robyn Hanson,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14382,,,JANSZEN2003:441,2003-08-10,,Harvey Janszen,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14383,48.949777,-123.505732,GCA2002-2:176,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14384,48.949777,-123.505732,GCA2002-2:177,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14385,48.949777,-123.505732,GCA2002-2:178,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14386,48.949777,-123.505732,GCA2002-2:179,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14387,48.949777,-123.505732,GCA2002-2:180,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14388,48.949777,-123.505732,GCA2002-2:181,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14389,48.949777,-123.505732,GCA2002-2:182,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14390,48.949777,-123.505732,GCA2002-2:183,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14391,48.949777,-123.505732,GCA2002-2:184,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14392,48.949777,-123.505732,GCA2002-2:185,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scirpus microcarpus,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,14393,48.949777,-123.505732,GCA2002-2:186,2002-08-20,Laughlin Lake,Keith Erickson & Steven Gates,
Scorzoneroides autumnalis,204167,Scorzoneroides autumnalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Scorzoneroides,autumnalis,14394,48.989374,-123.569729,17481478,2018-10-13,,Andrew Simon,
Secale cereale,79021,Secale cereale,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Triticeae,Secale,cereale,14395,,,JANSZEN2003:442,2003-08-10,,Harvey Janszen,
Sedum acre,55734,Sedum acre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,acre,14396,48.862337,-123.349992,82960325,2021-06-12,,dbltucker,
Sedum acre,55734,Sedum acre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,acre,14397,48.863115,-123.351374,13974437,2018-07-01,,Andrew Simon,
Sedum album,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,14398,48.876283,-123.318943,59943200,2020-09-17,,maplerice,
Sedum album,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,14399,48.883869,-123.325498,4571925,2016-11-14,,Andrew Simon,
Sedum album,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,14400,48.929695,-123.475097,45039970,2020-05-05,,Adam Huggins,
Sedum album,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,14401,48.941128,-123.502008,45326893,2020-05-08,,Andrew Simon,
Sedum album,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,14402,48.868853,-123.312185,121538469,2022-06-12,,Andrew Simon,
Sedum album,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,14403,,,JANSZEN2003:443,2003-08-10,,Harvey Janszen,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14404,48.868926,-123.378797,5473488,2017-03-25,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14405,48.863882,-123.366165,5516554,2017-03-30,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14406,48.904562,-123.413458,6047524,2017-04-30,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14407,48.867757,-123.378203,6665286,2017-06-14,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14408,48.866956,-123.341275,16310377,2018-04-30,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14409,48.861792,-123.370231,24768079,2019-04-29,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14410,48.86584,-123.337756,43253056,2020-04-24,,Andrew Simon,
Sedum lanceolatum nesioticum,238479,Sedum lanceolatum var. nesioticum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,14411,48.868727,-123.378373,61509862,2017-04-02,,judith holm,
